District,Year,Taluka,Select Facility,Number
Nandurbar,2014,Akkalkuva,Primary Health Centres,13
Nandurbar,2014,Akkalkuva,Sub-Centres,61
Nandurbar,2014,Akkalkuva,Doctors/Vaids,33
Nandurbar,2014,Akkalkuva,Number of Beds,238
Nandurbar,2014,Akkalkuva,Beds for Women,110
Nandurbar,2014,Akkalkuva,Beds for Children,38
Nandurbar,2014,Akrani,Hospitals,2
Nandurbar,2014,Akrani,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2014,Akrani,Clinics,2
Nandurbar,2014,Akrani,Maternity Wards,1
Nandurbar,2014,Akrani,Primary Health Centres,13
Nandurbar,2014,Akrani,Sub-Centres,50
Nandurbar,2014,Akrani,Doctors/Vaids,28
Nandurbar,2014,Akrani,Number of Beds,149
Nandurbar,2014,Akrani,Beds for Women,92
Nandurbar,2014,Akrani,Beds for Children,30
Nandurbar,2014,Taloda,Hospitals,1
Nandurbar,2014,Taloda,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2014,Taloda,Clinics,4
Nandurbar,2014,Taloda,Maternity Wards,1
Nandurbar,2014,Taloda,Primary Health Centres,4
Nandurbar,2014,Taloda,Sub-Centres,27
Nandurbar,2014,Taloda,Doctors/Vaids,16
Nandurbar,2014,Taloda,Number of Beds,155
Nandurbar,2014,Taloda,Beds for Women,87
Nandurbar,2014,Taloda,Beds for Children,25
Nandurbar,2014,Shahada,Hospitals,2
Nandurbar,2014,Shahada,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2014,Shahada,Clinics,4
Nandurbar,2014,Shahada,Maternity Wards,2
Nandurbar,2014,Shahada,Primary Health Centres,12
Nandurbar,2014,Shahada,Sub-Centres,63
Nandurbar,2014,Shahada,Doctors/Vaids,32
Nandurbar,2014,Shahada,Number of Beds,228
Nandurbar,2014,Shahada,Beds for Women,130
Nandurbar,2014,Shahada,Beds for Children,38
Nandurbar,2014,Nandurbar,Hospitals,5
Nandurbar,2014,Nandurbar,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2014,Nandurbar,Clinics,5
Nandurbar,2014,Nandurbar,Maternity Wards,4
Nandurbar,2014,Nandurbar,Primary Health Centres,7
Nandurbar,2014,Nandurbar,Sub-Centres,43
Nandurbar,2014,Nandurbar,Doctors/Vaids,49
Nandurbar,2014,Nandurbar,Number of Beds,393
Nandurbar,2014,Nandurbar,Beds for Women,209
Nandurbar,2014,Nandurbar,Beds for Children,30
Nandurbar,2014,Navapur,Hospitals,3
Nandurbar,2014,Navapur,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2014,Navapur,Clinics,3
Nandurbar,2014,Navapur,Maternity Wards,3
Nandurbar,2014,Navapur,Primary Health Centres,9
Nandurbar,2014,Navapur,Sub-Centres,46
Nandurbar,2014,Navapur,Doctors/Vaids,32
Nandurbar,2014,Navapur,Number of Beds,217
Nandurbar,2014,Navapur,Beds for Women,121
Nandurbar,2014,Navapur,Beds for Children,30
Nandurbar,2015,Akkalkuva,Hospitals,3
Nandurbar,2015,Akkalkuva,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2015,Akkalkuva,Clinics,7
Nandurbar,2015,Akkalkuva,Maternity Wards,3
Nandurbar,2015,Akkalkuva,Primary Health Centres,13
Nandurbar,2015,Akkalkuva,Sub-Centres,61
Nandurbar,2015,Akkalkuva,Doctors/Vaids,35
Nandurbar,2015,Akkalkuva,Number of Beds,238
Nandurbar,2015,Akkalkuva,Beds for Women,110
Nandurbar,2015,Akkalkuva,Beds for Children,38
Nandurbar,2015,Akrani,Hospitals,2
Nandurbar,2015,Akrani,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2015,Akrani,Clinics,2
Nandurbar,2015,Akrani,Maternity Wards,1
Nandurbar,2015,Akrani,Primary Health Centres,13
Nandurbar,2015,Akrani,Sub-Centres,50
Nandurbar,2015,Akrani,Doctors/Vaids,31
Nandurbar,2015,Akrani,Number of Beds,149
Nandurbar,2015,Akrani,Beds for Women,92
Nandurbar,2015,Akrani,Beds for Children,30
Nandurbar,2015,Taloda,Hospitals,1
Nandurbar,2015,Taloda,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2015,Taloda,Clinics,4
Nandurbar,2015,Taloda,Maternity Wards,1
Nandurbar,2015,Taloda,Primary Health Centres,4
Nandurbar,2015,Taloda,Sub-Centres,27
Nandurbar,2015,Taloda,Doctors/Vaids,17
Nandurbar,2015,Taloda,Number of Beds,155
Nandurbar,2015,Taloda,Beds for Women,87
Nandurbar,2015,Taloda,Beds for Children,25
Nandurbar,2015,Shahada,Hospitals,2
Nandurbar,2015,Shahada,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2015,Shahada,Clinics,4
Nandurbar,2015,Shahada,Maternity Wards,2
Nandurbar,2015,Shahada,Primary Health Centres,12
Nandurbar,2015,Shahada,Sub-Centres,63
Nandurbar,2015,Shahada,Doctors/Vaids,32
Nandurbar,2015,Shahada,Number of Beds,228
Nandurbar,2015,Shahada,Beds for Women,130
Nandurbar,2015,Shahada,Beds for Children,38
Nandurbar,2015,Nandurbar,Hospitals,5
Nandurbar,2015,Nandurbar,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2015,Nandurbar,Clinics,5
Nandurbar,2015,Nandurbar,Maternity Wards,4
Nandurbar,2015,Nandurbar,Primary Health Centres,7
Nandurbar,2015,Nandurbar,Sub-Centres,43
Nandurbar,2015,Nandurbar,Doctors/Vaids,48
Nandurbar,2015,Nandurbar,Number of Beds,393
Nandurbar,2015,Nandurbar,Beds for Women,209
Nandurbar,2015,Nandurbar,Beds for Children,30
Nandurbar,2015,Navapur,Hospitals,3
Nandurbar,2015,Navapur,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2015,Navapur,Clinics,3
Nandurbar,2015,Navapur,Maternity Wards,3
Nandurbar,2015,Navapur,Primary Health Centres,9
Nandurbar,2015,Navapur,Sub-Centres,46
Nandurbar,2015,Navapur,Doctors/Vaids,34
Nandurbar,2015,Navapur,Number of Beds,217
Nandurbar,2015,Navapur,Beds for Women,121
Nandurbar,2015,Navapur,Beds for Children,30
Nandurbar,2016,Akkalkuva,Hospitals,3
Nandurbar,2016,Akkalkuva,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2016,Akkalkuva,Clinics,7
Nandurbar,2016,Akkalkuva,Maternity Wards,3
Nandurbar,2016,Akkalkuva,Primary Health Centres,13
Nandurbar,2016,Akkalkuva,Sub-Centres,61
Nandurbar,2016,Akkalkuva,Doctors/Vaids,37
Nandurbar,2016,Akkalkuva,Number of Beds,238
Nandurbar,2016,Akkalkuva,Beds for Women,110
Nandurbar,2016,Akkalkuva,Beds for Children,38
Nandurbar,2016,Akrani,Hospitals,2
Nandurbar,2016,Akrani,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2016,Akrani,Clinics,2
Nandurbar,2016,Akrani,Maternity Wards,1
Nandurbar,2016,Akrani,Primary Health Centres,13
Nandurbar,2016,Akrani,Sub-Centres,50
Nandurbar,2016,Akrani,Doctors/Vaids,39
Nandurbar,2016,Akrani,Number of Beds,149
Nandurbar,2016,Akrani,Beds for Women,92
Nandurbar,2016,Akrani,Beds for Children,30
Nandurbar,2016,Taloda,Hospitals,1
Nandurbar,2016,Taloda,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2016,Taloda,Clinics,4
Nandurbar,2016,Taloda,Maternity Wards,1
Nandurbar,2016,Taloda,Primary Health Centres,4
Nandurbar,2016,Taloda,Sub-Centres,27
Nandurbar,2016,Taloda,Doctors/Vaids,21
Nandurbar,2016,Taloda,Number of Beds,155
Nandurbar,2016,Taloda,Beds for Women,87
Nandurbar,2016,Taloda,Beds for Children,25
Nandurbar,2016,Shahada,Hospitals,2
Nandurbar,2016,Shahada,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2016,Shahada,Clinics,4
Nandurbar,2016,Shahada,Maternity Wards,2
Nandurbar,2016,Shahada,Primary Health Centres,12
Nandurbar,2016,Shahada,Sub-Centres,63
Nandurbar,2016,Shahada,Doctors/Vaids,28
Nandurbar,2016,Shahada,Number of Beds,228
Nandurbar,2016,Shahada,Beds for Women,130
Nandurbar,2016,Shahada,Beds for Children,38
Nandurbar,2016,Nandurbar,Hospitals,5
Nandurbar,2016,Nandurbar,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2016,Nandurbar,Clinics,5
Nandurbar,2016,Nandurbar,Maternity Wards,4
Nandurbar,2016,Nandurbar,Primary Health Centres,7
Nandurbar,2016,Nandurbar,Sub-Centres,43
Nandurbar,2016,Nandurbar,Doctors/Vaids,52
Nandurbar,2016,Nandurbar,Number of Beds,393
Nandurbar,2016,Nandurbar,Beds for Women,209
Nandurbar,2016,Nandurbar,Beds for Children,30
Nandurbar,2016,Navapur,Hospitals,3
Nandurbar,2016,Navapur,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2016,Navapur,Clinics,3
Nandurbar,2016,Navapur,Maternity Wards,3
Nandurbar,2016,Navapur,Primary Health Centres,9
Nandurbar,2016,Navapur,Sub-Centres,46
Nandurbar,2016,Navapur,Doctors/Vaids,31
Nandurbar,2016,Navapur,Number of Beds,217
Nandurbar,2016,Navapur,Beds for Women,121
Nandurbar,2016,Navapur,Beds for Children,30
Nandurbar,2017,Akkalkuva,Hospitals,3
Nandurbar,2017,Akkalkuva,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2017,Akkalkuva,Clinics,7
Nandurbar,2017,Akkalkuva,Maternity Wards,3
Nandurbar,2017,Akkalkuva,Primary Health Centres,13
Nandurbar,2017,Akkalkuva,Sub-Centres,61
Nandurbar,2017,Akkalkuva,Doctors/Vaids,39
Nandurbar,2017,Akkalkuva,Number of Beds,238
Nandurbar,2017,Akkalkuva,Beds for Women,110
Nandurbar,2017,Akkalkuva,Beds for Children,38
Nandurbar,2017,Akrani,Hospitals,2
Nandurbar,2017,Akrani,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2017,Akrani,Clinics,2
Nandurbar,2017,Akrani,Maternity Wards,1
Nandurbar,2017,Akrani,Primary Health Centres,13
Nandurbar,2017,Akrani,Sub-Centres,50
Nandurbar,2017,Akrani,Doctors/Vaids,32
Nandurbar,2017,Akrani,Number of Beds,149
Nandurbar,2017,Akrani,Beds for Women,92
Nandurbar,2017,Akrani,Beds for Children,30
Nandurbar,2017,Taloda,Hospitals,1
Nandurbar,2017,Taloda,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2017,Taloda,Clinics,4
Nandurbar,2017,Taloda,Maternity Wards,1
Nandurbar,2017,Taloda,Primary Health Centres,4
Nandurbar,2017,Taloda,Sub-Centres,27
Nandurbar,2017,Taloda,Doctors/Vaids,23
Nandurbar,2017,Taloda,Number of Beds,155
Nandurbar,2017,Taloda,Beds for Women,87
Nandurbar,2017,Taloda,Beds for Children,25
Nandurbar,2017,Shahada,Hospitals,3
Nandurbar,2017,Shahada,"Specialty Hospitals (Cancer, TB etc.)",1
Nandurbar,2017,Shahada,Clinics,5
Nandurbar,2017,Shahada,Maternity Wards,3
Nandurbar,2017,Shahada,Primary Health Centres,13
Nandurbar,2017,Shahada,Sub-Centres,63
Nandurbar,2017,Shahada,Doctors/Vaids,38
Nandurbar,2017,Shahada,Number of Beds,240
Nandurbar,2017,Shahada,Beds for Women,136
Nandurbar,2017,Shahada,Beds for Children,44
Nandurbar,2017,Nandurbar,Hospitals,5
Nandurbar,2017,Nandurbar,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2017,Nandurbar,Clinics,5
Nandurbar,2017,Nandurbar,Maternity Wards,4
Nandurbar,2017,Nandurbar,Primary Health Centres,9
Nandurbar,2017,Nandurbar,Sub-Centres,43
Nandurbar,2017,Nandurbar,Doctors/Vaids,77
Nandurbar,2017,Nandurbar,Number of Beds,462
Nandurbar,2017,Nandurbar,Beds for Women,243
Nandurbar,2017,Nandurbar,Beds for Children,91
Nandurbar,2017,Navapur,Hospitals,3
Nandurbar,2017,Navapur,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2017,Navapur,Clinics,3
Nandurbar,2017,Navapur,Maternity Wards,3
Nandurbar,2017,Navapur,Primary Health Centres,9
Nandurbar,2017,Navapur,Sub-Centres,46
Nandurbar,2017,Navapur,Doctors/Vaids,38
Nandurbar,2017,Navapur,Number of Beds,164
Nandurbar,2017,Navapur,Beds for Women,121
Nandurbar,2017,Navapur,Beds for Children,30
Nandurbar,2018,Akkalkuva,Hospitals,3
Nandurbar,2018,Akkalkuva,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2018,Akkalkuva,Clinics,8
Nandurbar,2018,Akkalkuva,Maternity Wards,12
Nandurbar,2018,Akkalkuva,Primary Health Centres,13
Nandurbar,2018,Akkalkuva,Sub-Centres,61
Nandurbar,2018,Akkalkuva,Doctors/Vaids,31
Nandurbar,2018,Akkalkuva,Number of Beds,238
Nandurbar,2018,Akkalkuva,Beds for Women,110
Nandurbar,2018,Akkalkuva,Beds for Children,38
Nandurbar,2018,Akrani,Hospitals,2
Nandurbar,2018,Akrani,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2018,Akrani,Clinics,2
Nandurbar,2018,Akrani,Maternity Wards,9
Nandurbar,2018,Akrani,Primary Health Centres,13
Nandurbar,2018,Akrani,Sub-Centres,50
Nandurbar,2018,Akrani,Doctors/Vaids,27
Nandurbar,2018,Akrani,Number of Beds,149
Nandurbar,2018,Akrani,Beds for Women,92
Nandurbar,2018,Akrani,Beds for Children,30
Nandurbar,2018,Taloda,Hospitals,1
Nandurbar,2018,Taloda,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2018,Taloda,Clinics,5
Nandurbar,2018,Taloda,Maternity Wards,5
Nandurbar,2018,Taloda,Primary Health Centres,4
Nandurbar,2018,Taloda,Sub-Centres,27
Nandurbar,2018,Taloda,Doctors/Vaids,25
Nandurbar,2018,Taloda,Number of Beds,155
Nandurbar,2018,Taloda,Beds for Women,87
Nandurbar,2018,Taloda,Beds for Children,25
Nandurbar,2018,Shahada,Hospitals,2
Nandurbar,2018,Shahada,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2018,Shahada,Clinics,3
Nandurbar,2018,Shahada,Maternity Wards,15
Nandurbar,2018,Shahada,Primary Health Centres,13
Nandurbar,2018,Shahada,Sub-Centres,63
Nandurbar,2018,Shahada,Doctors/Vaids,81
Nandurbar,2018,Shahada,Number of Beds,228
Nandurbar,2018,Shahada,Beds for Women,130
Nandurbar,2018,Shahada,Beds for Children,38
Nandurbar,2018,Nandurbar,Hospitals,4
Nandurbar,2018,Nandurbar,"Specialty Hospitals (Cancer, TB etc.)",1
Nandurbar,2018,Nandurbar,Clinics,1
Nandurbar,2018,Nandurbar,Maternity Wards,11
Nandurbar,2018,Nandurbar,Primary Health Centres,7
Nandurbar,2018,Nandurbar,Sub-Centres,43
Nandurbar,2018,Nandurbar,Doctors/Vaids,93
Nandurbar,2018,Nandurbar,Number of Beds,393
Nandurbar,2018,Nandurbar,Beds for Women,209
Nandurbar,2018,Nandurbar,Beds for Children,30
Nandurbar,2018,Navapur,Hospitals,3
Nandurbar,2018,Navapur,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2018,Navapur,Clinics,4
Nandurbar,2018,Navapur,Maternity Wards,12
Nandurbar,2018,Navapur,Primary Health Centres,9
Nandurbar,2018,Navapur,Sub-Centres,46
Nandurbar,2018,Navapur,Doctors/Vaids,43
Nandurbar,2018,Navapur,Number of Beds,217
Nandurbar,2018,Navapur,Beds for Women,121
Nandurbar,2018,Navapur,Beds for Children,30
Nandurbar,2019,Akkalkuva,Hospitals,3
Nandurbar,2019,Akkalkuva,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2019,Akkalkuva,Clinics,2
Nandurbar,2019,Akkalkuva,Maternity Wards,12
Nandurbar,2019,Akkalkuva,Primary Health Centres,13
Nandurbar,2019,Akkalkuva,Sub-Centres,61
Nandurbar,2019,Akkalkuva,Doctors/Vaids,37
Nandurbar,2019,Akkalkuva,Number of Beds,238
Nandurbar,2019,Akkalkuva,Beds for Women,110
Nandurbar,2019,Akkalkuva,Beds for Children,38
Nandurbar,2019,Akrani,Hospitals,2
Nandurbar,2019,Akrani,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2019,Akrani,Clinics,0
Nandurbar,2019,Akrani,Maternity Wards,9
Nandurbar,2019,Akrani,Primary Health Centres,13
Nandurbar,2019,Akrani,Sub-Centres,50
Nandurbar,2019,Akrani,Doctors/Vaids,33
Nandurbar,2019,Akrani,Number of Beds,149
Nandurbar,2019,Akrani,Beds for Women,92
Nandurbar,2019,Akrani,Beds for Children,30
Nandurbar,2019,Taloda,Hospitals,1
Nandurbar,2019,Taloda,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2019,Taloda,Clinics,2
Nandurbar,2019,Taloda,Maternity Wards,5
Nandurbar,2019,Taloda,Primary Health Centres,4
Nandurbar,2019,Taloda,Sub-Centres,27
Nandurbar,2019,Taloda,Doctors/Vaids,25
Nandurbar,2019,Taloda,Number of Beds,155
Nandurbar,2019,Taloda,Beds for Women,87
Nandurbar,2019,Taloda,Beds for Children,25
Nandurbar,2019,Shahada,Hospitals,2
Nandurbar,2019,Shahada,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2019,Shahada,Clinics,3
Nandurbar,2019,Shahada,Maternity Wards,15
Nandurbar,2019,Shahada,Primary Health Centres,14
Nandurbar,2019,Shahada,Sub-Centres,63
Nandurbar,2019,Shahada,Doctors/Vaids,40
Nandurbar,2019,Shahada,Number of Beds,228
Nandurbar,2019,Shahada,Beds for Women,130
Nandurbar,2019,Shahada,Beds for Children,38
Nandurbar,2019,Nandurbar,Hospitals,4
Nandurbar,2019,Nandurbar,"Specialty Hospitals (Cancer, TB etc.)",1
Nandurbar,2019,Nandurbar,Clinics,2
Nandurbar,2019,Nandurbar,Maternity Wards,11
Nandurbar,2019,Nandurbar,Primary Health Centres,7
Nandurbar,2019,Nandurbar,Sub-Centres,43
Nandurbar,2019,Nandurbar,Doctors/Vaids,93
Nandurbar,2019,Nandurbar,Number of Beds,393
Nandurbar,2019,Nandurbar,Beds for Women,209
Nandurbar,2019,Nandurbar,Beds for Children,30
Nandurbar,2019,Navapur,Hospitals,3
Nandurbar,2019,Navapur,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2019,Navapur,Clinics,4
Nandurbar,2019,Navapur,Maternity Wards,12
Nandurbar,2019,Navapur,Primary Health Centres,9
Nandurbar,2019,Navapur,Sub-Centres,46
Nandurbar,2019,Navapur,Doctors/Vaids,43
Nandurbar,2019,Navapur,Number of Beds,217
Nandurbar,2019,Navapur,Beds for Women,121
Nandurbar,2019,Navapur,Beds for Children,30
Nandurbar,2020,Akkalkuva,Hospitals,3
Nandurbar,2020,Akkalkuva,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2020,Akkalkuva,Clinics,2
Nandurbar,2020,Akkalkuva,Maternity Wards,12
Nandurbar,2020,Akkalkuva,Primary Health Centres,13
Nandurbar,2020,Akkalkuva,Sub-Centres,61
Nandurbar,2020,Akkalkuva,Doctors/Vaids,37
Nandurbar,2020,Akkalkuva,Number of Beds,168
Nandurbar,2020,Akkalkuva,Beds for Women,52
Nandurbar,2020,Akkalkuva,Beds for Children,26
Nandurbar,2020,Akrani,Hospitals,2
Nandurbar,2020,Akrani,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2020,Akrani,Clinics,0
Nandurbar,2020,Akrani,Maternity Wards,9
Nandurbar,2020,Akrani,Primary Health Centres,13
Nandurbar,2020,Akrani,Sub-Centres,50
Nandurbar,2020,Akrani,Doctors/Vaids,33
Nandurbar,2020,Akrani,Number of Beds,138
Nandurbar,2020,Akrani,Beds for Women,52
Nandurbar,2020,Akrani,Beds for Children,26
Nandurbar,2020,Taloda,Hospitals,1
Nandurbar,2020,Taloda,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2020,Taloda,Clinics,2
Nandurbar,2020,Taloda,Maternity Wards,5
Nandurbar,2020,Taloda,Primary Health Centres,4
Nandurbar,2020,Taloda,Sub-Centres,27
Nandurbar,2020,Taloda,Doctors/Vaids,25
Nandurbar,2020,Taloda,Number of Beds,74
Nandurbar,2020,Taloda,Beds for Women,16
Nandurbar,2020,Taloda,Beds for Children,8
Nandurbar,2020,Shahada,Hospitals,2
Nandurbar,2020,Shahada,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2020,Shahada,Clinics,3
Nandurbar,2020,Shahada,Maternity Wards,15
Nandurbar,2020,Shahada,Primary Health Centres,14
Nandurbar,2020,Shahada,Sub-Centres,63
Nandurbar,2020,Shahada,Doctors/Vaids,40
Nandurbar,2020,Shahada,Number of Beds,144
Nandurbar,2020,Shahada,Beds for Women,56
Nandurbar,2020,Shahada,Beds for Children,28
Nandurbar,2020,Nandurbar,Hospitals,4
Nandurbar,2020,Nandurbar,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2020,Nandurbar,Clinics,2
Nandurbar,2020,Nandurbar,Maternity Wards,11
Nandurbar,2020,Nandurbar,Primary Health Centres,7
Nandurbar,2020,Nandurbar,Sub-Centres,43
Nandurbar,2020,Nandurbar,Doctors/Vaids,93
Nandurbar,2020,Nandurbar,Number of Beds,332
Nandurbar,2020,Nandurbar,Beds for Women,28
Nandurbar,2020,Nandurbar,Beds for Children,14
Nandurbar,2020,Navapur,Hospitals,4
Nandurbar,2020,Navapur,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2020,Navapur,Clinics,4
Nandurbar,2020,Navapur,Maternity Wards,12
Nandurbar,2020,Navapur,Primary Health Centres,9
Nandurbar,2020,Navapur,Sub-Centres,46
Nandurbar,2020,Navapur,Doctors/Vaids,43
Nandurbar,2020,Navapur,Number of Beds,164
Nandurbar,2020,Navapur,Beds for Women,36
Nandurbar,2020,Navapur,Beds for Children,18
Nandurbar,2021,Akkalkuva,Hospitals,3
Nandurbar,2021,Akkalkuva,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2021,Akkalkuva,Clinics,2
Nandurbar,2021,Akkalkuva,Maternity Wards,0
Nandurbar,2021,Akkalkuva,Primary Health Centres,13
Nandurbar,2021,Akkalkuva,Sub-Centres,61
Nandurbar,2021,Akkalkuva,Doctors/Vaids,31
Nandurbar,2021,Akkalkuva,Number of Beds,168
Nandurbar,2021,Akkalkuva,Beds for Women,52
Nandurbar,2021,Akkalkuva,Beds for Children,26
Nandurbar,2021,Akrani,Hospitals,2
Nandurbar,2021,Akrani,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2021,Akrani,Clinics,0
Nandurbar,2021,Akrani,Maternity Wards,0
Nandurbar,2021,Akrani,Primary Health Centres,13
Nandurbar,2021,Akrani,Sub-Centres,50
Nandurbar,2021,Akrani,Doctors/Vaids,27
Nandurbar,2021,Akrani,Number of Beds,138
Nandurbar,2021,Akrani,Beds for Women,52
Nandurbar,2021,Akrani,Beds for Children,26
Nandurbar,2021,Taloda,Hospitals,1
Nandurbar,2021,Taloda,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2021,Taloda,Clinics,2
Nandurbar,2021,Taloda,Maternity Wards,0
Nandurbar,2021,Taloda,Primary Health Centres,5
Nandurbar,2021,Taloda,Sub-Centres,27
Nandurbar,2021,Taloda,Doctors/Vaids,18
Nandurbar,2021,Taloda,Number of Beds,80
Nandurbar,2021,Taloda,Beds for Women,19
Nandurbar,2021,Taloda,Beds for Children,11
Nandurbar,2021,Shahada,Hospitals,2
Nandurbar,2021,Shahada,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2021,Shahada,Clinics,3
Nandurbar,2021,Shahada,Maternity Wards,0
Nandurbar,2021,Shahada,Primary Health Centres,14
Nandurbar,2021,Shahada,Sub-Centres,63
Nandurbar,2021,Shahada,Doctors/Vaids,36
Nandurbar,2021,Shahada,Number of Beds,114
Nandurbar,2021,Shahada,Beds for Women,56
Nandurbar,2021,Shahada,Beds for Children,28
Nandurbar,2021,Nandurbar,Hospitals,4
Nandurbar,2021,Nandurbar,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2021,Nandurbar,Clinics,2
Nandurbar,2021,Nandurbar,Maternity Wards,0
Nandurbar,2021,Nandurbar,Primary Health Centres,7
Nandurbar,2021,Nandurbar,Sub-Centres,43
Nandurbar,2021,Nandurbar,Doctors/Vaids,27
Nandurbar,2021,Nandurbar,Number of Beds,332
Nandurbar,2021,Nandurbar,Beds for Women,28
Nandurbar,2021,Nandurbar,Beds for Children,14
Nandurbar,2021,Navapur,Hospitals,4
Nandurbar,2021,Navapur,"Specialty Hospitals (Cancer, TB etc.)",0
Nandurbar,2021,Navapur,Clinics,4
Nandurbar,2021,Navapur,Maternity Wards,0
Nandurbar,2021,Navapur,Primary Health Centres,9
Nandurbar,2021,Navapur,Sub-Centres,46
Nandurbar,2021,Navapur,Doctors/Vaids,27
Nandurbar,2021,Navapur,Number of Beds,164
Nandurbar,2021,Navapur,Beds for Women,36
Nandurbar,2021,Navapur,Beds for Children,18
Nashik,2012,Surgana,Hospitals,2
Nashik,2012,Surgana,Maternity Wards,13
Nashik,2012,Surgana,Primary Health Centres,8
Nashik,2012,Surgana,Sub-Centres,38
Nashik,2012,Surgana,Doctors/Vaids,31
Nashik,2012,Surgana,Number of Beds,129
Nashik,2012,Surgana,Beds for Women,52
Nashik,2012,Surgana,Beds for Children,21
Nashik,2012,Kalwan,Hospitals,2
Nashik,2012,Kalwan,Maternity Wards,14
Nashik,2012,Kalwan,Primary Health Centres,7
Nashik,2012,Kalwan,Sub-Centres,49
Nashik,2012,Kalwan,Doctors/Vaids,34
Nashik,2012,Kalwan,Number of Beds,123
Nashik,2012,Kalwan,Beds for Women,49
Nashik,2012,Kalwan,Beds for Children,20
Nashik,2012,Devala,Hospitals,2
Nashik,2012,Devala,Maternity Wards,12
Nashik,2012,Devala,Primary Health Centres,5
Nashik,2012,Devala,Sub-Centres,25
Nashik,2012,Devala,Doctors/Vaids,19
Nashik,2012,Devala,Number of Beds,111
Nashik,2012,Devala,Beds for Women,44
Nashik,2012,Devala,Beds for Children,18
Nashik,2012,Baglan,Hospitals,3
Nashik,2012,Baglan,Maternity Wards,26
Nashik,2012,Baglan,Primary Health Centres,11
Nashik,2012,Baglan,Sub-Centres,53
Nashik,2012,Baglan,Doctors/Vaids,30
Nashik,2012,Baglan,Number of Beds,193
Nashik,2012,Baglan,Beds for Women,77
Nashik,2012,Baglan,Beds for Children,31
Nashik,2012,Malegaon,Hospitals,7
Nashik,2012,Malegaon,"Specialty Hospitals (Cancer, TB etc.)",1
Nashik,2012,Malegaon,Clinics,5
Nashik,2012,Malegaon,Maternity Wards,29
Nashik,2012,Malegaon,Primary Health Centres,9
Nashik,2012,Malegaon,Sub-Centres,49
Nashik,2012,Malegaon,Doctors/Vaids,76
Nashik,2012,Malegaon,Number of Beds,448
Nashik,2012,Malegaon,Beds for Women,179
Nashik,2012,Malegaon,Beds for Children,72
Nashik,2012,Nandgaon,Hospitals,2
Nashik,2012,Nandgaon,Clinics,1
Nashik,2012,Nandgaon,Maternity Wards,14
Nashik,2012,Nandgaon,Primary Health Centres,5
Nashik,2012,Nandgaon,Sub-Centres,20
Nashik,2012,Nandgaon,Doctors/Vaids,26
Nashik,2012,Nandgaon,Number of Beds,179
Nashik,2012,Nandgaon,Beds for Women,72
Nashik,2012,Nandgaon,Beds for Children,29
Nashik,2012,Chandwad,Hospitals,1
