Year,District,Taluka,Daily,Weekly,Fortnightly,Monthly,Quarterly,Yearly
2020,Parbhani,Jintur,0.0,3.0,0.0,0.0,0.0,0.0
2020,Parbhani,Parbhani,12.0,23.0,0.0,0.0,0.0,0.0
2020,Parbhani,Manvat,0.0,1.0,0.0,0.0,0.0,0.0
2020,Parbhani,Pathari,0.0,0.0,0.0,0.0,0.0,0.0
2020,Parbhani,Sonpeth,0.0,0.0,0.0,0.0,0.0,0.0
2020,Parbhani,Gangakhed,1.0,4.0,0.0,0.0,0.0,0.0
2020,Parbhani,Palam,0.0,2.0,0.0,0.0,0.0,0.0
2020,Parbhani,Purna,0.0,0.0,0.0,0.0,0.0,0.0
2021,Parbhani,Selu,0.0,1.0,0.0,0.0,0.0,0.0
2021,Parbhani,Jintur,0.0,3.0,0.0,0.0,0.0,0.0
2021,Parbhani,Parbhani,12.0,23.0,0.0,0.0,0.0,0.0
2021,Parbhani,Manvat,0.0,1.0,0.0,0.0,0.0,0.0
2021,Parbhani,Pathari,0.0,0.0,0.0,0.0,0.0,0.0
2021,Parbhani,Sonpeth,0.0,0.0,0.0,0.0,0.0,0.0
2021,Parbhani,Gangakhed,1.0,4.0,0.0,0.0,0.0,0.0
2021,Parbhani,Palam,0.0,2.0,0.0,0.0,0.0,0.0
2021,Parbhani,Purna,0.0,0.0,0.0,0.0,0.0,0.0
2017,Pune,Junnar,0.0,0.0,0.0,0.0,0.0,0.0
2017,Pune,Ambegaon,0.0,0.0,0.0,0.0,0.0,0.0
2017,Pune,Shirur,0.0,0.0,0.0,0.0,0.0,0.0
2017,Pune,Khed,0.0,0.0,0.0,0.0,0.0,0.0
2017,Pune,Maval,0.0,0.0,0.0,0.0,0.0,0.0
2017,Pune,Mulshi,0.0,0.0,0.0,0.0,0.0,0.0
2017,Pune,Haveli,0.0,0.0,0.0,0.0,0.0,0.0
2017,Pune,Pune,30.0,41.0,0.0,0.0,0.0,0.0
2017,Pune,Daund,0.0,0.0,0.0,0.0,0.0,0.0
2017,Pune,Purandar,0.0,0.0,0.0,0.0,0.0,0.0
2017,Pune,Velhe,0.0,0.0,0.0,0.0,0.0,0.0
2017,Pune,Bhor,0.0,0.0,0.0,0.0,0.0,0.0
2017,Pune,Baramati,0.0,0.0,0.0,0.0,0.0,0.0
2017,Pune,Indapur,0.0,0.0,0.0,0.0,0.0,0.0
2018,Pune,Junnar,,,,,,
2018,Pune,Ambegaon,,,,,,
2018,Pune,Shirur,,,,,,
2018,Pune,Khed,0.0,0.0,0.0,0.0,0.0,0.0
2018,Pune,Maval,,,,,,
2018,Pune,Mulshi,,,,,,
2018,Pune,Haveli,4.0,16.0,1.0,19.0,2.0,7.0
2018,Pune,Pune,45.0,49.0,0.0,0.0,0.0,0.0
2018,Pune,Daund,,,,,,
2018,Pune,Purandar,,,,,,
2018,Pune,Velhe,,,,,,
2018,Pune,Bhor,0.0,0.0,0.0,0.0,0.0,0.0
2018,Pune,Baramati,,,,,,
2018,Pune,Indapur,,,,,,
2019,Pune,Junnar,,,,,,
2019,Pune,Ambegaon,,,,,,
2019,Pune,Shirur,,,,,,
2019,Pune,Khed,,,,,,
2019,Pune,Maval,,,,,,
2019,Pune,Mulshi,,,,,,
2019,Pune,Haveli,,,,,,
2019,Pune,Pune,32.0,49.0,,,,
2019,Pune,Daund,,,,,,
2019,Pune,Purandar,,,,,,
2019,Pune,Velhe,,,,,,
2019,Pune,Bhor,,,,,,
2019,Pune,Baramati,,,,,,
2019,Pune,Indapur,,,,,,
2020,Pune,Junnar,,,,,,
2020,Pune,Ambegaon,,,,,,
2020,Pune,Shirur,,,,,,
2020,Pune,Khed,,,,,,
2020,Pune,Maval,,,,,,
2020,Pune,Mulshi,,,,,,
2020,Pune,Haveli,,,,,,
2020,Pune,Pune,27.0,52.0,,,,
2020,Pune,Daund,,,,,,
2020,Pune,Purandar,,,,,,
2020,Pune,Velhe,,,,,,
2020,Pune,Bhor,,,,,,
2020,Pune,Baramati,,,,,,
2020,Pune,Indapur,,,,,,
2021,Pune,Junnar,0.0,0.0,0.0,0.0,0.0,0.0
2021,Pune,Ambegaon,0.0,0.0,0.0,0.0,0.0,0.0
2021,Pune,Shirur,0.0,0.0,0.0,0.0,0.0,0.0
2021,Pune,Khed,0.0,0.0,0.0,0.0,0.0,0.0
2021,Pune,Maval,0.0,1.0,0.0,0.0,0.0,0.0
2021,Pune,Mulshi,0.0,0.0,0.0,0.0,0.0,0.0
2021,Pune,Haveli,0.0,0.0,0.0,0.0,0.0,0.0
2021,Pune,Pune,28.0,42.0,0.0,0.0,0.0,0.0
2021,Pune,Daund,,2.0,0.0,0.0,0.0,0.0
2021,Pune,Purandar,0.0,0.0,0.0,0.0,0.0,0.0
2021,Pune,Velhe,0.0,0.0,0.0,0.0,0.0,0.0
2021,Pune,Bhor,0.0,0.0,0.0,0.0,0.0,0.0
2021,Pune,Baramati,0.0,8.0,0.0,0.0,0.0,0.0
2021,Pune,Indapur,0.0,0.0,0.0,0.0,0.0,0.0
2012,Raigad,Uran,1.0,5.0,1.0,1.0,0.0,0.0
2012,Raigad,Panwel,7.0,13.0,0.0,0.0,0.0,0.0
2012,Raigad,karjat,0.0,0.0,0.0,0.0,0.0,0.0
2012,Raigad,khalapur,0.0,3.0,0.0,0.0,0.0,0.0
2012,Raigad,pen,2.0,5.0,0.0,0.0,0.0,0.0
2012,Raigad,alibag,5.0,5.0,2.0,1.0,0.0,0.0
2012,Raigad,murud,0.0,1.0,0.0,0.0,0.0,0.0
2012,Raigad,roha,0.0,1.0,0.0,1.0,0.0,0.0
2012,Raigad,sudhagad,0.0,2.0,0.0,0.0,0.0,0.0
2012,Raigad,mangaon,0.0,1.0,0.0,0.0,0.0,0.0
2012,Raigad,tala,0.0,0.0,0.0,0.0,0.0,0.0
2012,Raigad,shreevardhan,0.0,1.0,0.0,0.0,0.0,0.0
2012,Raigad,mhasala,0.0,4.0,0.0,0.0,0.0,0.0
2012,Raigad,mahad,1.0,1.0,0.0,0.0,0.0,0.0
2012,Raigad,poladpur,0.0,0.0,0.0,0.0,0.0,0.0
2013,Raigad,Uran,1.0,5.0,1.0,1.0,0.0,0.0
2013,Raigad,Panwel,8.0,14.0,0.0,0.0,0.0,0.0
2013,Raigad,karjat,0.0,0.0,0.0,0.0,0.0,0.0
2013,Raigad,khalapur,0.0,3.0,0.0,0.0,0.0,0.0
2013,Raigad,pen,2.0,5.0,0.0,0.0,0.0,0.0
2013,Raigad,alibag,6.0,6.0,2.0,2.0,0.0,0.0
2013,Raigad,murud,0.0,1.0,0.0,0.0,0.0,0.0
2013,Raigad,roha,0.0,1.0,0.0,1.0,0.0,0.0
2013,Raigad,sudhagad,0.0,2.0,0.0,0.0,0.0,0.0
2013,Raigad,mangaon,0.0,3.0,0.0,0.0,0.0,0.0
2013,Raigad,tala,0.0,0.0,0.0,0.0,0.0,0.0
2013,Raigad,shreevardhan,0.0,1.0,0.0,0.0,0.0,0.0
2013,Raigad,mhasala,0.0,4.0,0.0,0.0,0.0,0.0
2013,Raigad,mahad,1.0,2.0,0.0,0.0,0.0,0.0
2013,Raigad,poladpur,0.0,0.0,0.0,0.0,0.0,0.0
2014,Raigad,Uran,3.0,6.0,1.0,1.0,0.0,0.0
2014,Raigad,Panwel,10.0,16.0,1.0,1.0,0.0,0.0
2014,Raigad,karjat,0.0,0.0,0.0,0.0,0.0,0.0
2014,Raigad,khalapur,1.0,4.0,0.0,1.0,0.0,0.0
2014,Raigad,pen,3.0,4.0,1.0,0.0,0.0,0.0
2014,Raigad,alibag,8.0,7.0,3.0,2.0,0.0,0.0
2014,Raigad,murud,0.0,1.0,0.0,0.0,0.0,0.0
2014,Raigad,roha,0.0,2.0,0.0,2.0,0.0,0.0
2014,Raigad,sudhagad,0.0,3.0,0.0,0.0,0.0,0.0
2014,Raigad,mangaon,0.0,3.0,1.0,0.0,0.0,0.0
2014,Raigad,tala,0.0,0.0,1.0,0.0,0.0,0.0
2014,Raigad,shreevardhan,1.0,1.0,0.0,0.0,0.0,0.0
2014,Raigad,mhasala,0.0,2.0,0.0,0.0,0.0,0.0
2014,Raigad,mahad,1.0,3.0,0.0,0.0,0.0,0.0
2014,Raigad,poladpur,0.0,1.0,0.0,0.0,0.0,0.0
2015,Raigad,Uran,1.0,4.0,0.0,0.0,0.0,0.0
2015,Raigad,Panwel,6.0,5.0,0.0,0.0,0.0,0.0
2015,Raigad,karjat,0.0,3.0,0.0,0.0,0.0,0.0
2015,Raigad,khalapur,0.0,0.0,0.0,0.0,0.0,0.0
2015,Raigad,pen,2.0,2.0,0.0,0.0,0.0,0.0
2015,Raigad,alibag,4.0,4.0,0.0,0.0,0.0,0.0
2015,Raigad,murud,0.0,0.0,0.0,0.0,0.0,0.0
2015,Raigad,roha,0.0,0.0,0.0,0.0,0.0,0.0
2015,Raigad,sudhagad,0.0,0.0,0.0,0.0,0.0,0.0
2015,Raigad,mangaon,0.0,0.0,0.0,0.0,0.0,0.0
2015,Raigad,tala,0.0,0.0,0.0,0.0,0.0,0.0
2015,Raigad,shreevardhan,0.0,0.0,0.0,0.0,0.0,0.0
2015,Raigad,mhasala,0.0,0.0,0.0,0.0,0.0,0.0
2015,Raigad,mahad,1.0,4.0,0.0,0.0,0.0,0.0
2015,Raigad,poladpur,0.0,1.0,0.0,0.0,0.0,0.0
2016,Raigad,Uran,1.0,4.0,0.0,0.0,0.0,0.0
2016,Raigad,Panwel,6.0,5.0,0.0,0.0,0.0,0.0
2016,Raigad,karjat,0.0,3.0,0.0,0.0,0.0,0.0
2016,Raigad,khalapur,0.0,0.0,0.0,0.0,0.0,0.0
2016,Raigad,pen,2.0,2.0,0.0,0.0,0.0,0.0
2016,Raigad,alibag,4.0,4.0,0.0,0.0,0.0,0.0
2016,Raigad,murud,0.0,0.0,0.0,0.0,0.0,0.0
2016,Raigad,roha,0.0,0.0,0.0,0.0,0.0,0.0
2016,Raigad,sudhagad,0.0,0.0,0.0,0.0,0.0,0.0
2016,Raigad,mangaon,0.0,0.0,0.0,0.0,0.0,0.0
2016,Raigad,tala,0.0,0.0,0.0,0.0,0.0,0.0
2016,Raigad,shreevardhan,0.0,0.0,0.0,0.0,0.0,0.0
2016,Raigad,mhasala,0.0,0.0,0.0,0.0,0.0,0.0
2016,Raigad,mahad,1.0,4.0,0.0,0.0,0.0,0.0
2016,Raigad,poladpur,0.0,1.0,0.0,0.0,0.0,0.0
2017,Raigad,Uran,1.0,2.0,0.0,0.0,0.0,0.0
2017,Raigad,Panwel,7.0,3.0,0.0,0.0,0.0,0.0
2017,Raigad,karjat,0.0,0.0,0.0,0.0,0.0,0.0
2017,Raigad,khalapur,0.0,0.0,0.0,0.0,0.0,0.0
2017,Raigad,pen,2.0,2.0,0.0,0.0,0.0,0.0
2017,Raigad,alibag,4.0,3.0,0.0,0.0,0.0,0.0
2017,Raigad,murud,0.0,0.0,0.0,0.0,0.0,0.0
2017,Raigad,roha,0.0,0.0,0.0,0.0,0.0,0.0
2017,Raigad,sudhagad,0.0,0.0,0.0,0.0,0.0,0.0
2017,Raigad,mangaon,0.0,0.0,0.0,0.0,0.0,0.0
2017,Raigad,tala,0.0,0.0,0.0,0.0,0.0,0.0
2017,Raigad,shreevardhan,0.0,0.0,0.0,0.0,0.0,0.0
2017,Raigad,mhasala,0.0,0.0,0.0,0.0,0.0,0.0
2017,Raigad,mahad,1.0,3.0,0.0,0.0,0.0,0.0
2017,Raigad,poladpur,0.0,1.0,0.0,0.0,0.0,0.0
2018,Raigad,Uran,1.0,2.0,0.0,0.0,0.0,0.0
2018,Raigad,Panwel,5.0,4.0,0.0,0.0,0.0,0.0
2018,Raigad,karjat,0.0,0.0,0.0,0.0,0.0,0.0
2018,Raigad,khalapur,0.0,0.0,0.0,0.0,0.0,0.0
2018,Raigad,pen,2.0,2.0,0.0,0.0,0.0,0.0
2018,Raigad,alibag,4.0,3.0,0.0,0.0,0.0,0.0
2018,Raigad,murud,0.0,0.0,0.0,0.0,0.0,0.0
2018,Raigad,roha,0.0,0.0,0.0,0.0,0.0,0.0
2018,Raigad,sudhagad,0.0,0.0,0.0,0.0,0.0,0.0
2018,Raigad,mangaon,0.0,0.0,0.0,0.0,0.0,0.0
2018,Raigad,tala,0.0,0.0,0.0,0.0,0.0,0.0
2018,Raigad,shreevardhan,0.0,0.0,0.0,0.0,0.0,0.0
2018,Raigad,mhasala,0.0,0.0,0.0,0.0,0.0,0.0
2018,Raigad,mahad,1.0,3.0,0.0,0.0,0.0,0.0
2018,Raigad,poladpur,1.0,1.0,0.0,0.0,0.0,0.0
2019,Raigad,Uran,1.0,2.0,0.0,0.0,0.0,0.0
2019,Raigad,Panwel,5.0,4.0,0.0,0.0,0.0,0.0
2019,Raigad,karjat,0.0,0.0,0.0,0.0,0.0,0.0
2019,Raigad,khalapur,0.0,0.0,0.0,0.0,0.0,0.0
2019,Raigad,pen,2.0,2.0,0.0,0.0,0.0,0.0
2019,Raigad,alibag,4.0,3.0,0.0,0.0,0.0,0.0
2019,Raigad,murud,0.0,0.0,0.0,0.0,0.0,0.0
2019,Raigad,roha,0.0,0.0,0.0,0.0,0.0,0.0
2019,Raigad,sudhagad,0.0,0.0,0.0,0.0,0.0,0.0
2019,Raigad,mangaon,0.0,0.0,0.0,0.0,0.0,0.0
2019,Raigad,tala,0.0,0.0,0.0,0.0,0.0,0.0
2019,Raigad,shreevardhan,0.0,0.0,0.0,0.0,0.0,0.0
2019,Raigad,mhasala,0.0,0.0,0.0,0.0,0.0,0.0
2019,Raigad,mahad,1.0,3.0,0.0,0.0,0.0,0.0
2019,Raigad,poladpur,1.0,1.0,0.0,0.0,0.0,0.0
2020,Raigad,Uran,1.0,2.0,0.0,0.0,0.0,0.0
2020,Raigad,Panwel,5.0,4.0,0.0,0.0,0.0,0.0
2020,Raigad,karjat,0.0,0.0,0.0,0.0,0.0,0.0
2020,Raigad,khalapur,0.0,0.0,0.0,0.0,0.0,0.0
2020,Raigad,pen,1.0,2.0,0.0,0.0,0.0,0.0
2020,Raigad,alibag,4.0,3.0,0.0,0.0,0.0,0.0
2020,Raigad,murud,0.0,0.0,0.0,0.0,0.0,0.0
2020,Raigad,roha,0.0,0.0,0.0,0.0,0.0,0.0
2020,Raigad,sudhagad,0.0,0.0,0.0,0.0,0.0,0.0
2020,Raigad,mangaon,0.0,0.0,0.0,0.0,0.0,0.0
2020,Raigad,tala,0.0,0.0,0.0,0.0,0.0,0.0
2020,Raigad,shreevardhan,0.0,0.0,0.0,0.0,0.0,0.0
2020,Raigad,mhasala,0.0,0.0,0.0,0.0,0.0,0.0
2020,Raigad,mahad,1.0,3.0,0.0,0.0,0.0,0.0
2020,Raigad,poladpur,1.0,1.0,0.0,0.0,0.0,0.0
2021,Raigad,Uran,1.0,2.0,0.0,0.0,0.0,0.0
2021,Raigad,Panwel,5.0,5.0,0.0,0.0,0.0,0.0
2021,Raigad,karjat,0.0,0.0,0.0,0.0,0.0,0.0
2021,Raigad,khalapur,0.0,0.0,0.0,0.0,0.0,0.0
2021,Raigad,pen,1.0,1.0,0.0,0.0,0.0,0.0
2021,Raigad,alibag,5.0,2.0,0.0,0.0,0.0,0.0
2021,Raigad,murud,0.0,0.0,0.0,0.0,0.0,0.0
2021,Raigad,roha,0.0,0.0,0.0,0.0,0.0,0.0
2021,Raigad,sudhagad,0.0,0.0,0.0,0.0,0.0,0.0
2021,Raigad,mangaon,0.0,0.0,0.0,0.0,0.0,0.0
2021,Raigad,tala,0.0,0.0,0.0,0.0,0.0,0.0
2021,Raigad,shreevardhan,0.0,0.0,0.0,0.0,0.0,0.0
2021,Raigad,mhasala,0.0,0.0,0.0,0.0,0.0,0.0
2021,Raigad,mahad,1.0,4.0,0.0,0.0,0.0,0.0
2021,Raigad,poladpur,1.0,1.0,0.0,0.0,0.0,0.0
2006,Ratnagiri,Mandangad,,,,,,
2006,Ratnagiri,Dapoli,,2.0,,2.0,,
2006,Ratnagiri,Khed,1.0,3.0,,,,1.0
2006,Ratnagiri,Chiplun,3.0,6.0,,2.0,2.0,
2006,Ratnagiri,Guhagar,,1.0,,,,
2006,Ratnagiri,Ratnagiri,14.0,21.0,,13.0,,2.0
2006,Ratnagiri,Sangameshwar,,1.0,,1.0,1.0,3.0
2006,Ratnagiri,Lanja,,1.0,1.0,,,
2006,Ratnagiri,Rajapur,,,,2.0,,
2008,Ratnagiri,Mandangad,,,,,,
2008,Ratnagiri,Dapoli,,,,,,
2008,Ratnagiri,Khed,1.0,3.0,,,,1.0
2008,Ratnagiri,Chiplun,3.0,6.0,,2.0,2.0,
2008,Ratnagiri,Guhagar,,,,,,
2008,Ratnagiri,Ratnagiri,14.0,21.0,,13.0,,2.0
2008,Ratnagiri,Sangameshwar,,1.0,,1.0,1.0,3.0
2008,Ratnagiri,Lanja,,,,,,
2008,Ratnagiri,Rajapur,,,,,,
2009,Ratnagiri,Mandangad,,,,,,
2009,Ratnagiri,Dapoli,,1.0,,,,
2009,Ratnagiri,Khed,,1.0,,,,
2009,Ratnagiri,Chiplun,2.0,1.0,,,,
2009,Ratnagiri,Guhagar,,1.0,,,,
2009,Ratnagiri,Ratnagiri,9.0,9.0,,1.0,,
2009,Ratnagiri,Sangameshwar,,,,,,
2009,Ratnagiri,Lanja,,1.0,,,,
2009,Ratnagiri,Rajapur,,,,,,
2010,Ratnagiri,Mandangad,,,,,,
2010,Ratnagiri,Dapoli,,1.0,,,,
2010,Ratnagiri,Khed,,1.0,,,,
2010,Ratnagiri,Chiplun,1.0,1.0,,,,
2010,Ratnagiri,Guhagar,,1.0,,,,
2010,Ratnagiri,Ratnagiri,9.0,10.0,,1.0,,
2010,Ratnagiri,Sangameshwar,,,,,,
2010,Ratnagiri,Lanja,,1.0,,,,
2010,Ratnagiri,Rajapur,,,,,,
2011,Ratnagiri,Mandangad,,,,,,
2011,Ratnagiri,Dapoli,,1.0,,,,
2011,Ratnagiri,Khed,,1.0,,,,
2011,Ratnagiri,Chiplun,1.0,1.0,,,,
2011,Ratnagiri,Guhagar,,1.0,,,,
2011,Ratnagiri,Ratnagiri,9.0,10.0,,1.0,,
2011,Ratnagiri,Sangameshwar,,,,,,
2011,Ratnagiri,Lanja,,1.0,,,,
2011,Ratnagiri,Rajapur,,,,,,
2012,Ratnagiri,Mandangad,,,,,,
2012,Ratnagiri,Dapoli,,1.0,,,,
2012,Ratnagiri,Khed,,1.0,,,,
2012,Ratnagiri,Chiplun,1.0,2.0,,,,
2012,Ratnagiri,Guhagar,,1.0,,,,
2012,Ratnagiri,Ratnagiri,9.0,9.0,,1.0,,
2012,Ratnagiri,Sangameshwar,,,,,,
2012,Ratnagiri,Lanja,,1.0,,,,
2012,Ratnagiri,Rajapur,,,,,,
2013,Ratnagiri,Mandangad,,,,,,
2013,Ratnagiri,Dapoli,,2.0,,,,
2013,Ratnagiri,Khed,,1.0,,,,
2013,Ratnagiri,Chiplun,1.0,2.0,,,,
2013,Ratnagiri,Guhagar,,1.0,,,,
2013,Ratnagiri,Ratnagiri,9.0,13.0,,1.0,,
2013,Ratnagiri,Sangameshwar,,,,,,
2013,Ratnagiri,Lanja,,,,,,
2013,Ratnagiri,Rajapur,,,,,,
2014,Ratnagiri,Mandangad,,,,,,
2014,Ratnagiri,Dapoli,,2.0,,,,
2014,Ratnagiri,Khed,,1.0,,,,
2014,Ratnagiri,Chiplun,1.0,2.0,,,,
2014,Ratnagiri,Guhagar,1.0,1.0,,,,
2014,Ratnagiri,Ratnagiri,9.0,18.0,,1.0,,
2014,Ratnagiri,Sangameshwar,,,,,,
2014,Ratnagiri,Lanja,,,,,,
2014,Ratnagiri,Rajapur,,,,,,
2015,Ratnagiri,Mandangad,,,,,,
2015,Ratnagiri,Dapoli,,1.0,,,,
2015,Ratnagiri,Khed,,1.0,,,,
2015,Ratnagiri,Chiplun,1.0,3.0,,,,
2015,Ratnagiri,Guhagar,1.0,,,,,
2015,Ratnagiri,Ratnagiri,9.0,16.0,,,,
2015,Ratnagiri,Sangameshwar,,,,,,
2015,Ratnagiri,Lanja,,,,,,
2015,Ratnagiri,Rajapur,,,,,,
2016,Ratnagiri,Mandangad,,,,,,
2016,Ratnagiri,Dapoli,,1.0,,,,
2016,Ratnagiri,Khed,,1.0,,,,
2016,Ratnagiri,Chiplun,1.0,3.0,,,,
2016,Ratnagiri,Guhagar,1.0,,,,,
2016,Ratnagiri,Ratnagiri,9.0,16.0,,,,
2016,Ratnagiri,Sangameshwar,,,,,,
2016,Ratnagiri,Lanja,,,,,,
2016,Ratnagiri,Rajapur,,,,,,
2017,Ratnagiri,Mandangad,,,,,,
2017,Ratnagiri,Dapoli,,,,,,
2017,Ratnagiri,Khed,,1.0,,,,
2017,Ratnagiri,Chiplun,1.0,3.0,,,,
2017,Ratnagiri,Guhagar,,,,,,
2017,Ratnagiri,Ratnagiri,11.0,14.0,,,,
2017,Ratnagiri,Sangameshwar,,,,,,
2017,Ratnagiri,Lanja,,1.0,,,,
2017,Ratnagiri,Rajapur,,,,,,
2018,Ratnagiri,Mandangad,,,,,,
2018,Ratnagiri,Dapoli,,,,,,
2018,Ratnagiri,Khed,,2.0,,,,
2018,Ratnagiri,Chiplun,1.0,3.0,1.0,,,
2018,Ratnagiri,Guhagar,1.0,,,,,
2018,Ratnagiri,Ratnagiri,9.0,9.0,,,,
2018,Ratnagiri,Sangameshwar,,,,,,
2018,Ratnagiri,Lanja,,,,,,
2018,Ratnagiri,Rajapur,,,,,,
2019,Ratnagiri,Mandangad,0.0,0.0,0.0,0.0,0.0,0.0
2019,Ratnagiri,Dapoli,0.0,1.0,0.0,0.0,0.0,0.0
2019,Ratnagiri,Khed,0.0,1.0,0.0,0.0,0.0,0.0
2019,Ratnagiri,Chiplun,1.0,3.0,0.0,0.0,0.0,0.0
2019,Ratnagiri,Guhagar,1.0,0.0,0.0,0.0,0.0,0.0
2019,Ratnagiri,Ratnagiri,11.0,10.0,0.0,1.0,0.0,1.0
2019,Ratnagiri,Sangameshwar,0.0,0.0,0.0,0.0,0.0,0.0
2019,Ratnagiri,Lanja,0.0,2.0,0.0,0.0,0.0,0.0
2019,Ratnagiri,Rajapur,0.0,0.0,0.0,0.0,0.0,0.0
2020,Ratnagiri,Mandangad,0.0,0.0,0.0,0.0,0.0,0.0
2020,Ratnagiri,Dapoli,0.0,1.0,0.0,0.0,0.0,0.0
2020,Ratnagiri,Khed,0.0,0.0,0.0,0.0,0.0,0.0
2020,Ratnagiri,Chiplun,1.0,3.0,0.0,0.0,0.0,0.0
2020,Ratnagiri,Guhagar,0.0,0.0,0.0,0.0,0.0,0.0
2020,Ratnagiri,Ratnagiri,11.0,10.0,0.0,1.0,0.0,1.0
2020,Ratnagiri,Sangameshwar,0.0,0.0,0.0,0.0,0.0,0.0
2020,Ratnagiri,Lanja,0.0,2.0,0.0,0.0,0.0,0.0
2020,Ratnagiri,Rajapur,0.0,0.0,0.0,0.0,0.0,0.0
2021,Ratnagiri,Mandangad,0.0,0.0,0.0,0.0,0.0,0.0
2021,Ratnagiri,Dapoli,0.0,1.0,0.0,0.0,0.0,0.0
2021,Ratnagiri,Khed,0.0,0.0,0.0,0.0,0.0,0.0
2021,Ratnagiri,Chiplun,1.0,3.0,0.0,0.0,0.0,0.0
2021,Ratnagiri,Guhagar,0.0,0.0,0.0,0.0,0.0,0.0
2021,Ratnagiri,Ratnagiri,11.0,10.0,0.0,1.0,0.0,1.0
2021,Ratnagiri,Sangameshwar,0.0,0.0,0.0,0.0,0.0,0.0
2021,Ratnagiri,Lanja,0.0,2.0,0.0,0.0,0.0,0.0
2021,Ratnagiri,Rajapur,0.0,0.0,0.0,0.0,0.0,0.0
2012,Sangli,Shirala,0.0,1.0,0.0,0.0,0.0,0.0
2012,Sangli,Walwa,0.0,3.0,0.0,0.0,0.0,0.0
2012,Sangli,Palus,0.0,3.0,0.0,0.0,0.0,0.0
2012,Sangli,Kadegaon,0.0,0.0,0.0,0.0,0.0,0.0
2012,Sangli,Khapur,0.0,3.0,0.0,0.0,0.0,0.0
2012,Sangli,Atpadi,0.0,0.0,0.0,0.0,0.0,0.0
2012,Sangli,Tasgaon,0.0,0.0,0.0,0.0,0.0,0.0
2012,Sangli,Miraj,15.0,36.0,0.0,0.0,1.0,0.0
2012,Sangli,Kavathe Mahankal,0.0,1.0,0.0,0.0,0.0,0.0
2012,Sangli,Jath,0.0,2.0,0.0,0.0,0.0,0.0
2013,Sangli,Shirala,,1.0,,,,
2013,Sangli,Walwa,,3.0,,,,
2013,Sangli,Palus,,3.0,,,,
2013,Sangli,Kadegaon,,,,,,
2013,Sangli,Khapur,,5.0,,,,
2013,Sangli,Atpadi,,1.0,,,,
2013,Sangli,Tasgaon,,,,,,
2013,Sangli,Miraj,15.0,37.0,,5.0,1.0,
2013,Sangli,Kavathe Mahankal,,1.0,,,,
2013,Sangli,Jath,,2.0,,,,
2014,Sangli,Shirala,,,,,,
2014,Sangli,Walwa,,2.0,,,,
2014,Sangli,Palus,,2.0,,,,
2014,Sangli,Kadegaon,,,,,,
2014,Sangli,Khapur,,,,,,
2014,Sangli,Atpadi,,,,,,
2014,Sangli,Tasgaon,,,,,,
2014,Sangli,Miraj,11.0,14.0,,,,
2014,Sangli,Kavathe Mahankal,,,,,,
2014,Sangli,Jath,,,,,,
2015,Sangli,Shirala,,,,,,
2015,Sangli,Walwa,,,,,,
2015,Sangli,Palus,,,,,,
2015,Sangli,Kadegaon,,2.0,,,,
2015,Sangli,Khapur,,2.0,,,,
2015,Sangli,Atpadi,,,,,,
2015,Sangli,Tasgaon,,1.0,,,,
2015,Sangli,Miraj,11.0,15.0,,,,
2015,Sangli,Kavathe Mahankal,,,,,,
2015,Sangli,Jath,,,,,,
2016,Sangli,Shirala,,,,,,
2016,Sangli,Walwa,,,,,,
2016,Sangli,Palus,,,,,,
2016,Sangli,Kadegaon,,2.0,,,,
2016,Sangli,Khapur,,2.0,,,,
2016,Sangli,Atpadi,,,,,,
2016,Sangli,Tasgaon,,1.0,,,,
2016,Sangli,Miraj,11.0,14.0,,,,
2016,Sangli,Kavathe Mahankal,,,,,,
2016,Sangli,Jath,,,,,,
2017,Sangli,Shirala,,,,,,
2017,Sangli,Walwa,,,,,,
2017,Sangli,Palus,,2.0,,,,
2017,Sangli,Kadegaon,,,,,,
2017,Sangli,Khapur,,2.0,,,,
2017,Sangli,Atpadi,,,,,,
2017,Sangli,Tasgaon,,1.0,,,,
2017,Sangli,Miraj,8.0,13.0,,,,
2017,Sangli,Kavathe Mahankal,,,,,,
2017,Sangli,Jath,,,,,,
2018,Sangli,Shirala,,,,,,
2018,Sangli,Walwa,,,,,,
2018,Sangli,Palus,,2.0,,,,
2018,Sangli,Kadegaon,,,,,,
2018,Sangli,Khapur,,2.0,,,,
2018,Sangli,Atpadi,,,,,,
2018,Sangli,Tasgaon,,1.0,,,,
2018,Sangli,Miraj,8.0,13.0,,,,
2018,Sangli,Kavathe Mahankal,,,,,,
2018,Sangli,Jath,,,,,,
2019,Sangli,Shirala,,,,,,
2019,Sangli,Walwa,,,,,,
2019,Sangli,Palus,,2.0,,,,
2019,Sangli,Kadegaon,,,,,,
2019,Sangli,Khapur,,2.0,,,,
2019,Sangli,Atpadi,,,,,,
2019,Sangli,Tasgaon,,1.0,,,,
2019,Sangli,Miraj,9.0,13.0,,,,
2019,Sangli,Kavathe Mahankal,,,,,,
2019,Sangli,Jath,,,,,,
2020,Sangli,Shirala,,,,,,
2020,Sangli,Walwa,,,,,,
2020,Sangli,Palus,,2.0,,,,
2020,Sangli,Kadegaon,,,,,,
2020,Sangli,Khapur,,2.0,,,,
2020,Sangli,Atpadi,,1.0,,,,
2020,Sangli,Tasgaon,6.0,13.0,,,,
