Year,District,Taluka Old,Taluka,Agriculture Loans,Non-Agriculture Loans,Total Loans
2013,Chandrapur,Rajura,Rajura,890800000.0,860900000.0,1751700000.0
2013,Chandrapur,Gondpipari,Gondpipari,719700000.0,726100000.0,1445800000.0
2013,Chandrapur,Jivati,Jivati,453800000.0,675000000.0,1128800000.0
2014,Chandrapur,Varora,Varora,1998200000.0,1676400000.0,3674600000.0
2014,Chandrapur,Chimur,Chimur,1732800000.0,891700000.0,2624500000.0
2014,Chandrapur,Nagbhid,Nagbhid,1076500000.0,1613900000.0,2690400000.0
2014,Chandrapur,Bramhapuri,Bramhapuri,1246600000.0,2186100000.0,3432700000.0
2014,Chandrapur,Savali,Savali,977900000.0,1087800000.0,2065700000.0
2014,Chandrapur,Sindevahi,Sindevahi,1391200000.0,1154000000.0,2545200000.0
2014,Chandrapur,Bhadravati,Bhadravati,1285800000.0,4115600000.0,5401400000.0
2014,Chandrapur,Chandrapur,Chandrapur,483700000.0,1729900000.0,2213600000.0
2014,Chandrapur,Mul,Mul,833900000.0,921400000.0,1755300000.0
2014,Chandrapur,Ponbhurna,Ponbhurna,877500000.0,1330400000.0,2207900000.0
2014,Chandrapur,Ballarpur,Ballarpur,874400000.0,1889800000.0,2764200000.0
2014,Chandrapur,Korpana,Korpana,1313800000.0,992000000.0,2305800000.0
2014,Chandrapur,Rajura,Rajura,980800000.0,1182000000.0,2162800000.0
2014,Chandrapur,Gondpipari,Gondpipari,919700000.0,935000000.0,1854700000.0
2014,Chandrapur,Jivati,Jivati,373800000.0,1062000000.0,1435800000.0
2015,Chandrapur,Varora,Varora,1308200000.0,2175400000.0,3483600000.0
2015,Chandrapur,Chimur,Chimur,1332800000.0,1540700000.0,2873500000.0
2015,Chandrapur,Nagbhid,Nagbhid,676500000.0,2413900000.0,3090400000.0
2015,Chandrapur,Bramhapuri,Bramhapuri,936600000.0,3082100000.0,4018700000.0
2015,Chandrapur,Savali,Savali,777900000.0,1487000000.0,2264900000.0
2015,Chandrapur,Sindevahi,Sindevahi,741200000.0,1554000000.0,2295200000.0
2015,Chandrapur,Bhadravati,Bhadravati,880800000.0,4710600000.0,5591400000.0
2015,Chandrapur,Chandrapur,Chandrapur,283700000.0,2629900000.0,2913600000.0
2015,Chandrapur,Mul,Mul,433800000.0,1622400000.0,2056200000.0
2015,Chandrapur,Ponbhurna,Ponbhurna,467500000.0,1730400000.0,2197900000.0
2015,Chandrapur,Ballarpur,Ballarpur,524400000.0,2689800000.0,3214200000.0
2015,Chandrapur,Korpana,Korpana,913800000.0,1292000000.0,2205800000.0
2015,Chandrapur,Rajura,Rajura,710800000.0,1582000000.0,2292800000.0
2015,Chandrapur,Gondpipari,Gondpipari,411700000.0,1135000000.0,1546700000.0
2015,Chandrapur,Jivati,Jivati,173800000.0,1262000000.0,1435800000.0
2016,Chandrapur,Varora,Varora,1651700000.0,2332700000.0,3984400000.0
2016,Chandrapur,Chimur,Chimur,1676300000.0,1698000000.0,3374300000.0
2016,Chandrapur,Nagbhid,Nagbhid,1020000000.0,2571300000.0,3591300000.0
2016,Chandrapur,Bramhapuri,Bramhapuri,1280000000.0,3239400000.0,4519400000.0
2016,Chandrapur,Savali,Savali,1121400000.0,1644300000.0,2765700000.0
2016,Chandrapur,Sindevahi,Sindevahi,1084500000.0,1711300000.0,2795800000.0
2016,Chandrapur,Bhadravati,Bhadravati,1224200000.0,4867500000.0,6091700000.0
2016,Chandrapur,Chandrapur,Chandrapur,627200000.0,2787200000.0,3414400000.0
2016,Chandrapur,Mul,Mul,777300000.0,1779700000.0,2557000000.0
2016,Chandrapur,Ponbhurna,Ponbhurna,811000000.0,1887700000.0,2698700000.0
2016,Chandrapur,Ballarpur,Ballarpur,867900000.0,2847100000.0,3715000000.0
2016,Chandrapur,Korpana,Korpana,1257300000.0,1449300000.0,2706600000.0
2016,Chandrapur,Rajura,Rajura,1054300000.0,1739300000.0,2793600000.0
2016,Chandrapur,Gondpipari,Gondpipari,755200000.0,1292300000.0,2047500000.0
2016,Chandrapur,Jivati,Jivati,517300000.0,1419300000.0,1936600000.0
2017,Chandrapur,Varora,Varora,820300000.0,1098700000.0,1919000000.0
2017,Chandrapur,Chimur,Chimur,574700000.0,347600000.0,922300000.0
2017,Chandrapur,Nagbhid,Nagbhid,386400000.0,242300000.0,628700000.0
2017,Chandrapur,Bramhapuri,Bramhapuri,498800000.0,1477300000.0,1976100000.0
2017,Chandrapur,Savali,Savali,383200000.0,340000000.0,723200000.0
2017,Chandrapur,Sindevahi,Sindevahi,326700000.0,508900000.0,835600000.0
2017,Chandrapur,Bhadravati,Bhadravati,780400000.0,1172600000.0,1953000000.0
2017,Chandrapur,Chandrapur,Chandrapur,627900000.0,3626000000.0,4253900000.0
2017,Chandrapur,Mul,Mul,331500000.0,756100000.0,1087600000.0
2017,Chandrapur,Ponbhurna,Ponbhurna,211000000.0,61500000.0,272500000.0
2017,Chandrapur,Ballarpur,Ballarpur,191000000.0,971900000.0,1162900000.0
2017,Chandrapur,Korpana,Korpana,501600000.0,352700000.0,854300000.0
2017,Chandrapur,Rajura,Rajura,490800000.0,702700000.0,1193500000.0
2017,Chandrapur,Gondpipari,Gondpipari,241900000.0,192100000.0,434000000.0
2017,Chandrapur,Jivati,Jivati,97300000.0,138400000.0,235700000.0
2018,Chandrapur,Varora,Varora,1459300000.0,311100000.0,1770400000.0
2018,Chandrapur,Chimur,Chimur,1019800000.0,162700000.0,1182500000.0
2018,Chandrapur,Nagbhid,Nagbhid,622800000.0,152000000.0,774800000.0
2018,Chandrapur,Bramhapuri,Bramhapuri,679300000.0,269700000.0,949000000.0
2018,Chandrapur,Savali,Savali,606900000.0,205200000.0,812100000.0
2018,Chandrapur,Sindevahi,Sindevahi,515300000.0,152400000.0,667700000.0
2018,Chandrapur,Bhadravati,Bhadravati,1074900000.0,429600000.0,1504500000.0
2018,Chandrapur,Chandrapur,Chandrapur,700100000.0,459300000.0,1159400000.0
2018,Chandrapur,Mul,Mul,502500000.0,207500000.0,710000000.0
2018,Chandrapur,Ponbhurna,Ponbhurna,386600000.0,43700000.0,430300000.0
2018,Chandrapur,Ballarpur,Ballarpur,240000000.0,96300000.0,336200000.0
2018,Chandrapur,Korpana,Korpana,1320400000.0,134500000.0,1454800000.0
2018,Chandrapur,Rajura,Rajura,605900000.0,215800000.0,821800000.0
2018,Chandrapur,Gondpipari,Gondpipari,397000000.0,139800000.0,536800000.0
2018,Chandrapur,Jivati,Jivati,232100000.0,28200000.0,260200000.0
2019,Chandrapur,Varora,Varora,858400000.0,1649900000.0,2508300000.0
2019,Chandrapur,Chimur,Chimur,583300000.0,898600000.0,1481900000.0
2019,Chandrapur,Nagbhid,Nagbhid,385500000.0,793300000.0,1178800000.0
2019,Chandrapur,Bramhapuri,Bramhapuri,875200000.0,2028900000.0,2904000000.0
2019,Chandrapur,Savali,Savali,295800000.0,890800000.0,1186500000.0
2019,Chandrapur,Sindevahi,Sindevahi,295600000.0,1060200000.0,1355800000.0
2019,Chandrapur,Bhadravati,Bhadravati,1221500000.0,1723800000.0,2945400000.0
2019,Chandrapur,Chandrapur,Chandrapur,667500000.0,4177900000.0,4845400000.0
2019,Chandrapur,Mul,Mul,450600000.0,1307300000.0,1757900000.0
2019,Chandrapur,Ponbhurna,Ponbhurna,176700000.0,612500000.0,789300000.0
2019,Chandrapur,Ballarpur,Ballarpur,199400000.0,1523200000.0,1722600000.0
2019,Chandrapur,Korpana,Korpana,504200000.0,903900000.0,1408100000.0
2019,Chandrapur,Rajura,Rajura,685300000.0,1254000000.0,1939300000.0
2019,Chandrapur,Gondpipari,Gondpipari,225300000.0,743700000.0,969000000.0
2019,Chandrapur,Jivati,Jivati,76100000.0,689700000.0,765800000.0
2020,Chandrapur,Varora,Varora,10310400000.0,23639100000.0,33949500000.0
2021,Chandrapur,Varora,Varora,10969800000.0,20271700000.0,31241500000.0
2012,Dhule,Shirpur,Shirpur,1048000000.0,1201800000.0,2249800000.0
2012,Dhule,Shindkheda,Shindkheda,1382700000.0,1946000000.0,3328700000.0
2012,Dhule,Sakri,Sakri,739100000.0,400100000.0,1139200000.0
2012,Dhule,Dhule,Dhule,2553000000.0,5092400000.0,7645400000.0
2013,Dhule,Shirpur,Shirpur,3553300000.0,8800300000.0,12353600000.0
2013,Dhule,Shindkheda,Shindkheda,5531400000.0,1653300000.0,7184700000.0
2013,Dhule,Sakri,Sakri,5392600000.0,1782000000.0,7174600000.0
2013,Dhule,Dhule,Dhule,5569900000.0,1698600000.0,7268500000.0
2014,Dhule,Shirpur,Shirpur,4990400000.0,1247600000.0,6238000000.0
2014,Dhule,Shindkheda,Shindkheda,5302300000.0,935700000.0,6238000000.0
2014,Dhule,Sakri,Sakri,5427100000.0,810900000.0,6238000000.0
2014,Dhule,Dhule,Dhule,2495200000.0,9980800000.0,12476000000.0
2015,Dhule,Shirpur,Shirpur,2913600000.0,1007200000.0,3920800000.0
2015,Dhule,Shindkheda,Shindkheda,2852000000.0,659800000.0,3511800000.0
2015,Dhule,Sakri,Sakri,2970200000.0,1131200000.0,4101400000.0
2015,Dhule,Dhule,Dhule,3153800000.0,2910800000.0,6064600000.0
2016,Dhule,Shirpur,Shirpur,1735800000.0,489900000.0,2225700000.0
2016,Dhule,Shindkheda,Shindkheda,1751200000.0,607000000.0,2358200000.0
2016,Dhule,Sakri,Sakri,1412500000.0,264200000.0,1676700000.0
2016,Dhule,Dhule,Dhule,1609200000.0,5442400000.0,7051600000.0
2017,Dhule,Shirpur,Shirpur,657800000.0,330200000.0,988000000.0
2017,Dhule,Shindkheda,Shindkheda,581200000.0,645800000.0,1227000000.0
2017,Dhule,Sakri,Sakri,301800000.0,345200000.0,647000000.0
2017,Dhule,Dhule,Dhule,1391900000.0,3031300000.0,4423200000.0
2018,Dhule,Shirpur,Shirpur,1273200000.0,5408900000.0,6682100000.0
2018,Dhule,Shindkheda,Shindkheda,1389000000.0,5653700000.0,7042700000.0
2018,Dhule,Sakri,Sakri,1520500000.0,6681900000.0,8202400000.0
2018,Dhule,Dhule,Dhule,1604700000.0,6737000000.0,8341700000.0
2019,Dhule,Shirpur,Shirpur,1242200000.0,4101900000.0,5344100000.0
2019,Dhule,Shindkheda,Shindkheda,1289800000.0,4087700000.0,5377500000.0
2019,Dhule,Sakri,Sakri,1402100000.0,4125400000.0,5527500000.0
2019,Dhule,Dhule,Dhule,1257600000.0,6298600000.0,7556200000.0
2020,Dhule,Shirpur,Shirpur,2123800000.0,6273600000.0,8397400000.0
2020,Dhule,Shindkheda,Shindkheda,2509900000.0,6000800000.0,8510700000.0
2020,Dhule,Sakri,Sakri,2703000000.0,6546400000.0,9249400000.0
2020,Dhule,Dhule,Dhule,2316900000.0,8455800000.0,10772700000.0
2021,Dhule,Shirpur,Shirpur,2645200000.0,4112500000.0,6757700000.0
2021,Dhule,Shindkheda,Shindkheda,2598000000.0,3510700000.0,6108700000.0
2021,Dhule,Sakri,Sakri,2787200000.0,3999200000.0,6786400000.0
2021,Dhule,Dhule,Dhule,1435900000.0,6258200000.0,7694100000.0
2012,Gadchiroli,Desaiganj,Desaiganj,270300000.0,791100000.0,1061400000.0
2012,Gadchiroli,rmori,Rmori,240800000.0,442900000.0,683700000.0
2012,Gadchiroli,Kurkheda,Kurkheda,200300000.0,410000000.0,610300000.0
2012,Gadchiroli,Korachi,Korachi,39900000.0,109800000.0,149700000.0
2012,Gadchiroli,Dhanora,Dhanora,67500000.0,232600000.0,300100000.0
2012,Gadchiroli,Gadchiroli,Gadchiroli,235500000.0,1781000000.0,2016500000.0
2012,Gadchiroli,Chomoshi,Chomoshi,351200000.0,763500000.0,1114700000.0
2012,Gadchiroli,Mulchera,Mulchera,52200000.0,118200000.0,170400000.0
2012,Gadchiroli,Etapalli,Etapalli,245200000.0,159400000.0,404600000.0
2012,Gadchiroli,Bhamragad,Bhamragad,16800000.0,66300000.0,83100000.0
2012,Gadchiroli,Aheri,Aheri,75400000.0,463300000.0,538700000.0
2012,Gadchiroli,Sironcha,Sironcha,180600000.0,306800000.0,487400000.0
2013,Gadchiroli,Desaiganj,Desaiganj,305400000.0,862200000.0,1167600000.0
2013,Gadchiroli,rmori,Rmori,272100000.0,482700000.0,754800000.0
2013,Gadchiroli,Kurkheda,Kurkheda,226300000.0,446900000.0,673200000.0
2013,Gadchiroli,Korachi,Korachi,45100000.0,119600000.0,164700000.0
2013,Gadchiroli,Dhanora,Dhanora,76300000.0,253500000.0,329800000.0
2013,Gadchiroli,Gadchiroli,Gadchiroli,269300000.0,1935000000.0,2204300000.0
2013,Gadchiroli,Chomoshi,Chomoshi,396900000.0,830000000.0,1226900000.0
2013,Gadchiroli,Mulchera,Mulchera,59000000.0,126000000.0,185000000.0
2013,Gadchiroli,Etapalli,Etapalli,277100000.0,173700000.0,450800000.0
2013,Gadchiroli,Bhamragad,Bhamragad,18900000.0,72200000.0,91100000.0
2013,Gadchiroli,Aheri,Aheri,85200000.0,505000000.0,590200000.0
2013,Gadchiroli,Sironcha,Sironcha,204100000.0,334400000.0,538500000.0
2014,Gadchiroli,Desaiganj,Desaiganj,212700000.0,810900000.0,1023600000.0
2014,Gadchiroli,rmori,Rmori,231800000.0,641100000.0,872900000.0
2014,Gadchiroli,Kurkheda,Kurkheda,296600000.0,586100000.0,882700000.0
2014,Gadchiroli,Korachi,Korachi,64500000.0,160000000.0,224500000.0
2014,Gadchiroli,Dhanora,Dhanora,88200000.0,332900000.0,421100000.0
2014,Gadchiroli,Gadchiroli,Gadchiroli,332600000.0,2453300000.0,2785900000.0
2014,Gadchiroli,Chomoshi,Chomoshi,429700000.0,874600000.0,1304300000.0
2014,Gadchiroli,Mulchera,Mulchera,90700000.0,198200000.0,288900000.0
2014,Gadchiroli,Etapalli,Etapalli,47300000.0,146800000.0,194100000.0
2014,Gadchiroli,Bhamragad,Bhamragad,14900000.0,92500000.0,107400000.0
2014,Gadchiroli,Aheri,Aheri,91800000.0,589100000.0,680900000.0
2014,Gadchiroli,Sironcha,Sironcha,231600000.0,258300000.0,489900000.0
2015,Gadchiroli,Desaiganj,Desaiganj,124900000.0,765100000.0,890000000.0
2015,Gadchiroli,rmori,Rmori,466300000.0,717400000.0,1183700000.0
2015,Gadchiroli,Kurkheda,Kurkheda,222500000.0,651200000.0,873700000.0
2015,Gadchiroli,Korachi,Korachi,76100000.0,152100000.0,228200000.0
2015,Gadchiroli,Dhanora,Dhanora,87500000.0,516300000.0,603800000.0
2015,Gadchiroli,Gadchiroli,Gadchiroli,375000000.0,2213400000.0,2588400000.0
2015,Gadchiroli,Chomoshi,Chomoshi,380200000.0,932100000.0,1312300000.0
2015,Gadchiroli,Mulchera,Mulchera,132500000.0,152900000.0,285400000.0
2015,Gadchiroli,Etapalli,Etapalli,51700000.0,354000000.0,405700000.0
2015,Gadchiroli,Bhamragad,Bhamragad,41200000.0,125900000.0,167100000.0
2015,Gadchiroli,Aheri,Aheri,194900000.0,691000000.0,885900000.0
2015,Gadchiroli,Sironcha,Sironcha,282200000.0,627100000.0,909300000.0
2016,Gadchiroli,Desaiganj,Desaiganj,134000000.0,1085600000.0,1219600000.0
2016,Gadchiroli,rmori,Rmori,598200000.0,1075200000.0,1673400000.0
2016,Gadchiroli,Kurkheda,Kurkheda,406300000.0,1052400000.0,1458700000.0
2016,Gadchiroli,Korachi,Korachi,109500000.0,305600000.0,415100000.0
2016,Gadchiroli,Dhanora,Dhanora,99500000.0,865000000.0,964500000.0
2016,Gadchiroli,Gadchiroli,Gadchiroli,423500000.0,3190400000.0,3613900000.0
2016,Gadchiroli,Chomoshi,Chomoshi,407500000.0,1012000000.0,1419500000.0
2016,Gadchiroli,Mulchera,Mulchera,156800000.0,189000000.0,345800000.0
2016,Gadchiroli,Etapalli,Etapalli,80400000.0,456800000.0,537200000.0
2016,Gadchiroli,Bhamragad,Bhamragad,49000000.0,145600000.0,194600000.0
2016,Gadchiroli,Aheri,Aheri,296500000.0,895000000.0,1191500000.0
2016,Gadchiroli,Sironcha,Sironcha,324500000.0,785000000.0,1109500000.0
2017,Gadchiroli,Desaiganj,Desaiganj,95600000.0,477900000.0,573500000.0
2017,Gadchiroli,rmori,Rmori,154500000.0,241300000.0,395800000.0
2017,Gadchiroli,Kurkheda,Kurkheda,133400000.0,227400000.0,360800000.0
2017,Gadchiroli,Korachi,Korachi,41900000.0,49900000.0,91800000.0
2017,Gadchiroli,Dhanora,Dhanora,57500000.0,154700000.0,212200000.0
2017,Gadchiroli,Gadchiroli,Gadchiroli,240000000.0,564700000.0,804700000.0
2017,Gadchiroli,Chomoshi,Chomoshi,275600000.0,430500000.0,706100000.0
2017,Gadchiroli,Mulchera,Mulchera,39500000.0,48800000.0,88300000.0
2017,Gadchiroli,Etapalli,Etapalli,15800000.0,71300000.0,87100000.0
2017,Gadchiroli,Bhamragad,Bhamragad,9100000.0,16300000.0,25400000.0
2017,Gadchiroli,Aheri,Aheri,113000000.0,274400000.0,387400000.0
2017,Gadchiroli,Sironcha,Sironcha,95300000.0,130400000.0,225700000.0
2018,Gadchiroli,Desaiganj,Desaiganj,43500000.0,294100000.0,337600000.0
2018,Gadchiroli,rmori,Rmori,56000000.0,111400000.0,167400000.0
