Year,District,Select Class,Social Category,Boys,Girls
2020,Latur,Class 5,Overall,25938,21922
2020,Latur,Class 5,General,12309,10278
2020,Latur,Class 5,OBC,7954,6527
2020,Latur,Class 5,SC,4771,4405
2020,Latur,Class 5,ST,904,712
2020,Latur,Class 6,Overall,26795,22150
2020,Latur,Class 6,General,12185,10238
2020,Latur,Class 6,OBC,8260,6525
2020,Latur,Class 6,SC,5221,4492
2020,Latur,Class 6,ST,1129,895
2020,Latur,Class 7,Overall,26662,21721
2020,Latur,Class 7,General,12198,10077
2020,Latur,Class 7,OBC,8491,6524
2020,Latur,Class 7,SC,5082,4420
2020,Latur,Class 7,ST,891,700
2020,Latur,Class 8,Overall,26116,21338
2020,Latur,Class 8,General,12089,9784
2020,Latur,Class 8,OBC,8282,6593
2020,Latur,Class 8,SC,4941,4326
2020,Latur,Class 8,ST,804,635
2020,Latur,Class 9,Overall,26553,21915
2020,Latur,Class 9,General,11822,10055
2020,Latur,Class 9,OBC,8618,6546
2020,Latur,Class 9,SC,5174,4659
2020,Latur,Class 9,ST,939,655
2020,Latur,Class 10,Overall,26154,21164
2020,Latur,Class 10,General,11559,9485
2020,Latur,Class 10,OBC,8374,6471
2020,Latur,Class 10,SC,5235,4477
2020,Latur,Class 10,ST,986,731
2020,Latur,Class 11,Overall,19940,16649
2020,Latur,Class 11,General,9427,8191
2020,Latur,Class 11,OBC,6152,4927
2020,Latur,Class 11,SC,3817,3125
2020,Latur,Class 11,ST,544,406
2020,Latur,Class 12,Overall,17764,15135
2020,Latur,Class 12,General,8206,7264
2020,Latur,Class 12,OBC,5697,4541
2020,Latur,Class 12,SC,3365,2979
2020,Latur,Class 12,ST,496,351
2020,Mumbai City,Pre-Primary,Overall,10357,9151
2020,Mumbai City,Pre-Primary,General,10171,8980
2020,Mumbai City,Pre-Primary,OBC,73,73
2020,Mumbai City,Pre-Primary,SC,101,87
2020,Mumbai City,Pre-Primary,ST,12,11
2020,Mumbai City,Class 1,Overall,14544,12560
2020,Mumbai City,Class 1,General,13495,11677
2020,Mumbai City,Class 1,OBC,466,390
2020,Mumbai City,Class 1,SC,490,411
2020,Mumbai City,Class 1,ST,93,82
2020,Mumbai City,Class 2,Overall,13091,11467
2020,Mumbai City,Class 2,General,12132,10647
2020,Mumbai City,Class 2,OBC,387,339
2020,Mumbai City,Class 2,SC,466,407
2020,Mumbai City,Class 2,ST,106,74
2020,Mumbai City,Class 3,Overall,13684,11796
2020,Mumbai City,Class 3,General,12808,11017
2020,Mumbai City,Class 3,OBC,383,331
2020,Mumbai City,Class 3,SC,404,366
2020,Mumbai City,Class 3,ST,89,82
2020,Mumbai City,Class 4,Overall,13800,11914
2020,Mumbai City,Class 4,General,12952,11203
2020,Mumbai City,Class 4,OBC,344,284
2020,Mumbai City,Class 4,SC,416,354
2020,Mumbai City,Class 4,ST,88,73
2020,Mumbai City,Class 5,Overall,66371,58753
2020,Mumbai City,Class 5,General,58049,51193
2020,Mumbai City,Class 5,OBC,3971,3538
2020,Mumbai City,Class 5,SC,3955,3678
2020,Mumbai City,Class 5,ST,396,344
2020,Mumbai City,Class 6,Overall,70988,62474
2020,Mumbai City,Class 6,General,61850,54027
2020,Mumbai City,Class 6,OBC,4396,4038
2020,Mumbai City,Class 6,SC,4299,4006
2020,Mumbai City,Class 6,ST,443,403
2020,Mumbai City,Class 7,Overall,72950,64399
2020,Mumbai City,Class 7,General,63538,55399
2020,Mumbai City,Class 7,OBC,4646,4380
2020,Mumbai City,Class 7,SC,4342,4225
2020,Mumbai City,Class 7,ST,424,395
2020,Mumbai City,Class 8,Overall,75118,66417
2020,Mumbai City,Class 8,General,65264,57045
2020,Mumbai City,Class 8,OBC,4742,4521
2020,Mumbai City,Class 8,SC,4704,4405
2020,Mumbai City,Class 8,ST,408,446
2020,Mumbai City,Class 9,Overall,81595,71028
2020,Mumbai City,Class 9,General,69830,60144
2020,Mumbai City,Class 9,OBC,5564,5217
2020,Mumbai City,Class 9,SC,5674,5215
2020,Mumbai City,Class 9,ST,527,452
2020,Mumbai City,Class 10,Overall,78510,70185
2020,Mumbai City,Class 10,General,65427,58129
2020,Mumbai City,Class 10,OBC,6419,5864
2020,Mumbai City,Class 10,SC,6099,5703
2020,Mumbai City,Class 10,ST,565,489
2020,Mumbai City,Class 11,Overall,77138,71569
2020,Mumbai City,Class 11,General,63158,58294
2020,Mumbai City,Class 11,OBC,7600,7158
2020,Mumbai City,Class 11,SC,5685,5464
2020,Mumbai City,Class 11,ST,695,653
2020,Mumbai City,Class 12,Overall,70518,67847
2020,Mumbai City,Class 12,General,57426,54821
2020,Mumbai City,Class 12,OBC,7422,7068
2020,Mumbai City,Class 12,SC,5082,5337
2020,Mumbai City,Class 12,ST,588,621
2020,Mumbai Suburban,Pre-Primary,Overall,31249,29535
2020,Mumbai Suburban,Pre-Primary,General,27392,25461
2020,Mumbai Suburban,Pre-Primary,OBC,1828,2036
2020,Mumbai Suburban,Pre-Primary,SC,1778,1752
2020,Mumbai Suburban,Pre-Primary,ST,251,286
2020,Mumbai Suburban,Class 1,Overall,61274,56751
2020,Mumbai Suburban,Class 1,General,53802,49612
2020,Mumbai Suburban,Class 1,OBC,3377,3235
2020,Mumbai Suburban,Class 1,SC,3724,3573
2020,Mumbai Suburban,Class 1,ST,371,331
2020,Mumbai Suburban,Class 2,Overall,67227,61599
2020,Mumbai Suburban,Class 2,General,59224,53794
2020,Mumbai Suburban,Class 2,OBC,3571,3527
2020,Mumbai Suburban,Class 2,SC,4058,3955
2020,Mumbai Suburban,Class 2,ST,374,323
2020,Mumbai Suburban,Class 3,Overall,68089,62521
2020,Mumbai Suburban,Class 3,General,59463,54167
2020,Mumbai Suburban,Class 3,OBC,3849,3743
2020,Mumbai Suburban,Class 3,SC,4361,4265
2020,Mumbai Suburban,Class 3,ST,416,346
2020,Mumbai Suburban,Class 4,Overall,72073,66119
2020,Mumbai Suburban,Class 4,General,62479,56845
2020,Mumbai Suburban,Class 4,OBC,4448,4263
2020,Mumbai Suburban,Class 4,SC,4754,4578
2020,Mumbai Suburban,Class 4,ST,392,433
2020,Mumbai Suburban,Class 5,Overall,19452,18762
2020,Mumbai Suburban,Class 5,General,16379,15635
2020,Mumbai Suburban,Class 5,OBC,1198,1236
2020,Mumbai Suburban,Class 5,SC,1694,1690
2020,Mumbai Suburban,Class 5,ST,181,201
2020,Mumbai Suburban,Class 6,Overall,18480,17740
2020,Mumbai Suburban,Class 6,General,15500,14614
2020,Mumbai Suburban,Class 6,OBC,1140,1192
2020,Mumbai Suburban,Class 6,SC,1688,1771
2020,Mumbai Suburban,Class 6,ST,152,163
2020,Mumbai Suburban,Class 7,Overall,18483,17956
2020,Mumbai Suburban,Class 7,General,15466,14757
2020,Mumbai Suburban,Class 7,OBC,1181,1244
2020,Mumbai Suburban,Class 7,SC,1680,1804
2020,Mumbai Suburban,Class 7,ST,156,151
2020,Mumbai Suburban,Class 8,Overall,15566,14990
2020,Mumbai Suburban,Class 8,General,12919,12183
2020,Mumbai Suburban,Class 8,OBC,998,1066
2020,Mumbai Suburban,Class 8,SC,1505,1582
2020,Mumbai Suburban,Class 8,ST,144,159
2020,Mumbai Suburban,Class 9,Overall,10937,9668
2020,Mumbai Suburban,Class 9,General,9221,8046
2020,Mumbai Suburban,Class 9,OBC,656,612
2020,Mumbai Suburban,Class 9,SC,965,924
2020,Mumbai Suburban,Class 9,ST,95,86
2020,Mumbai Suburban,Class 10,Overall,8044,8013
2020,Mumbai Suburban,Class 10,General,6923,6771
2020,Mumbai Suburban,Class 10,OBC,406,438
2020,Mumbai Suburban,Class 10,SC,650,719
2020,Mumbai Suburban,Class 10,ST,65,85
2020,Mumbai Suburban,Class 11,Overall,0,0
2020,Mumbai Suburban,Class 11,General,0,0
2020,Mumbai Suburban,Class 11,OBC,0,0
2020,Mumbai Suburban,Class 11,SC,0,0
2020,Mumbai Suburban,Class 11,ST,0,0
2020,Mumbai Suburban,Class 12,Overall,0,0
2020,Mumbai Suburban,Class 12,General,0,0
2020,Mumbai Suburban,Class 12,OBC,0,0
2020,Mumbai Suburban,Class 12,SC,0,0
2020,Mumbai Suburban,Class 12,ST,0,0
2020,Nagpur,Pre-Primary,Overall,16097,14715
2020,Nagpur,Pre-Primary,General,4335,4010
2020,Nagpur,Pre-Primary,OBC,7924,7134
2020,Nagpur,Pre-Primary,SC,2861,2648
2020,Nagpur,Pre-Primary,ST,977,923
2020,Nagpur,Class 1,Overall,35120,32939
2020,Nagpur,Class 1,General,7669,6723
2020,Nagpur,Class 1,OBC,17978,17122
2020,Nagpur,Class 1,SC,6033,5727
2020,Nagpur,Class 1,ST,3440,3367
2020,Nagpur,Class 2,Overall,35186,32688
2020,Nagpur,Class 2,General,7877,7105
2020,Nagpur,Class 2,OBC,17520,16323
2020,Nagpur,Class 2,SC,6270,5955
2020,Nagpur,Class 2,ST,3519,3305
2020,Nagpur,Class 3,Overall,37059,33795
2020,Nagpur,Class 3,General,8271,7136
2020,Nagpur,Class 3,OBC,18489,17176
2020,Nagpur,Class 3,SC,6479,6056
2020,Nagpur,Class 3,ST,3820,3427
2020,Nagpur,Class 4,Overall,39562,35782
2020,Nagpur,Class 4,General,8533,7350
2020,Nagpur,Class 4,OBC,20112,18272
2020,Nagpur,Class 4,SC,7127,6444
2020,Nagpur,Class 4,ST,3790,3716
2020,Nagpur,Class 5,Overall,40147,36509
2020,Nagpur,Class 5,General,8975,7719
2020,Nagpur,Class 5,OBC,20132,18531
2020,Nagpur,Class 5,SC,7168,6684
2020,Nagpur,Class 5,ST,3872,3575
2020,Nagpur,Class 6,Overall,39441,35248
2020,Nagpur,Class 6,General,9184,7698
2020,Nagpur,Class 6,OBC,19512,17668
2020,Nagpur,Class 6,SC,6973,6364
2020,Nagpur,Class 6,ST,3772,3518
2020,Nagpur,Class 7,Overall,40816,37156
2020,Nagpur,Class 7,General,9544,8105
2020,Nagpur,Class 7,OBC,20275,18526
2020,Nagpur,Class 7,SC,7190,6908
2020,Nagpur,Class 7,ST,3807,3617
2020,Nagpur,Class 8,Overall,39929,35965
2020,Nagpur,Class 8,General,9252,7720
2020,Nagpur,Class 8,OBC,19808,18076
2020,Nagpur,Class 8,SC,7133,6592
2020,Nagpur,Class 8,ST,3736,3577
2020,Nagpur,Class 9,Overall,39219,35868
2020,Nagpur,Class 9,General,8512,7808
2020,Nagpur,Class 9,OBC,19646,17811
2020,Nagpur,Class 9,SC,7162,6624
2020,Nagpur,Class 9,ST,3899,3625
2020,Nagpur,Class 10,Overall,38493,35722
2020,Nagpur,Class 10,General,7987,7506
2020,Nagpur,Class 10,OBC,19521,17843
2020,Nagpur,Class 10,SC,7105,6803
2020,Nagpur,Class 10,ST,3880,3570
2020,Nagpur,Class 11,Overall,32999,32397
2020,Nagpur,Class 11,General,7343,7030
2020,Nagpur,Class 11,OBC,17029,16725
2020,Nagpur,Class 11,SC,5983,5973
2020,Nagpur,Class 11,ST,2644,2669
2020,Nagpur,Class 12,Overall,29085,29904
2020,Nagpur,Class 12,General,6676,6948
2020,Nagpur,Class 12,OBC,14911,15119
2020,Nagpur,Class 12,SC,5381,5675
2020,Nagpur,Class 12,ST,2117,2162
2020,Nanded,Pre-Primary,Overall,2378,1933
2020,Nanded,Pre-Primary,General,1447,1223
2020,Nanded,Pre-Primary,OBC,550,406
2020,Nanded,Pre-Primary,SC,265,207
2020,Nanded,Pre-Primary,ST,116,97
2020,Nanded,Class 1,Overall,29640,27565
2020,Nanded,Class 1,General,11125,10298
2020,Nanded,Class 1,OBC,10313,9626
2020,Nanded,Class 1,SC,5726,5282
2020,Nanded,Class 1,ST,2476,2359
2020,Nanded,Class 2,Overall,33487,30554
2020,Nanded,Class 2,General,12538,11298
2020,Nanded,Class 2,OBC,11662,10704
2020,Nanded,Class 2,SC,6431,5880
2020,Nanded,Class 2,ST,2856,2672
2020,Nanded,Class 3,Overall,34663,31180
2020,Nanded,Class 3,General,12956,11478
2020,Nanded,Class 3,OBC,12121,11078
2020,Nanded,Class 3,SC,6616,5902
2020,Nanded,Class 3,ST,2970,2722
2020,Nanded,Class 4,Overall,33867,31305
2020,Nanded,Class 4,General,12415,11256
2020,Nanded,Class 4,OBC,11810,10960
2020,Nanded,Class 4,SC,6568,6166
2020,Nanded,Class 4,ST,3074,2923
2020,Nanded,Class 5,Overall,33591,30612
2020,Nanded,Class 5,General,12089,10985
2020,Nanded,Class 5,OBC,12040,10874
2020,Nanded,Class 5,SC,6542,5950
2020,Nanded,Class 5,ST,2920,2803
2020,Nanded,Class 6,Overall,32164,29674
2020,Nanded,Class 6,General,11580,10503
2020,Nanded,Class 6,OBC,11466,10650
2020,Nanded,Class 6,SC,6263,5901
2020,Nanded,Class 6,ST,2855,2620
2020,Nanded,Class 7,Overall,31273,29247
2020,Nanded,Class 7,General,11127,10280
2020,Nanded,Class 7,OBC,11422,10562
2020,Nanded,Class 7,SC,6140,5799
2020,Nanded,Class 7,ST,2584,2606
2020,Nanded,Class 8,Overall,29511,27995
2020,Nanded,Class 8,General,10272,9450
2020,Nanded,Class 8,OBC,11038,10394
2020,Nanded,Class 8,SC,5648,5568
2020,Nanded,Class 8,ST,2553,2583
2020,Nanded,Class 9,Overall,29865,28072
2020,Nanded,Class 9,General,10304,9495
2020,Nanded,Class 9,OBC,11038,10455
2020,Nanded,Class 9,SC,5961,5509
2020,Nanded,Class 9,ST,2562,2613
2020,Nanded,Class 10,Overall,29763,26902
2020,Nanded,Class 10,General,9937,9045
2020,Nanded,Class 10,OBC,11077,9926
2020,Nanded,Class 10,SC,6249,5591
2020,Nanded,Class 10,ST,2500,2340
2020,Nanded,Class 11,Overall,21960,18355
2020,Nanded,Class 11,General,7844,6497
2020,Nanded,Class 11,OBC,8008,6479
2020,Nanded,Class 11,SC,4416,3803
2020,Nanded,Class 11,ST,1692,1576
2020,Nanded,Class 12,Overall,19457,17019
2020,Nanded,Class 12,General,7081,6337
2020,Nanded,Class 12,OBC,6948,5769
2020,Nanded,Class 12,SC,4035,3596
2020,Nanded,Class 12,ST,1393,1317
2020,Nandurbar,Pre-Primary,Overall,1592,1196
2020,Nandurbar,Pre-Primary,General,700,478
2020,Nandurbar,Pre-Primary,OBC,663,499
2020,Nandurbar,Pre-Primary,SC,95,82
2020,Nandurbar,Pre-Primary,ST,134,137
2020,Nandurbar,Class 1,Overall,16221,15401
2020,Nandurbar,Class 1,General,1112,1043
2020,Nandurbar,Class 1,OBC,2061,1974
2020,Nandurbar,Class 1,SC,465,424
2020,Nandurbar,Class 1,ST,12583,11960
2020,Nandurbar,Class 2,Overall,17550,16145
2020,Nandurbar,Class 2,General,1293,1074
2020,Nandurbar,Class 2,OBC,2347,2099
2020,Nandurbar,Class 2,SC,507,435
2020,Nandurbar,Class 2,ST,13403,12537
2020,Nandurbar,Class 3,Overall,17092,15789
2020,Nandurbar,Class 3,General,1298,1078
2020,Nandurbar,Class 3,OBC,2418,2086
2020,Nandurbar,Class 3,SC,469,421
2020,Nandurbar,Class 3,ST,12907,12204
2020,Nandurbar,Class 4,Overall,16314,15123
2020,Nandurbar,Class 4,General,1239,1085
2020,Nandurbar,Class 4,OBC,2340,1947
2020,Nandurbar,Class 4,SC,509,432
2020,Nandurbar,Class 4,ST,12226,11659
2020,Nandurbar,Class 5,Overall,17072,15628
2020,Nandurbar,Class 5,General,1348,1148
2020,Nandurbar,Class 5,OBC,2496,2080
2020,Nandurbar,Class 5,SC,498,442
2020,Nandurbar,Class 5,ST,12730,11958
2020,Nandurbar,Class 6,Overall,17057,16009
2020,Nandurbar,Class 6,General,1395,1141
2020,Nandurbar,Class 6,OBC,2376,2135
2020,Nandurbar,Class 6,SC,495,476
2020,Nandurbar,Class 6,ST,12791,12257
2020,Nandurbar,Class 7,Overall,16239,15427
2020,Nandurbar,Class 7,General,1358,1114
2020,Nandurbar,Class 7,OBC,2369,2125
2020,Nandurbar,Class 7,SC,520,504
2020,Nandurbar,Class 7,ST,11992,11684
2020,Nandurbar,Class 8,Overall,15202,14434
2020,Nandurbar,Class 8,General,1349,1183
2020,Nandurbar,Class 8,OBC,2480,2095
2020,Nandurbar,Class 8,SC,439,442
2020,Nandurbar,Class 8,ST,10934,10714
2020,Nandurbar,Class 9,Overall,15285,14082
2020,Nandurbar,Class 9,General,1310,1132
2020,Nandurbar,Class 9,OBC,2438,2031
2020,Nandurbar,Class 9,SC,418,450
2020,Nandurbar,Class 9,ST,11119,10469
2020,Nandurbar,Class 10,Overall,14494,12713
2020,Nandurbar,Class 10,General,1407,1131
2020,Nandurbar,Class 10,OBC,2598,2033
2020,Nandurbar,Class 10,SC,478,424
2020,Nandurbar,Class 10,ST,10011,9125
2020,Nandurbar,Class 11,Overall,9500,8020
2020,Nandurbar,Class 11,General,1237,907
2020,Nandurbar,Class 11,OBC,2158,1760
2020,Nandurbar,Class 11,SC,366,334
2020,Nandurbar,Class 11,ST,5739,5019
2020,Nandurbar,Class 12,Overall,8520,7443
2020,Nandurbar,Class 12,General,1180,856
2020,Nandurbar,Class 12,OBC,2058,1779
2020,Nandurbar,Class 12,SC,368,319
2020,Nandurbar,Class 12,ST,4914,4489
2020,Nashik,Pre-Primary,Overall,13484,12025
2020,Nashik,Pre-Primary,General,7264,6643
2020,Nashik,Pre-Primary,OBC,4614,3886
2020,Nashik,Pre-Primary,SC,1023,940
2020,Nashik,Pre-Primary,ST,583,556
2020,Nashik,Class 1,Overall,57154,52172
2020,Nashik,Class 1,General,17403,15365
2020,Nashik,Class 1,OBC,16521,14905
2020,Nashik,Class 1,SC,4976,4659
2020,Nashik,Class 1,ST,18254,17243
2020,Nashik,Class 2,Overall,61261,55605
2020,Nashik,Class 2,General,18384,16153
2020,Nashik,Class 2,OBC,17629,15685
2020,Nashik,Class 2,SC,5448,4911
2020,Nashik,Class 2,ST,19800,18856
2020,Nashik,Class 3,Overall,63786,57146
2020,Nashik,Class 3,General,18657,16073
2020,Nashik,Class 3,OBC,18700,16562
2020,Nashik,Class 3,SC,5679,5152
2020,Nashik,Class 3,ST,20750,19359
2020,Nashik,Class 4,Overall,64174,55920
2020,Nashik,Class 4,General,19134,16019
2020,Nashik,Class 4,OBC,19492,16163
2020,Nashik,Class 4,SC,5961,5333
2020,Nashik,Class 4,ST,19587,18405
2020,Nashik,Class 5,Overall,65426,56663
2020,Nashik,Class 5,General,19987,16732
2020,Nashik,Class 5,OBC,19943,16320
2020,Nashik,Class 5,SC,6070,5387
2020,Nashik,Class 5,ST,19426,18224
2020,Nashik,Class 6,Overall,64660,57077
2020,Nashik,Class 6,General,19828,16651
2020,Nashik,Class 6,OBC,19044,16252
2020,Nashik,Class 6,SC,6007,5418
2020,Nashik,Class 6,ST,19781,18756
2020,Nashik,Class 7,Overall,63443,57161
2020,Nashik,Class 7,General,19314,16817
2020,Nashik,Class 7,OBC,19086,16379
2020,Nashik,Class 7,SC,6014,5554
2020,Nashik,Class 7,ST,19029,18411
2020,Nashik,Class 8,Overall,60442,54283
2020,Nashik,Class 8,General,18217,16020
2020,Nashik,Class 8,OBC,17851,14919
2020,Nashik,Class 8,SC,5736,5303
2020,Nashik,Class 8,ST,18638,18041
2020,Nashik,Class 9,Overall,60766,53476
2020,Nashik,Class 9,General,18240,16055
2020,Nashik,Class 9,OBC,18031,14920
2020,Nashik,Class 9,SC,5959,5421
2020,Nashik,Class 9,ST,18536,17080
2020,Nashik,Class 10,Overall,55580,48358
2020,Nashik,Class 10,General,16943,14971
2020,Nashik,Class 10,OBC,17794,14530
2020,Nashik,Class 10,SC,5601,4908
2020,Nashik,Class 10,ST,15242,13949
2020,Nashik,Class 11,Overall,39028,33750
2020,Nashik,Class 11,General,12747,11393
2020,Nashik,Class 11,OBC,13338,11517
2020,Nashik,Class 11,SC,4034,3616
2020,Nashik,Class 11,ST,8909,7224
2020,Nashik,Class 12,Overall,35042,31807
2020,Nashik,Class 12,General,11483,10714
2020,Nashik,Class 12,OBC,12507,11478
2020,Nashik,Class 12,SC,3502,3316
2020,Nashik,Class 12,ST,7550,6299
2020,Palghar,Pre-Primary,Overall,16194,12941
2020,Palghar,Pre-Primary,General,12402,9691
2020,Palghar,Pre-Primary,OBC,2314,2019
2020,Palghar,Pre-Primary,SC,638,607
2020,Palghar,Pre-Primary,ST,840,624
2020,Palghar,Class 1,Overall,35120,32168
2020,Palghar,Class 1,General,17641,15292
2020,Palghar,Class 1,OBC,3976,3897
2020,Palghar,Class 1,SC,1078,939
2020,Palghar,Class 1,ST,12425,12040
2020,Palghar,Class 2,Overall,38505,35441
2020,Palghar,Class 2,General,20054,17504
2020,Palghar,Class 2,OBC,4057,3832
2020,Palghar,Class 2,SC,1174,1093
2020,Palghar,Class 2,ST,13220,13012
2020,Palghar,Class 3,Overall,39821,36192
2020,Palghar,Class 3,General,20490,17529
2020,Palghar,Class 3,OBC,4372,4172
2020,Palghar,Class 3,SC,1235,1168
2020,Palghar,Class 3,ST,13724,13323
2020,Palghar,Class 4,Overall,39753,36021
2020,Palghar,Class 4,General,20221,17590
2020,Palghar,Class 4,OBC,4662,4269
2020,Palghar,Class 4,SC,1272,1209
2020,Palghar,Class 4,ST,13598,12953
2020,Palghar,Class 5,Overall,38410,34526
2020,Palghar,Class 5,General,20169,17088
2020,Palghar,Class 5,OBC,4655,4232
2020,Palghar,Class 5,SC,1170,1109
2020,Palghar,Class 5,ST,12416,12097
2020,Palghar,Class 6,Overall,40091,36610
2020,Palghar,Class 6,General,19706,17061
2020,Palghar,Class 6,OBC,4737,4476
2020,Palghar,Class 6,SC,1183,1138
2020,Palghar,Class 6,ST,14465,13935
2020,Palghar,Class 7,Overall,38726,35034
2020,Palghar,Class 7,General,19762,16337
2020,Palghar,Class 7,OBC,4754,4583
2020,Palghar,Class 7,SC,1166,1094
2020,Palghar,Class 7,ST,13044,13020
2020,Palghar,Class 8,Overall,36922,32797
2020,Palghar,Class 8,General,18263,15172
2020,Palghar,Class 8,OBC,4868,4302
2020,Palghar,Class 8,SC,1150,1073
2020,Palghar,Class 8,ST,12641,12250
2020,Palghar,Class 9,Overall,34984,31008
2020,Palghar,Class 9,General,17175,14385
2020,Palghar,Class 9,OBC,4807,4611
2020,Palghar,Class 9,SC,1137,1091
2020,Palghar,Class 9,ST,11865,10921
2020,Palghar,Class 10,Overall,31841,28136
2020,Palghar,Class 10,General,16672,13613
2020,Palghar,Class 10,OBC,4600,4348
2020,Palghar,Class 10,SC,1048,949
2020,Palghar,Class 10,ST,9521,9226
2020,Palghar,Class 11,Overall,23184,19572
2020,Palghar,Class 11,General,11957,9248
2020,Palghar,Class 11,OBC,3627,3578
2020,Palghar,Class 11,SC,803,802
2020,Palghar,Class 11,ST,6797,5944
2020,Palghar,Class 12,Overall,22494,18677
2020,Palghar,Class 12,General,12768,9853
2020,Palghar,Class 12,OBC,3540,3456
2020,Palghar,Class 12,SC,828,768
2020,Palghar,Class 12,ST,5358,4600
2020,Parbhani,Pre-Primary,Overall,1546,1244
2020,Parbhani,Pre-Primary,General,818,692
2020,Parbhani,Pre-Primary,OBC,441,337
2020,Parbhani,Pre-Primary,SC,247,187
2020,Parbhani,Pre-Primary,ST,40,28
2020,Parbhani,Class 1,Overall,17970,17009
2020,Parbhani,Class 1,General,8807,8425
2020,Parbhani,Class 1,OBC,6041,5660
2020,Parbhani,Class 1,SC,2535,2406
2020,Parbhani,Class 1,ST,587,518
2020,Parbhani,Class 2,Overall,19076,17529
2020,Parbhani,Class 2,General,9341,8606
2020,Parbhani,Class 2,OBC,6359,5871
2020,Parbhani,Class 2,SC,2725,2470
2020,Parbhani,Class 2,ST,651,582
2020,Parbhani,Class 3,Overall,19939,18225
2020,Parbhani,Class 3,General,9695,8680
2020,Parbhani,Class 3,OBC,6852,6257
2020,Parbhani,Class 3,SC,2716,2687
2020,Parbhani,Class 3,ST,676,601
2020,Parbhani,Class 4,Overall,19958,17261
2020,Parbhani,Class 4,General,9675,8317
2020,Parbhani,Class 4,OBC,6722,5820
2020,Parbhani,Class 4,SC,2780,2489
2020,Parbhani,Class 4,ST,781,635
2020,Parbhani,Class 5,Overall,20385,17298
2020,Parbhani,Class 5,General,9580,8033
2020,Parbhani,Class 5,OBC,7209,5943
2020,Parbhani,Class 5,SC,2885,2691
2020,Parbhani,Class 5,ST,711,631
2020,Parbhani,Class 6,Overall,20052,16846
2020,Parbhani,Class 6,General,9580,7793
2020,Parbhani,Class 6,OBC,6858,5910
2020,Parbhani,Class 6,SC,2886,2572
2020,Parbhani,Class 6,ST,728,571
2020,Parbhani,Class 7,Overall,19681,16959
2020,Parbhani,Class 7,General,9130,7956
2020,Parbhani,Class 7,OBC,6956,5824
2020,Parbhani,Class 7,SC,2944,2596
2020,Parbhani,Class 7,ST,651,583
2020,Parbhani,Class 8,Overall,18824,16463
2020,Parbhani,Class 8,General,8739,7649
2020,Parbhani,Class 8,OBC,6597,5705
2020,Parbhani,Class 8,SC,2896,2582
2020,Parbhani,Class 8,ST,592,527
2020,Parbhani,Class 9,Overall,18621,16244
2020,Parbhani,Class 9,General,8515,7443
2020,Parbhani,Class 9,OBC,6583,5758
2020,Parbhani,Class 9,SC,2892,2487
2020,Parbhani,Class 9,ST,631,556
2020,Parbhani,Class 10,Overall,19108,15867
2020,Parbhani,Class 10,General,8381,7255
2020,Parbhani,Class 10,OBC,6910,5569
2020,Parbhani,Class 10,SC,3172,2543
2020,Parbhani,Class 10,ST,645,500
2020,Parbhani,Class 11,Overall,14329,11309
2020,Parbhani,Class 11,General,6169,5075
2020,Parbhani,Class 11,OBC,5445,4028
2020,Parbhani,Class 11,SC,2191,1818
2020,Parbhani,Class 11,ST,524,388
2020,Parbhani,Class 12,Overall,12745,10393
2020,Parbhani,Class 12,General,5617,4796
2020,Parbhani,Class 12,OBC,4629,3639
2020,Parbhani,Class 12,SC,2079,1628
2020,Parbhani,Class 12,ST,420,330
2020,Pune,Pre-Primary,Overall,48667,43742
2020,Pune,Pre-Primary,General,30113,27161
2020,Pune,Pre-Primary,OBC,10468,9227
2020,Pune,Pre-Primary,SC,6837,6318
2020,Pune,Pre-Primary,ST,1249,1036
2020,Pune,Class 1,Overall,84288,77580
2020,Pune,Class 1,General,47799,43859
2020,Pune,Class 1,OBC,20371,18821
2020,Pune,Class 1,SC,12322,11402
2020,Pune,Class 1,ST,3796,3498
2020,Pune,Class 2,Overall,98644,87800
2020,Pune,Class 2,General,54100,47816
2020,Pune,Class 2,OBC,24454,21816
2020,Pune,Class 2,SC,15348,13922
2020,Pune,Class 2,ST,4742,4246
2020,Pune,Class 3,Overall,100595,88735
2020,Pune,Class 3,General,54831,47802
2020,Pune,Class 3,OBC,25233,22276
2020,Pune,Class 3,SC,15689,14363
2020,Pune,Class 3,ST,4842,4294
2020,Pune,Class 4,Overall,100659,86290
2020,Pune,Class 4,General,54515,45912
2020,Pune,Class 4,OBC,25081,21546
2020,Pune,Class 4,SC,16315,14574
2020,Pune,Class 4,ST,4748,4258
2020,Pune,Class 5,Overall,98909,84994
2020,Pune,Class 5,General,53811,45835
2020,Pune,Class 5,OBC,24688,20999
2020,Pune,Class 5,SC,15926,14226
2020,Pune,Class 5,ST,4484,3934
2020,Pune,Class 6,Overall,98959,84894
2020,Pune,Class 6,General,53404,44980
2020,Pune,Class 6,OBC,25005,21329
2020,Pune,Class 6,SC,15932,14543
2020,Pune,Class 6,ST,4618,4042
2020,Pune,Class 7,Overall,97064,83768
2020,Pune,Class 7,General,52312,44435
2020,Pune,Class 7,OBC,24739,21238
2020,Pune,Class 7,SC,15823,14358
2020,Pune,Class 7,ST,4190,3737
