Year,District,Taluka,Project Size,Irrigation Beneficiary Area,Irrigated Area,Share of Beneficiary Area Irrigated
2015,Bhandara,Lakhandur,Big,23227.0,4380.0,
2015,Bhandara,Lakhandur,Small,2189.0,1499.0,
2015,Bhandara,Lakhani,Big,16440.0,,
2015,Bhandara,Lakhani,Small,3170.0,1949.0,
2015,Bhandara,Mohadi,Big,12548.0,4142.0,
2015,Bhandara,Mohadi,Medium,3555.0,1286.0,
2015,Bhandara,Mohadi,Small,1709.0,1554.0,
2015,Bhandara,Pavani,Big,31631.0,4652.0,
2015,Bhandara,Pavani,Small,1344.0,1096.0,
2015,Bhandara,Sakoli,Small,7778.0,4673.0,
2015,Bhandara,Tumsar,Big,13944.0,6213.0,
2015,Bhandara,Tumsar,Medium,17634.0,10845.0,
2015,Bhandara,Tumsar,Small,13716.0,1615.0,
2015,Chandrapur,Ballarpur,Big,0.0,0.0,
2015,Chandrapur,Ballarpur,Medium,0.0,0.0,
2015,Chandrapur,Ballarpur,Small,2499.0,1129.0,
2015,Chandrapur,Bhadravati,Big,0.0,0.0,
2015,Chandrapur,Bhadravati,Medium,0.0,0.0,
2015,Chandrapur,Bhadravati,Small,618.0,421.0,
2015,Chandrapur,Bramhapuri,Big,0.0,0.0,
2015,Chandrapur,Bramhapuri,Medium,0.0,0.0,
2015,Chandrapur,Bramhapuri,Small,478.0,478.0,
2015,Chandrapur,Chandrapur,Big,0.0,0.0,
2015,Chandrapur,Chandrapur,Medium,0.0,0.0,
2015,Chandrapur,Chandrapur,Small,1729.0,1685.0,
2015,Chandrapur,Chimur,Big,0.0,0.0,
2015,Chandrapur,Chimur,Medium,0.0,0.0,
2015,Chandrapur,Chimur,Small,2016.0,1617.0,
2015,Chandrapur,Gondpipari,Big,0.0,0.0,
2015,Chandrapur,Gondpipari,Medium,0.0,0.0,
2015,Chandrapur,Gondpipari,Small,1730.0,1548.0,
2015,Chandrapur,Jivati,Big,0.0,0.0,
2015,Chandrapur,Jivati,Medium,0.0,0.0,
2015,Chandrapur,Jivati,Small,0.0,0.0,
2015,Chandrapur,Korpana,Big,0.0,0.0,
2015,Chandrapur,Korpana,Medium,10865.0,6481.0,
2015,Chandrapur,Korpana,Small,365.0,365.0,
2015,Chandrapur,Mul,Big,0.0,0.0,
2015,Chandrapur,Mul,Medium,0.0,0.0,
2015,Chandrapur,Mul,Small,2537.0,1570.0,
2015,Chandrapur,Nagbhid,Big,0.0,0.0,
2015,Chandrapur,Nagbhid,Medium,19607.0,5686.0,
2015,Chandrapur,Nagbhid,Small,3898.0,777.0,
2015,Chandrapur,Ponbhurna,Big,0.0,0.0,
2015,Chandrapur,Ponbhurna,Medium,0.0,0.0,
2015,Chandrapur,Ponbhurna,Small,841.0,797.0,
2015,Chandrapur,Rajura,Big,0.0,0.0,
2015,Chandrapur,Rajura,Medium,0.0,0.0,
2015,Chandrapur,Rajura,Small,972.0,538.0,
2015,Chandrapur,Savali,Big,50858.0,10849.0,
2015,Chandrapur,Savali,Medium,0.0,0.0,
2015,Chandrapur,Savali,Small,2014.0,1555.0,
2015,Chandrapur,Sindevahi,Big,0.0,0.0,
2015,Chandrapur,Sindevahi,Medium,7064.0,3911.0,
2015,Chandrapur,Sindevahi,Small,2541.0,1602.0,
2015,Chandrapur,Varora,Big,0.0,0.0,
2015,Chandrapur,Varora,Medium,8146.0,5074.0,
2015,Chandrapur,Varora,Small,1467.0,878.0,
2015,Dharashiv,Bhum,Big,0.0,0.0,
2015,Dharashiv,Bhum,Medium,6697.0,0.0,
2015,Dharashiv,Bhum,Small,4696.0,1350.0,
2015,Dharashiv,Dharashiv,Big,0.0,0.0,
2015,Dharashiv,Dharashiv,Medium,5646.0,0.0,
2015,Dharashiv,Dharashiv,Small,14689.0,1534.0,
2015,Dharashiv,Kalamb,Big,0.0,0.0,
2015,Dharashiv,Kalamb,Medium,1700.0,0.0,
2015,Dharashiv,Kalamb,Small,3533.0,3533.0,
2015,Dharashiv,Lohara,Big,6525.0,11610.0,
2015,Dharashiv,Lohara,Medium,0.0,0.0,
2015,Dharashiv,Lohara,Small,4151.0,4151.0,
2015,Dharashiv,Paranda,Big,0.0,0.0,
2015,Dharashiv,Paranda,Medium,9363.0,456.0,
2015,Dharashiv,Paranda,Small,3066.0,456.0,
2015,Dharashiv,Tuljapur,Big,0.0,0.0,
2015,Dharashiv,Tuljapur,Medium,12570.0,0.0,
2015,Dharashiv,Tuljapur,Small,21981.0,21981.0,
2015,Dharashiv,Umaraga,Big,0.0,0.0,
2015,Dharashiv,Umaraga,Medium,6537.0,0.0,
2015,Dharashiv,Umaraga,Small,12019.0,12019.0,
2015,Dharashiv,Washi,Big,0.0,0.0,
2015,Dharashiv,Washi,Medium,0.0,0.0,
2015,Dharashiv,Washi,Small,3168.0,166.0,
2015,Dhule,Dhule,Big,0.0,0.0,
2015,Dhule,Dhule,Medium,2105.0,770.0,
2015,Dhule,Dhule,Small,26090.0,8299.0,
2015,Dhule,Sakri,Big,0.0,0.0,
2015,Dhule,Sakri,Medium,36820.0,19205.0,
2015,Dhule,Sakri,Small,3459.0,1239.0,
2015,Dhule,Shindkheda,Big,0.0,0.0,
2015,Dhule,Shindkheda,Medium,26415.0,2780.0,
2015,Dhule,Shindkheda,Small,5510.0,1286.0,
2015,Dhule,Shirpur,Big,0.0,0.0,
2015,Dhule,Shirpur,Medium,20672.0,11176.0,
2015,Dhule,Shirpur,Small,3896.0,2674.0,
2015,Gadchiroli,Aarmori,Big,34921.0,0.0,
2015,Gadchiroli,Aarmori,Medium,2710.0,0.0,
2015,Gadchiroli,Aarmori,Small,1692.71,1692.71,
2015,Gadchiroli,Aheri,Big,0.0,0.0,
2015,Gadchiroli,Aheri,Medium,0.0,0.0,
2015,Gadchiroli,Aheri,Small,1132.57,1132.57,
2015,Gadchiroli,Bhamragad,Big,0.0,0.0,
2015,Gadchiroli,Bhamragad,Medium,0.0,0.0,
2015,Gadchiroli,Bhamragad,Small,41.9,41.9,
2015,Gadchiroli,Chomoshi,Big,31396.0,9660.0,
2015,Gadchiroli,Chomoshi,Medium,33978.0,0.0,
2015,Gadchiroli,Chomoshi,Small,4992.04,3812.04,
2015,Gadchiroli,Desaiganj,Big,60730.0,8030.1,
2015,Gadchiroli,Desaiganj,Medium,0.0,0.0,
2015,Gadchiroli,Desaiganj,Small,1531.06,1531.06,
2015,Gadchiroli,Dhanora,Big,0.0,0.0,
2015,Gadchiroli,Dhanora,Medium,0.0,0.0,
2015,Gadchiroli,Dhanora,Small,2521.0,2359.0,
2015,Gadchiroli,Etapalli,Big,0.0,0.0,
2015,Gadchiroli,Etapalli,Medium,0.0,0.0,
2015,Gadchiroli,Etapalli,Small,577.43,577.43,
2015,Gadchiroli,Gadchiroli,Big,0.0,0.0,
2015,Gadchiroli,Gadchiroli,Medium,13493.0,0.0,
2015,Gadchiroli,Gadchiroli,Small,3456.11,3456.11,
2015,Gadchiroli,Korachi,Big,0.0,0.0,
2015,Gadchiroli,Korachi,Medium,0.0,0.0,
2015,Gadchiroli,Korachi,Small,861.19,861.19,
2015,Gadchiroli,Kurkheda,Big,0.0,0.0,
2015,Gadchiroli,Kurkheda,Medium,0.0,0.0,
2015,Gadchiroli,Kurkheda,Small,1300.38,1300.38,
2015,Gadchiroli,Mulchera,Big,0.0,0.0,
2015,Gadchiroli,Mulchera,Medium,0.0,0.0,
2015,Gadchiroli,Mulchera,Small,1013.98,957.98,
2015,Gadchiroli,Sironcha,Big,0.0,0.0,
2015,Gadchiroli,Sironcha,Medium,2280.0,0.0,
2015,Gadchiroli,Sironcha,Small,910.15,825.15,
2015,Gondia,Aamgaon,Big,10715.0,7110.0,
2015,Gondia,Aamgaon,Medium,0.0,0.0,
2015,Gondia,Aamgaon,Small,6830.42,6774.43,
2015,Gondia,Arjuni Morgaon,Big,10213.0,6145.0,
2015,Gondia,Arjuni Morgaon,Medium,0.0,0.0,
2015,Gondia,Arjuni Morgaon,Small,16601.01,15120.01,
2015,Gondia,Devari,Big,358.0,0.0,
2015,Gondia,Devari,Medium,0.0,0.0,
2015,Gondia,Devari,Small,12659.2,11564.16,
2015,Gondia,Gondia,Big,17859.0,10948.0,
2015,Gondia,Gondia,Medium,0.0,0.0,
2015,Gondia,Gondia,Small,11961.25,11439.25,
2015,Gondia,Goregaon,Big,0.0,0.0,
2015,Gondia,Goregaon,Medium,18718.0,3270.0,
2015,Gondia,Goregaon,Small,11800.71,11294.41,
2015,Gondia,Sadak Arjuni,Big,0.0,0.0,
2015,Gondia,Sadak Arjuni,Medium,3500.0,863.0,
2015,Gondia,Sadak Arjuni,Small,6182.48,6051.48,
2015,Gondia,Salekasa,Big,6786.0,5124.0,
2015,Gondia,Salekasa,Medium,5008.0,1063.0,
2015,Gondia,Salekasa,Small,8339.71,8280.71,
2015,Gondia,Tiroda,Big,0.0,0.0,
2015,Gondia,Tiroda,Medium,59119.0,15548.0,
2015,Gondia,Tiroda,Small,10338.44,9340.44,
2015,Hingoli,Aundha Na,Big,2630.0,3632.0,
2015,Hingoli,Aundha Na,Small,3892.0,517.0,
2015,Hingoli,Hingoli,Small,1772.0,759.0,
2015,Hingoli,Kalamanuri,Big,10673.0,9166.0,
2015,Hingoli,Kalamanuri,Small,2043.0,343.0,
2015,Hingoli,Sengaon,Big,,1721.0,
2015,Hingoli,Sengaon,Small,1224.0,315.0,
2015,Hingoli,Vasamat,Big,26257.0,6055.0,
2015,Hingoli,Vasamat,Small,225.0,16.0,
2015,Kolhapur,Ajara,Big,0.0,0.0,
2015,Kolhapur,Ajara,Medium,3765.0,2893.0,
2015,Kolhapur,Ajara,Small,3228.0,2183.0,
2015,Kolhapur,Bhudargad,Big,2614.0,1923.0,
2015,Kolhapur,Bhudargad,Medium,10512.0,8523.0,
2015,Kolhapur,Bhudargad,Small,3127.0,1890.0,
2015,Kolhapur,Chandgad,Big,0.0,0.0,
2015,Kolhapur,Chandgad,Medium,14846.0,10913.0,
2015,Kolhapur,Chandgad,Small,11253.0,9188.0,
2015,Kolhapur,Gadhinglaj,Big,0.0,0.0,
2015,Kolhapur,Gadhinglaj,Medium,6577.0,4513.0,
2015,Kolhapur,Gadhinglaj,Small,5869.0,5333.0,
2015,Kolhapur,Gaganbavada,Big,0.0,0.0,
2015,Kolhapur,Gaganbavada,Medium,5203.0,4943.0,
2015,Kolhapur,Gaganbavada,Small,1493.0,1345.0,
2015,Kolhapur,Hatkanangale,Big,23765.0,16080.0,
2015,Kolhapur,Hatkanangale,Medium,0.0,0.0,
2015,Kolhapur,Hatkanangale,Small,1573.0,1455.0,
2015,Kolhapur,Kagal,Big,18425.0,13557.0,
2015,Kolhapur,Kagal,Medium,5943.0,4874.0,
2015,Kolhapur,Kagal,Small,5238.0,4458.0,
2015,Kolhapur,Karveer,Big,27474.0,17555.0,
2015,Kolhapur,Karveer,Medium,1774.0,1685.0,
2015,Kolhapur,Karveer,Small,2926.0,2254.0,
2015,Kolhapur,Panhala,Big,9291.0,6690.0,
2015,Kolhapur,Panhala,Medium,8928.0,8479.0,
2015,Kolhapur,Panhala,Small,4556.0,3842.0,
2015,Kolhapur,Radhanagari,Big,15171.0,10427.0,
2015,Kolhapur,Radhanagari,Medium,0.0,0.0,
2015,Kolhapur,Radhanagari,Small,2132.0,1458.0,
2015,Kolhapur,Shahuwadi,Big,6820.0,4830.0,
2015,Kolhapur,Shahuwadi,Medium,13129.0,12281.0,
2015,Kolhapur,Shahuwadi,Small,9718.0,6951.0,
2015,Kolhapur,Shirol,Big,19209.0,14423.0,
2015,Kolhapur,Shirol,Medium,0.0,0.0,
2015,Kolhapur,Shirol,Small,199.0,169.0,
2015,Latur,Ahamadpur,Big,0.0,0.0,
2015,Latur,Ahamadpur,Medium,0.0,0.0,
2015,Latur,Ahamadpur,Small,15862.0,0.0,
2015,Latur,Aosa,Big,8803.0,0.0,
2015,Latur,Aosa,Medium,0.0,0.0,
2015,Latur,Aosa,Small,6912.0,0.0,
2015,Latur,Chakur,Big,0.0,0.0,
2015,Latur,Chakur,Medium,4888.0,0.0,
2015,Latur,Chakur,Small,7466.0,0.0,
2015,Latur,Devani,Big,0.0,0.0,
2015,Latur,Devani,Medium,0.0,0.0,
2015,Latur,Devani,Small,5827.0,0.0,
2015,Latur,Jalkot,Big,0.0,0.0,
2015,Latur,Jalkot,Medium,0.0,0.0,
2015,Latur,Jalkot,Small,6024.0,0.0,
2015,Latur,Latur,Big,128179.0,0.0,
2015,Latur,Latur,Medium,4173.0,0.0,
