Year,District,Taluka,Ponds or Village Lakes,Storage Dams,Irrigation Wells,Diesel Pumps,Electric Pumps
2017,Pune,Pune City,0.0,0,0.0,0,0.0
2017,Pune,Daund,65.0,96,13503.0,143,16838.0
2017,Pune,Purandar,167.0,35,914.0,81,1103.0
2017,Pune,Welhe,2.0,5,106.0,74,257.0
2017,Pune,Bhor,18.0,19,136.0,95,41.0
2017,Pune,Baramati,308.0,69,1299.0,166,369.0
2017,Pune,Indapur,72.0,95,2805.0,228,3512.0
2018,Pune,Junnar,52.0,61,234.0,164,70.0
2018,Pune,Aambegaon,79.0,40,161.0,111,47.0
2018,Pune,Shirur,151.0,65,541.0,87,1617.0
2018,Pune,Khed,102.0,37,176.0,123,53.0
2018,Pune,Maval,3.0,14,45.0,31,1446.0
2018,Pune,Mulashi,13.0,14,17.0,11,212.0
2018,Pune,Haveli,31.0,29,2364.0,43,3721.0
2018,Pune,Pune City,0.0,0,0.0,0,0.0
2018,Pune,Daund,65.0,96,13503.0,143,16838.0
2018,Pune,Purandar,167.0,35,914.0,81,1103.0
2018,Pune,Welhe,2.0,5,106.0,74,257.0
2018,Pune,Bhor,18.0,19,136.0,95,41.0
2018,Pune,Baramati,308.0,69,1299.0,166,369.0
2018,Pune,Indapur,72.0,95,2805.0,228,3512.0
2019,Pune,Junnar,53.0,202,2375.0,164,39790.0
2019,Pune,Aambegaon,80.0,180,1684.0,111,21277.0
2019,Pune,Shirur,151.0,142,6482.0,87,36982.0
2019,Pune,Khed,103.0,99,3107.0,123,18505.0
2019,Pune,Maval,3.0,55,45.0,31,5875.0
2019,Pune,Mulashi,13.0,46,17.0,11,5013.0
2019,Pune,Haveli,31.0,87,539.0,43,15287.0
2019,Pune,Pune City,0.0,0,0.0,0,0.0
2019,Pune,Daund,66.0,178,205.0,143,35013.0
2019,Pune,Purandar,119.0,151,914.0,81,21195.0
2019,Pune,Welhe,2.0,37,106.0,74,5339.0
2019,Pune,Bhor,18.0,171,136.0,95,3499.0
2019,Pune,Baramati,308.0,182,1160.0,166,33969.0
2019,Pune,Indapur,72.0,165,203.0,142,46808.0
2020,Pune,Junnar,53.0,209,2375.0,171,40358.0
2020,Pune,Aambegaon,80.0,180,1684.0,115,21722.0
2020,Pune,Shirur,151.0,146,6482.0,90,37055.0
2020,Pune,Khed,103.0,106,3107.0,130,18740.0
2020,Pune,Maval,,,,,
2020,Pune,Mulashi,,,,,
2020,Pune,Haveli,31.0,100,539.0,49,15291.0
2020,Pune,Pune City,0.0,0,0.0,0,1510.0
2020,Pune,Daund,66.0,209,205.0,149,35078.0
2020,Pune,Purandar,119.0,158,914.0,91,21227.0
2020,Pune,Welhe,2.0,38,106.0,74,1170.0
2020,Pune,Bhor,18.0,186,136.0,98,3504.0
2020,Pune,Baramati,308.0,206,1160.0,170,33996.0
2020,Pune,Indapur,72.0,177,203.0,150,46870.0
2021,Pune,Junnar,52.0,217,2375.0,,39796.0
2021,Pune,Aambegaon,79.0,180,1684.0,,21366.0
2021,Pune,Shirur,151.0,144,6482.0,,38083.0
2021,Pune,Khed,103.0,103,3107.0,,18605.0
2021,Pune,Maval,3.0,60,45.0,,5895.0
2021,Pune,Mulashi,13.0,46,17.0,,5032.0
2021,Pune,Haveli,31.0,90,539.0,,31630.0
2021,Pune,Pune City,0.0,0,0.0,,38052.0
2021,Pune,Daund,66.0,218,205.0,,21754.0
2021,Pune,Purandar,121.0,160,914.0,,534.0
2021,Pune,Welhe,2.0,38,106.0,,3873.0
2021,Pune,Bhor,18.0,181,136.0,,4138.0
2021,Pune,Baramati,308.0,197,1160.0,,35987.0
2021,Pune,Indapur,72.0,184,203.0,,48658.0
2012,Raigad,Uran,0.0,0,18.0,26,175.0
2012,Raigad,Panwel,2.0,1,784.0,91,1011.0
2012,Raigad,Karjat,5.0,37,129.0,0,1101.0
2012,Raigad,Khalapur,8.0,5,60.0,6,314.0
2012,Raigad,Pen,1.0,3,31.0,0,258.0
2012,Raigad,Alibag,3.0,9,2612.0,22,5339.0
2012,Raigad,Murud,1.0,0,547.0,60,1501.0
2012,Raigad,Roha,6.0,0,10.0,0,562.0
2012,Raigad,Sudhagad,3.0,2,25.0,0,362.0
2012,Raigad,Mangaon,7.0,0,0.0,17,371.0
2012,Raigad,Tala,0.0,0,32.0,0,79.0
2012,Raigad,Shreevardhan,0.0,0,1152.0,107,1700.0
2012,Raigad,Mhasala,2.0,0,7.0,3,211.0
2012,Raigad,Mahad,0.0,0,15.0,0,223.0
2012,Raigad,Poladpur,0.0,0,4.0,0,146.0
2013,Raigad,Uran,0.0,0,18.0,26,175.0
2013,Raigad,Panwel,2.0,1,784.0,91,1011.0
2013,Raigad,Karjat,5.0,37,129.0,0,1101.0
2013,Raigad,Khalapur,8.0,5,60.0,6,314.0
2013,Raigad,Pen,1.0,3,31.0,0,258.0
2013,Raigad,Alibag,3.0,9,2612.0,22,5339.0
2013,Raigad,Murud,1.0,0,547.0,60,1501.0
2013,Raigad,Roha,6.0,0,10.0,0,562.0
2013,Raigad,Sudhagad,3.0,2,25.0,0,362.0
2013,Raigad,Mangaon,6.0,0,0.0,17,371.0
2013,Raigad,Tala,1.0,0,32.0,0,79.0
2013,Raigad,Shreevardhan,0.0,0,1152.0,107,1700.0
2013,Raigad,Mhasala,2.0,0,7.0,3,211.0
2013,Raigad,Mahad,0.0,0,15.0,0,223.0
2013,Raigad,Poladpur,0.0,0,4.0,0,146.0
2014,Raigad,Uran,0.0,0,18.0,26,175.0
2014,Raigad,Panwel,2.0,1,784.0,91,1011.0
2014,Raigad,Karjat,5.0,37,129.0,0,1101.0
2014,Raigad,Khalapur,8.0,5,60.0,6,314.0
2014,Raigad,Pen,1.0,3,31.0,0,258.0
2014,Raigad,Alibag,3.0,9,2612.0,22,5339.0
2014,Raigad,Murud,1.0,1,547.0,60,1501.0
2014,Raigad,Roha,6.0,0,10.0,0,562.0
2014,Raigad,Sudhagad,3.0,3,25.0,0,362.0
2014,Raigad,Mangaon,6.0,0,0.0,17,371.0
2014,Raigad,Tala,1.0,0,32.0,0,79.0
2014,Raigad,Shreevardhan,0.0,0,1152.0,107,1700.0
2014,Raigad,Mhasala,2.0,0,7.0,3,211.0
2014,Raigad,Mahad,0.0,0,15.0,0,223.0
2014,Raigad,Poladpur,0.0,0,4.0,0,146.0
2015,Raigad,Uran,0.0,0,18.0,26,175.0
2015,Raigad,Panwel,2.0,1,784.0,91,1011.0
2015,Raigad,Karjat,5.0,37,129.0,0,1101.0
2015,Raigad,Khalapur,8.0,5,60.0,6,314.0
2015,Raigad,Pen,1.0,3,31.0,0,258.0
2015,Raigad,Alibag,3.0,9,2612.0,22,5339.0
2015,Raigad,Murud,0.0,1,547.0,60,1501.0
2015,Raigad,Roha,6.0,0,10.0,0,562.0
2015,Raigad,Sudhagad,2.0,3,25.0,0,362.0
2015,Raigad,Mangaon,6.0,0,0.0,17,371.0
2015,Raigad,Tala,1.0,0,32.0,0,79.0
2015,Raigad,Shreevardhan,0.0,0,1152.0,107,1700.0
2015,Raigad,Mhasala,2.0,0,7.0,3,211.0
2015,Raigad,Mahad,0.0,0,15.0,0,223.0
2015,Raigad,Poladpur,0.0,0,4.0,0,146.0
2016,Raigad,Uran,0.0,0,18.0,26,175.0
2016,Raigad,Panwel,2.0,1,784.0,91,1011.0
2016,Raigad,Karjat,5.0,37,129.0,0,1101.0
2016,Raigad,Khalapur,8.0,5,60.0,6,314.0
2016,Raigad,Pen,1.0,3,31.0,0,258.0
2016,Raigad,Alibag,3.0,9,2612.0,22,5339.0
2016,Raigad,Murud,0.0,1,547.0,60,1501.0
2016,Raigad,Roha,6.0,0,10.0,0,562.0
2016,Raigad,Sudhagad,2.0,3,25.0,0,362.0
2016,Raigad,Mangaon,6.0,0,0.0,17,371.0
2016,Raigad,Tala,1.0,0,32.0,0,79.0
2016,Raigad,Shreevardhan,0.0,0,1152.0,107,1700.0
2016,Raigad,Mhasala,2.0,0,7.0,3,211.0
2016,Raigad,Mahad,0.0,0,15.0,0,223.0
2016,Raigad,Poladpur,0.0,0,4.0,0,146.0
2017,Raigad,Uran,0.0,0,18.0,26,238.0
2017,Raigad,Panwel,2.0,1,784.0,91,687.0
2017,Raigad,Karjat,5.0,37,129.0,0,1333.0
2017,Raigad,Khalapur,8.0,5,60.0,6,671.0
2017,Raigad,Pen,1.0,3,31.0,0,377.0
2017,Raigad,Alibag,3.0,9,2612.0,22,6620.0
2017,Raigad,Murud,0.0,1,547.0,60,1766.0
2017,Raigad,Roha,6.0,0,10.0,0,732.0
2017,Raigad,Sudhagad,2.0,3,25.0,0,609.0
2017,Raigad,Mangaon,6.0,0,0.0,17,640.0
2017,Raigad,Tala,1.0,0,32.0,0,190.0
2017,Raigad,Shreevardhan,0.0,0,1152.0,107,1954.0
2017,Raigad,Mhasala,2.0,0,7.0,3,313.0
2017,Raigad,Mahad,0.0,0,15.0,0,510.0
2017,Raigad,Poladpur,0.0,0,4.0,0,329.0
2018,Raigad,Uran,0.0,0,6.0,0,6.0
2018,Raigad,Panwel,2.0,1,39.0,0,39.0
2018,Raigad,Karjat,5.0,37,51.0,1,50.0
2018,Raigad,Khalapur,8.0,5,47.0,0,47.0
2018,Raigad,Pen,1.0,3,15.0,0,15.0
2018,Raigad,Alibag,3.0,9,100.0,0,100.0
2018,Raigad,Murud,0.0,1,48.0,0,48.0
2018,Raigad,Roha,6.0,0,32.0,0,32.0
2018,Raigad,Sudhagad,2.0,3,51.0,0,51.0
2018,Raigad,Mangaon,6.0,0,38.0,3,35.0
2018,Raigad,Tala,1.0,0,3.0,0,3.0
2018,Raigad,Shreevardhan,0.0,0,54.0,1,53.0
2018,Raigad,Mhasala,2.0,0,26.0,0,26.0
2018,Raigad,Mahad,0.0,0,45.0,3,42.0
2018,Raigad,Poladpur,0.0,0,25.0,0,25.0
2019,Raigad,Uran,0.0,0,6.0,0,6.0
2019,Raigad,Panwel,2.0,1,39.0,0,39.0
2019,Raigad,Karjat,5.0,37,36.0,3,33.0
2019,Raigad,Khalapur,8.0,5,3.0,0,3.0
2019,Raigad,Pen,1.0,3,2.0,0,2.0
2019,Raigad,Alibag,3.0,9,17.0,0,17.0
2019,Raigad,Murud,0.0,1,15.0,0,15.0
2019,Raigad,Roha,6.0,0,9.0,3,6.0
2019,Raigad,Sudhagad,2.0,3,4.0,0,4.0
2019,Raigad,Mangaon,6.0,0,3.0,0,3.0
2019,Raigad,Tala,1.0,0,2.0,0,2.0
2019,Raigad,Shreevardhan,0.0,0,5.0,0,5.0
2019,Raigad,Mhasala,2.0,0,6.0,0,6.0
2019,Raigad,Mahad,0.0,0,2.0,0,2.0
2019,Raigad,Poladpur,0.0,0,1.0,0,1.0
2020,Raigad,Uran,0.0,0,6.0,0,6.0
2020,Raigad,Panwel,2.0,1,14.0,0,14.0
2020,Raigad,Karjat,5.0,37,17.0,1,16.0
2020,Raigad,Khalapur,8.0,5,22.0,0,22.0
2020,Raigad,Pen,1.0,3,5.0,0,5.0
2020,Raigad,Alibag,3.0,9,138.0,0,138.0
2020,Raigad,Murud,0.0,1,21.0,0,21.0
2020,Raigad,Roha,6.0,0,43.0,0,43.0
2020,Raigad,Sudhagad,2.0,3,21.0,0,21.0
2020,Raigad,Mangaon,6.0,0,33.0,3,30.0
2020,Raigad,Tala,1.0,0,5.0,0,5.0
2020,Raigad,Shreevardhan,0.0,0,36.0,1,35.0
2020,Raigad,Mhasala,2.0,0,6.0,0,6.0
2020,Raigad,Mahad,0.0,0,54.0,3,51.0
2020,Raigad,Poladpur,0.0,0,24.0,0,24.0
2021,Raigad,Uran,0.0,0,86.0,0,86.0
2021,Raigad,Panwel,2.0,1,14.0,0,14.0
2021,Raigad,Karjat,5.0,37,46.0,1,45.0
2021,Raigad,Khalapur,8.0,5,41.0,0,41.0
2021,Raigad,Pen,1.0,3,16.0,0,16.0
2021,Raigad,Alibag,3.0,9,371.0,0,371.0
2021,Raigad,Murud,0.0,1,58.0,0,58.0
2021,Raigad,Roha,6.0,0,71.0,0,71.0
2021,Raigad,Sudhagad,2.0,3,109.0,0,109.0
2021,Raigad,Mangaon,6.0,0,102.0,3,99.0
2021,Raigad,Tala,1.0,0,39.0,0,39.0
2021,Raigad,Shreevardhan,0.0,0,66.0,1,65.0
2021,Raigad,Mhasala,2.0,0,42.0,0,42.0
2021,Raigad,Mahad,0.0,0,75.0,0,75.0
2021,Raigad,Poladpur,0.0,0,31.0,0,31.0
2009,Ratnagiri,Mandangad,1.0,16,232.0,50,
2009,Ratnagiri,Dapoli,2.0,56,1218.0,75,
2009,Ratnagiri,Khed,1.0,82,49.0,47,
2009,Ratnagiri,Chiplun,0.0,51,73.0,30,
2009,Ratnagiri,Guhagar,2.0,48,2021.0,31,
2009,Ratnagiri,Ratnagiri,0.0,39,1981.0,220,
2009,Ratnagiri,Sangameshwar,9.0,77,103.0,46,
2009,Ratnagiri,Lanja,0.0,31,1070.0,103,
2009,Ratnagiri,Rajapur,2.0,17,787.0,34,
2010,Ratnagiri,Mandangad,1.0,17,232.0,50,
2010,Ratnagiri,Dapoli,2.0,57,1218.0,75,
2010,Ratnagiri,Khed,1.0,83,49.0,47,
2010,Ratnagiri,Chiplun,0.0,48,73.0,30,
2010,Ratnagiri,Guhagar,2.0,57,2021.0,31,
2010,Ratnagiri,Ratnagiri,0.0,79,1981.0,220,
2010,Ratnagiri,Sangameshwar,3.0,41,103.0,46,
2010,Ratnagiri,Lanja,0.0,31,1070.0,103,
2010,Ratnagiri,Rajapur,2.0,19,787.0,34,
2011,Ratnagiri,Mandangad,1.0,17,232.0,50,
2011,Ratnagiri,Dapoli,2.0,58,1218.0,75,
2011,Ratnagiri,Khed,1.0,83,49.0,47,
2011,Ratnagiri,Chiplun,0.0,49,73.0,30,
2011,Ratnagiri,Guhagar,2.0,57,2021.0,31,
2011,Ratnagiri,Ratnagiri,0.0,79,1981.0,220,
2011,Ratnagiri,Sangameshwar,3.0,41,103.0,46,
2011,Ratnagiri,Lanja,0.0,32,1070.0,103,
2011,Ratnagiri,Rajapur,2.0,19,787.0,34,
2012,Ratnagiri,Mandangad,1.0,17,232.0,50,
2012,Ratnagiri,Dapoli,2.0,58,1218.0,75,
2012,Ratnagiri,Khed,1.0,83,49.0,47,
2012,Ratnagiri,Chiplun,0.0,70,73.0,30,
2012,Ratnagiri,Guhagar,2.0,65,2021.0,31,
2012,Ratnagiri,Ratnagiri,0.0,70,1981.0,220,
2012,Ratnagiri,Sangameshwar,9.0,60,103.0,46,
2012,Ratnagiri,Lanja,0.0,31,1070.0,103,
2012,Ratnagiri,Rajapur,2.0,19,787.0,34,
2013,Ratnagiri,Mandangad,1.0,17,232.0,50,
2013,Ratnagiri,Dapoli,2.0,60,1218.0,75,
2013,Ratnagiri,Khed,1.0,85,49.0,47,
2013,Ratnagiri,Chiplun,0.0,91,73.0,30,
2013,Ratnagiri,Guhagar,3.0,68,2021.0,31,
2013,Ratnagiri,Ratnagiri,0.0,81,1981.0,220,
2013,Ratnagiri,Sangameshwar,9.0,43,103.0,46,
2013,Ratnagiri,Lanja,0.0,32,1070.0,103,
2013,Ratnagiri,Rajapur,2.0,20,787.0,34,
2014,Ratnagiri,Mandangad,1.0,16,232.0,50,
2014,Ratnagiri,Dapoli,2.0,60,1218.0,75,
2014,Ratnagiri,Khed,1.0,80,49.0,47,
2014,Ratnagiri,Chiplun,0.0,90,73.0,30,
2014,Ratnagiri,Guhagar,2.0,54,2021.0,31,
2014,Ratnagiri,Ratnagiri,0.0,41,1981.0,220,
2014,Ratnagiri,Sangameshwar,3.0,82,103.0,46,
2014,Ratnagiri,Lanja,0.0,31,1070.0,103,
2014,Ratnagiri,Rajapur,2.0,20,787.0,34,
2015,Ratnagiri,Mandangad,1.0,16,232.0,50,
2015,Ratnagiri,Dapoli,2.0,62,1218.0,75,
2015,Ratnagiri,Khed,1.0,81,49.0,47,
2015,Ratnagiri,Chiplun,0.0,122,73.0,30,
2015,Ratnagiri,Guhagar,2.0,54,2021.0,31,
2015,Ratnagiri,Ratnagiri,0.0,42,1981.0,220,
2015,Ratnagiri,Sangameshwar,3.0,82,103.0,46,
2015,Ratnagiri,Lanja,0.0,31,1070.0,103,
2015,Ratnagiri,Rajapur,2.0,20,787.0,34,
2016,Ratnagiri,Mandangad,1.0,16,232.0,50,
2016,Ratnagiri,Dapoli,2.0,62,1218.0,75,
2016,Ratnagiri,Khed,1.0,81,49.0,47,
2016,Ratnagiri,Chiplun,0.0,122,73.0,30,
2016,Ratnagiri,Guhagar,2.0,54,2021.0,31,
2016,Ratnagiri,Ratnagiri,0.0,42,1981.0,220,
2016,Ratnagiri,Sangameshwar,3.0,82,103.0,46,
2016,Ratnagiri,Lanja,0.0,31,1070.0,103,
2016,Ratnagiri,Rajapur,2.0,20,787.0,34,
2017,Ratnagiri,Mandangad,1.0,16,232.0,50,
2017,Ratnagiri,Dapoli,2.0,62,1218.0,75,
2017,Ratnagiri,Khed,1.0,81,49.0,47,
2017,Ratnagiri,Chiplun,0.0,122,73.0,30,
2017,Ratnagiri,Guhagar,2.0,54,2021.0,31,
2017,Ratnagiri,Ratnagiri,0.0,42,1981.0,220,
2017,Ratnagiri,Sangameshwar,3.0,82,103.0,46,
2017,Ratnagiri,Lanja,0.0,31,1070.0,103,
2017,Ratnagiri,Rajapur,2.0,20,787.0,34,
2018,Ratnagiri,Mandangad,1.0,16,232.0,50,988.0
2018,Ratnagiri,Dapoli,2.0,62,1218.0,75,2595.0
2018,Ratnagiri,Khed,1.0,81,49.0,47,648.0
2018,Ratnagiri,Chiplun,0.0,122,73.0,30,1514.0
2018,Ratnagiri,Guhagar,2.0,54,2021.0,31,2513.0
2018,Ratnagiri,Ratnagiri,0.0,42,1981.0,220,4452.0
2018,Ratnagiri,Sangameshwar,3.0,82,103.0,46,1322.0
2018,Ratnagiri,Lanja,0.0,31,1070.0,103,1236.0
2018,Ratnagiri,Rajapur,2.0,20,787.0,34,2239.0
2019,Ratnagiri,Mandangad,1.0,16,232.0,50,990.0
2019,Ratnagiri,Dapoli,2.0,62,1218.0,75,2606.0
2019,Ratnagiri,Khed,1.0,81,49.0,47,654.0
2019,Ratnagiri,Chiplun,0.0,122,73.0,30,1530.0
2019,Ratnagiri,Guhagar,2.0,54,2021.0,31,2567.0
2019,Ratnagiri,Ratnagiri,0.0,42,1981.0,220,4457.0
2019,Ratnagiri,Sangameshwar,3.0,82,103.0,46,1329.0
2019,Ratnagiri,Lanja,0.0,31,1070.0,103,1130.0
2019,Ratnagiri,Rajapur,2.0,20,787.0,34,2225.0
2020,Ratnagiri,Mandangad,,,,,
2020,Ratnagiri,Dapoli,,,,,
2020,Ratnagiri,Khed,,,,,
2020,Ratnagiri,Chiplun,,,,,
2020,Ratnagiri,Guhagar,,,,,
2020,Ratnagiri,Ratnagiri,,,,,
2020,Ratnagiri,Sangameshwar,,,,,
2020,Ratnagiri,Lanja,,,,,
2020,Ratnagiri,Rajapur,,,,,
2021,Ratnagiri,Mandangad,0.0,16,1074.0,50,1077.0
2021,Ratnagiri,Dapoli,0.0,62,2768.0,75,2781.0
2021,Ratnagiri,Khed,0.0,81,752.0,47,823.0
2021,Ratnagiri,Chiplun,0.0,122,1650.0,30,1697.0
2021,Ratnagiri,Guhagar,1.0,54,2632.0,31,2725.0
2021,Ratnagiri,Ratnagiri,0.0,42,5130.0,220,4616.0
2021,Ratnagiri,Sangameshwar,6.0,82,1454.0,46,1443.0
2021,Ratnagiri,Lanja,0.0,31,1285.0,103,1264.0
2021,Ratnagiri,Rajapur,0.0,20,2398.0,34,2295.0
2012,Sangli,Shirala,50.0,0,2641.0,540,5900.0
2012,Sangli,Valava,26.0,0,4752.0,30,28184.0
2012,Sangli,Palus,7.0,0,,,14065.0
2012,Sangli,Kadegaon,59.0,0,,,15156.0
2012,Sangli,Khanapur,71.0,5,9226.0,580,9616.0
2012,Sangli,Aatpadi,201.0,98,2675.0,210,12257.0
2012,Sangli,Tasgaon,65.0,3,7910.0,430,22076.0
2012,Sangli,Miraj,48.0,0,9294.0,1020,26420.0
2012,Sangli,Ku. Mahakal,143.0,20,7100.0,555,15981.0
2012,Sangli,Jat,172.0,15,10466.0,1350,28830.0
2013,Sangli,Shirala,50.0,0,2641.0,540,5900.0
2013,Sangli,Valava,26.0,0,4752.0,30,28184.0
2013,Sangli,Palus,7.0,0,,,14065.0
2013,Sangli,Kadegaon,60.0,0,,,15156.0
2013,Sangli,Khanapur,74.0,6,9226.0,580,9616.0
2013,Sangli,Aatpadi,243.0,98,2675.0,210,12257.0
2013,Sangli,Tasgaon,68.0,9,7910.0,430,22076.0
2013,Sangli,Miraj,51.0,0,9294.0,1020,26420.0
2013,Sangli,Ku. Mahakal,145.0,21,7100.0,555,15981.0
2013,Sangli,Jat,180.0,15,10466.0,1350,28830.0
2014,Sangli,Shirala,50.0,0,1146.0,0,6516.0
2014,Sangli,Valava,27.0,0,7357.0,0,31395.0
2014,Sangli,Palus,7.0,0,2249.0,0,16186.0
2014,Sangli,Kadegaon,60.0,0,491.0,0,11147.0
2014,Sangli,Khanapur,76.0,1,1070.0,0,16423.0
2014,Sangli,Aatpadi,246.0,1,864.0,0,13527.0
2014,Sangli,Tasgaon,68.0,0,1592.0,0,24523.0
2014,Sangli,Miraj,51.0,0,4460.0,0,29212.0
2014,Sangli,Ku. Mahakal,146.0,0,1668.0,0,18179.0
2014,Sangli,Jat,182.0,7,2270.0,0,32459.0
2015,Sangli,Shirala,50.0,0,1146.0,0,6832.0
2015,Sangli,Valava,27.0,0,7542.0,0,32430.0
2015,Sangli,Palus,7.0,0,3040.0,0,12153.0
2015,Sangli,Kadegaon,60.0,0,1832.0,0,16112.0
2015,Sangli,Khanapur,77.0,1,1697.0,0,17271.0
2015,Sangli,Aatpadi,253.0,1,864.0,0,14293.0
2015,Sangli,Tasgaon,68.0,0,11517.0,0,26324.0
2015,Sangli,Miraj,50.0,0,19702.0,0,30591.0
2015,Sangli,Ku. Mahakal,146.0,0,7907.0,0,18950.0
2015,Sangli,Jat,183.0,7,2270.0,0,33325.0
2016,Sangli,Shirala,50.0,0,1146.0,0,7180.0
2016,Sangli,Valava,27.0,0,7794.0,0,33651.0
2016,Sangli,Palus,7.0,0,3240.0,0,12625.0
2016,Sangli,Kadegaon,60.0,0,2032.0,0,16649.0
2016,Sangli,Khanapur,81.0,1,1801.0,0,18002.0
2016,Sangli,Aatpadi,256.0,1,987.0,0,14671.0
2016,Sangli,Tasgaon,68.0,0,11743.0,0,27209.0
2016,Sangli,Miraj,50.0,0,20016.0,0,31753.0
2016,Sangli,Ku. Mahakal,146.0,0,8179.0,0,19460.0
2016,Sangli,Jat,183.0,7,2413.0,0,34529.0
2017,Sangli,Shirala,50.0,0,1146.0,0,7243.0
2017,Sangli,Valava,27.0,0,7794.0,0,34338.0
2017,Sangli,Palus,7.0,0,3240.0,0,12923.0
2017,Sangli,Kadegaon,60.0,0,2032.0,0,16920.0
2017,Sangli,Khanapur,81.0,1,1801.0,0,18219.0
2017,Sangli,Aatpadi,257.0,1,987.0,0,14837.0
2017,Sangli,Tasgaon,69.0,0,11743.0,0,27470.0
2017,Sangli,Miraj,50.0,0,20016.0,0,32206.0
2017,Sangli,Ku. Mahakal,146.0,0,8179.0,0,19707.0
2017,Sangli,Jat,184.0,7,2413.0,0,34688.0
2018,Sangli,Shirala,50.0,0,1146.0,0,7628.0
2018,Sangli,Valava,27.0,0,7794.0,0,35360.0
2018,Sangli,Palus,7.0,0,3240.0,0,13426.0
2018,Sangli,Kadegaon,60.0,0,2032.0,0,18454.0
2018,Sangli,Khanapur,81.0,1,1801.0,0,18883.0
2018,Sangli,Aatpadi,257.0,1,987.0,0,15505.0
2018,Sangli,Tasgaon,68.0,0,11743.0,0,28272.0
2018,Sangli,Miraj,50.0,0,20016.0,0,33272.0
2018,Sangli,Ku. Mahakal,146.0,0,8179.0,0,20556.0
2018,Sangli,Jat,185.0,7,2413.0,0,35533.0
2019,Sangli,Shirala,50.0,9,1146.0,0,7719.0
2019,Sangli,Valava,50.0,9,7794.0,0,35548.0
2019,Sangli,Palus,13.0,2,3240.0,0,13462.0
2019,Sangli,Kadegaon,75.0,3,2032.0,0,18732.0
2019,Sangli,Khanapur,81.0,20,1801.0,0,19034.0
2019,Sangli,Aatpadi,265.0,63,987.0,0,15739.0
2019,Sangli,Tasgaon,92.0,36,11743.0,0,28360.0
2019,Sangli,Miraj,61.0,4,20016.0,0,33509.0
2019,Sangli,Ku. Mahakal,166.0,6,8179.0,0,20587.0
2019,Sangli,Jat,188.0,161,2413.0,0,36073.0
2020,Sangli,Shirala,52.0,9,1146.0,0,7754.0
2020,Sangli,Valava,51.0,13,7794.0,0,35692.0
2020,Sangli,Palus,13.0,2,3240.0,0,13550.0
2020,Sangli,Kadegaon,75.0,7,2032.0,0,19005.0
2020,Sangli,Khanapur,82.0,24,1801.0,0,19306.0
2020,Sangli,Aatpadi,265.0,69,987.0,0,15925.0
2020,Sangli,Tasgaon,93.0,37,11743.0,0,28675.0
2020,Sangli,Miraj,61.0,5,20016.0,0,33880.0
2020,Sangli,Ku. Mahakal,166.0,6,8179.0,0,20976.0
2020,Sangli,Jat,188.0,168,2413.0,0,36862.0
2021,Sangli,Shirala,52.0,10,1146.0,0,8015.0
2021,Sangli,Valava,51.0,15,7794.0,0,36588.0
2021,Sangli,Palus,13.0,2,3240.0,0,13977.0
2021,Sangli,Kadegaon,75.0,10,2032.0,0,19644.0
2021,Sangli,Khanapur,82.0,24,1801.0,0,20640.0
2021,Sangli,Aatpadi,265.0,71,987.0,0,16344.0
2021,Sangli,Tasgaon,93.0,38,11743.0,0,29850.0
2021,Sangli,Miraj,61.0,5,20016.0,0,34875.0
2021,Sangli,Ku. Mahakal,166.0,6,8179.0,0,21656.0
2021,Sangli,Jat,188.0,171,2413.0,0,38423.0
2012,Satara,Mahableshwar,0.0,0,249.0,36,1845.0
2012,Satara,Vai,22.0,33,5191.0,42,9048.0
2012,Satara,Khandala,51.0,41,2445.0,371,9013.0
2012,Satara,Faltan,90.0,109,10552.0,4204,21047.0
2012,Satara,Man,213.0,69,4637.0,303,14495.0
2012,Satara,Khatav,162.0,35,6599.0,801,21919.0
2012,Satara,Koregaon,110.0,33,6516.0,1220,17177.0
2012,Satara,Satara,12.0,2,2853.0,377,14092.0
2012,Satara,Javali,6.0,7,590.0,283,2431.0
2012,Satara,Patan,15.0,41,1405.0,139,2876.0
2012,Satara,Karad,56.0,18,5529.0,6270,24794.0
2013,Satara,Mahableshwar,0.0,0,249.0,36,1819.0
2013,Satara,Vai,22.0,33,5191.0,42,9427.0
2013,Satara,Khandala,51.0,41,2445.0,371,10154.0
2013,Satara,Faltan,90.0,109,10552.0,4204,21193.0
2013,Satara,Man,213.0,69,4637.0,303,15394.0
2013,Satara,Khatav,163.0,35,6599.0,801,22502.0
2013,Satara,Koregaon,110.0,33,6516.0,1220,19680.0
2013,Satara,Satara,12.0,2,2853.0,377,13709.0
2013,Satara,Javali,6.0,7,590.0,283,2947.0
2013,Satara,Patan,15.0,41,1405.0,139,2737.0
2013,Satara,Karad,56.0,18,5529.0,6270,26793.0
2014,Satara,Mahableshwar,2.0,0,286.0,42,1941.0
2014,Satara,Vai,23.0,0,8050.0,0,10165.0
2014,Satara,Khandala,77.0,0,2690.0,385,11135.0
2014,Satara,Faltan,148.0,0,12942.0,192,22615.0
2014,Satara,Man,401.0,0,10670.0,314,16948.0
2014,Satara,Khatav,221.0,0,6637.0,97,25289.0
2014,Satara,Koregaon,123.0,0,2690.0,385,21142.0
2014,Satara,Satara,16.0,0,6836.0,398,14709.0
2014,Satara,Javali,7.0,0,3600.0,102,3272.0
