Year,District,Taluka,Size Class,Irrigated Area,Unirrigated Area,Gross Cropped Area,Share of Cropped Area Irrigated,Share of Total Land Holdings Cropped,Unnamed: 9,Total Holding Number,Total Holding Area
2000,Pune,Haweli,Medium (4 to 10 ha),2761,4321,7082,38.98616210110139,0.7307,,1870,9692
2000,Pune,Indapur,Medium (4 to 10 ha),8901,8682,17583,50.62276062105443,0.9064,,3788,19398
2000,Pune,Junnar,Medium (4 to 10 ha),5368,18933,24301,22.08962594131929,0.9161,,4563,26526
2000,Pune,Khed,Medium (4 to 10 ha),706,11269,11974,5.896108234508101,0.7468,,2936,16033
2000,Pune,Mawal,Medium (4 to 10 ha),728,15795,16522,4.406246217164992,0.8466,,3415,19515
2000,Pune,Mulshi,Medium (4 to 10 ha),110,11711,11821,0.9305473310210641,0.7872,,2569,15016
2000,Pune,Pune City,Medium (4 to 10 ha),42,55,98,42.85714285714285,1.0,,17,98
2000,Pune,Purandar,Medium (4 to 10 ha),765,16660,17426,4.389991966027774,0.8223,,3723,21191
2000,Pune,Shirur,Medium (4 to 10 ha),7434,32054,39487,18.82644921113278,1.1392,,6075,34661
2000,Pune,Vehli,Medium (4 to 10 ha),11,8143,8154,0.1349031150355653,0.7734,,1710,10543
2010,Pune,Ambegaon(Ghodegaon),Medium (4 to 10 ha),2572,10274,12846,20.02179666822357,0.8725,,2549,14723
2010,Pune,Baramati,Medium (4 to 10 ha),760,12567,13327,5.70270878667367,0.9928,,2464,13424
2010,Pune,Bhor,Medium (4 to 10 ha),1304,6044,7348,17.74632553075667,0.6914,,1835,10627
2010,Pune,Daund,Medium (4 to 10 ha),9806,4268,14074,69.67457723461702,0.9309,,2668,15118
2010,Pune,Indapur,Medium (4 to 10 ha),9973,6855,16828,59.26432136914666,0.8784,,3485,19157
2010,Pune,Junnar,Medium (4 to 10 ha),4996,16739,21735,22.98596733379342,1.1317,,3360,19206
2010,Pune,Khed(Rajgurunagar),Medium (4 to 10 ha),0,28808,28808,0.0,1.1401,,4356,25267
2010,Pune,Maval(Vadgaon),Medium (4 to 10 ha),4869,9801,14669,33.19244665621379,0.8428,,2922,17405
2010,Pune,Mulashi(Paud),Medium (4 to 10 ha),671,9371,10042,6.681935869348735,0.8753,,1921,11472
2010,Pune,Pune (Haveli),Medium (4 to 10 ha),3356,7229,10585,31.70524326877657,1.269,,1469,8341
2010,Pune,Pune City,Medium (4 to 10 ha),9,0,9,100.0,0.4091,,4,22
2010,Pune,Purandar(Saswad),Medium (4 to 10 ha),2186,16272,18458,11.84310326145845,1.0493,,3068,17590
2010,Pune,Shirur(Ghodnadi),Medium (4 to 10 ha),42524,14190,56713,74.98104491033801,2.1027,,4765,26972
2010,Pune,Velha,Medium (4 to 10 ha),0,12847,12847,0.0,1.5862,,1383,8099
2015,Pune,Ambegaon,Medium (4 to 10 ha),5088,13400,18488,27.52055387278234,1.0978,,2901,16841
2015,Pune,Baramati,Medium (4 to 10 ha),1711,16948,18660,9.169346195069668,1.2168,,2780,15335
2015,Pune,Bhor,Medium (4 to 10 ha),2640,8520,11160,23.65591397849462,0.8775,,2176,12718
2015,Pune,Daund,Medium (4 to 10 ha),16874,5899,22773,74.09651780617398,1.5463,,2553,14727
2015,Pune,Haveli,Medium (4 to 10 ha),9304,10184,19488,47.74220032840722,1.5722,,2242,12395
2015,Pune,Indapur,Medium (4 to 10 ha),17336,9729,27065,64.05320524662848,1.364,,3712,19843
2015,Pune,Junnar,Medium (4 to 10 ha),5978,19265,25243,23.68181277978053,1.2424,,3538,20318
2015,Pune,Khed,Medium (4 to 10 ha),0,34349,34349,0.0,1.2713,,4777,27019
2015,Pune,Mawal,Medium (4 to 10 ha),6686,13043,19729,33.88919864159359,1.032,,3209,19117
2015,Pune,Mulshi,Medium (4 to 10 ha),1212,11055,12267,9.88016629982881,1.0338,,1984,11866
2015,Pune,Pune City,Medium (4 to 10 ha),0,0,0,,,,0,0
2015,Pune,Purandhar,Medium (4 to 10 ha),4161,20833,24994,16.64799551892454,1.2196,,3579,20493
2015,Pune,Shirur,Medium (4 to 10 ha),43443,16834,60277,72.07226637025731,2.1323,,5109,28269
2015,Pune,Velhe,Medium (4 to 10 ha),0,15033,15033,0.0,1.5412,,1627,9754
1995,Pune,Ambegaon,Large (>10 ha),396,7312,7708,5.137519460300986,0.7468,,423,10321
1995,Pune,Baramati,Large (>10 ha),1097,4397,5494,19.96723698580269,0.6464,,573,8499
1995,Pune,Bhor,Large (>10 ha),16,7883,7899,0.2025572857323712,0.5792,,694,13637
1995,Pune,Dhond,Large (>10 ha),962,2465,3427,28.07119929967902,0.5038,,428,6802
1995,Pune,Haveli (Pune ),Large (>10 ha),1243,2506,3749,33.1555081355028,0.5217,,433,7186
1995,Pune,Indapur,Large (>10 ha),3086,4861,7947,38.83226374732603,0.7489,,613,10612
1995,Pune,Junnar,Large (>10 ha),1250,5363,6613,18.9021624073794,0.796,,574,8308
1995,Pune,Khed,Large (>10 ha),424,7713,8137,5.210765638441686,0.8695,,638,9358
1995,Pune,Mawal,Large (>10 ha),0,12988,12988,0.0,0.8938,,840,14532
1995,Pune,Mulshi (Paud),Large (>10 ha),613,12172,12785,4.794681267109895,0.7563,,916,16904
1995,Pune,Pune City,Large (>10 ha),0,5,5,0.0,0.1852,,1,27
1995,Pune,Purandhar,Large (>10 ha),1343,4747,6090,22.05254515599343,0.6925,,508,8794
1995,Pune,Sirur,Large (>10 ha),5230,21123,26353,19.84593784388874,1.523,,1016,17303
1995,Pune,Velhe,Large (>10 ha),0,6662,6662,0.0,0.743,,522,8966
2000,Pune,Ambegaon,Large (>10 ha),347,3252,3600,9.63888888888889,0.7747,,315,4647
2000,Pune,Baramati,Large (>10 ha),820,2940,3760,21.80851063829788,0.9049,,255,4155
2000,Pune,Bhor,Large (>10 ha),19,8492,8511,0.2232405122782282,0.658,,538,12935
2000,Pune,Daund,Large (>10 ha),1077,1490,2567,41.95559018309311,0.6697,,244,3833
2000,Pune,Haweli,Large (>10 ha),504,1255,1759,28.65264354747015,0.534,,199,3294
2000,Pune,Indapur,Large (>10 ha),1319,1725,3044,43.3311432325887,0.7555,,285,4029
2000,Pune,Junnar,Large (>10 ha),1719,7808,9528,18.04156171284635,0.7452,,708,12785
2000,Pune,Khed,Large (>10 ha),82,1973,2055,3.990267639902676,0.639,,267,3216
2000,Pune,Mawal,Large (>10 ha),295,7265,7560,3.902116402116402,0.7006,,667,10790
2000,Pune,Mulshi,Large (>10 ha),6,5588,5594,0.1072577761887737,0.7281,,457,7683
2000,Pune,Pune City,Large (>10 ha),32,39,71,45.07042253521127,1.0,,3,71
2000,Pune,Purandar,Large (>10 ha),205,5302,5507,3.722534955511168,0.7729,,455,7125
2000,Pune,Shirur,Large (>10 ha),1451,9471,10922,13.28511261673686,1.0516,,792,10386
2000,Pune,Vehli,Large (>10 ha),0,4552,4552,0.0,0.7561,,435,6020
2010,Pune,Ambegaon(Ghodegaon),Large (>10 ha),655,3696,4351,15.05401057228223,0.7683,,371,5663
2010,Pune,Baramati,Large (>10 ha),289,2479,2768,10.44075144508671,0.9031,,189,3065
2010,Pune,Bhor,Large (>10 ha),340,2767,3107,10.94303186353395,0.5436,,346,5716
2010,Pune,Daund,Large (>10 ha),4011,1168,5178,77.46234067207416,0.8832,,356,5863
2010,Pune,Indapur,Large (>10 ha),2643,1033,3677,71.87924938808811,0.7884,,306,4664
2010,Pune,Junnar,Large (>10 ha),1211,4505,5716,21.18614415675297,1.018,,393,5615
2010,Pune,Khed(Rajgurunagar),Large (>10 ha),0,8780,8780,0.0,1.166,,516,7530
2010,Pune,Maval(Vadgaon),Large (>10 ha),6387,3428,9815,65.07386653082017,1.0652,,592,9214
2010,Pune,Mulashi(Paud),Large (>10 ha),1129,9840,10969,10.29264290272586,0.8633,,552,12706
2010,Pune,Pune (Haveli),Large (>10 ha),2348,2285,4633,50.67990502913878,1.1697,,216,3961
2010,Pune,Pune City,Large (>10 ha),120,0,120,100.0,1.0,,1,120
2010,Pune,Purandar(Saswad),Large (>10 ha),969,8410,9379,10.33159185414223,1.1016,,496,8514
2010,Pune,Shirur(Ghodnadi),Large (>10 ha),10222,3190,13412,76.21532955562184,1.8494,,504,7252
2010,Pune,Velha,Large (>10 ha),0,8390,8390,0.0,1.6736,,318,5013
2015,Pune,Ambegaon,Large (>10 ha),1600,6929,8529,18.75952632196037,1.3423,,431,6354
2015,Pune,Baramati,Large (>10 ha),340,4575,4915,6.917599186164802,1.1982,,265,4102
2015,Pune,Bhor,Large (>10 ha),434,5864,6298,6.891076532232454,0.8683,,462,7253
2015,Pune,Daund,Large (>10 ha),11266,1319,12585,89.51926897099722,1.6044,,380,7844
2015,Pune,Haveli,Large (>10 ha),5459,2432,7891,69.18007857052338,1.7579,,246,4489
2015,Pune,Indapur,Large (>10 ha),6724,2949,9673,69.51307763878837,1.4813,,383,6530
2015,Pune,Junnar,Large (>10 ha),2648,6754,9402,28.16422037864284,1.2093,,459,7775
2015,Pune,Khed,Large (>10 ha),0,11279,11279,0.0,1.3672,,537,8250
2015,Pune,Mawal,Large (>10 ha),9354,5646,15000,62.36000000000001,1.3635,,688,11001
2015,Pune,Mulshi,Large (>10 ha),2935,9167,12102,24.25218972070732,1.029,,487,11761
2015,Pune,Pune City,Large (>10 ha),0,0,0,,,,0,0
2015,Pune,Purandhar,Large (>10 ha),2078,10429,12506,16.616024308332,1.4317,,579,8735
2015,Pune,Shirur,Large (>10 ha),9818,5011,14829,66.20810573875514,1.806,,581,8211
2015,Pune,Velhe,Large (>10 ha),0,8429,8429,0.0,1.7663,,330,4772
2000,Raigad,Alibag,Marginal (Below 1 ha),75,10178,10253,0.7314932214961475,0.9387,,29380,10922
2000,Raigad,Karjat,Marginal (Below 1 ha),502,2849,3351,14.9806028051328,0.7628,,12376,4393
2000,Raigad,Khalapur,Marginal (Below 1 ha),18,1971,1990,0.9045226130653266,0.7166,,5705,2777
2000,Raigad,Mahad,Marginal (Below 1 ha),22,6263,6285,0.3500397772474145,0.6335,,27442,9921
2000,Raigad,Mangaon,Marginal (Below 1 ha),768,5798,6566,11.6966189460859,0.8109,,21255,8097
2000,Raigad,Mhasala,Marginal (Below 1 ha),0,3254,3254,0.0,0.9769,,8897,3331
2000,Raigad,Murud,Marginal (Below 1 ha),143,2262,2404,5.948419301164726,0.782,,9331,3074
2000,Raigad,Paladpur,Marginal (Below 1 ha),0,1661,1661,0.0,0.484,,9690,3432
2000,Raigad,Panvel,Marginal (Below 1 ha),1,4787,4789,0.02088118605136772,0.8027,,14160,5966
2000,Raigad,Pen,Marginal (Below 1 ha),0,7733,7733,0.0,0.9268,,19615,8344
2000,Raigad,Roha,Marginal (Below 1 ha),1224,5283,6507,18.81051175656985,0.9889,,16596,6580
2000,Raigad,Shrivardan,Marginal (Below 1 ha),1043,3027,4070,25.62653562653563,0.8603,,12213,4731
2000,Raigad,Sudhagad,Marginal (Below 1 ha),0,1511,1511,0.0,0.4954,,6613,3050
2000,Raigad,Tala,Marginal (Below 1 ha),0,1125,1125,0.0,0.5597,,5460,2010
2000,Raigad,Uran,Marginal (Below 1 ha),0,2245,2245,0.0,0.88,,7140,2551
2010,Raigad,Alibag,Marginal (Below 1 ha),836,8143,8978,9.311650701715305,0.9504,,26419,9447
2010,Raigad,Karjat,Marginal (Below 1 ha),261,6317,6578,3.967771359075707,0.9353,,16750,7033
2010,Raigad,Khalapur,Marginal (Below 1 ha),1503,2051,3554,42.29037703995498,0.9689,,8617,3668
2010,Raigad,Mahad,Marginal (Below 1 ha),8100,6201,14301,56.63939584644431,1.3417,,31484,10659
2010,Raigad,Mangaon,Marginal (Below 1 ha),1326,6424,7749,17.11188540456833,0.8612,,26441,8998
2010,Raigad,Mhasala,Marginal (Below 1 ha),1257,2546,3804,33.04416403785489,1.1139,,9158,3415
2010,Raigad,Murud,Marginal (Below 1 ha),1623,1690,3313,48.98883187443405,1.1189,,8619,2961
2010,Raigad,Paladpur,Marginal (Below 1 ha),1961,1185,3146,62.33312142403052,0.9297,,9891,3384
2010,Raigad,Panvel,Marginal (Below 1 ha),312,5248,5560,5.611510791366906,0.8848,,16227,6284
2010,Raigad,Pen,Marginal (Below 1 ha),589,5396,5985,9.841269841269842,0.9232,,15325,6483
2010,Raigad,Roha,Marginal (Below 1 ha),1514,5004,6518,23.22798404418533,0.9862,,16593,6609
2010,Raigad,Shrivardan,Marginal (Below 1 ha),3103,2901,6004,51.68221185876083,1.3837,,13650,4339
2010,Raigad,Sudhagad,Marginal (Below 1 ha),786,1913,2700,29.11111111111111,0.8561,,7148,3154
2010,Raigad,Tala,Marginal (Below 1 ha),2048,931,2979,68.74790198053037,1.3141,,6684,2267
2010,Raigad,Uran,Marginal (Below 1 ha),400,2512,2911,13.74098248024734,1.0738,,8581,2711
2015,Raigad,Alibag,Marginal (Below 1 ha),204,8979,9183,2.221496243057824,0.9054,,31039,10143
2015,Raigad,Karjat,Marginal (Below 1 ha),174,4760,4933,3.527265355767282,0.8717,,18368,5659
2015,Raigad,Khalapur,Marginal (Below 1 ha),17,2264,2281,0.7452871547566856,0.5554,,12306,4107
2015,Raigad,Mahad,Marginal (Below 1 ha),3399,6368,9767,34.80086003890652,1.0042,,33101,9726
2015,Raigad,Mangaon,Marginal (Below 1 ha),1768,7334,9103,19.42216851587389,0.8991,,33367,10125
2015,Raigad,Mhasla,Marginal (Below 1 ha),4,1381,1385,0.2888086642599278,0.3073,,13083,4507
2015,Raigad,Murud,Marginal (Below 1 ha),187,2072,2259,8.277999114652502,0.7009,,9757,3223
2015,Raigad,Panvel,Marginal (Below 1 ha),3,6201,6204,0.04835589941972921,1.0382,,17356,5976
2015,Raigad,Pen,Marginal (Below 1 ha),296,6379,6674,4.435121366496853,0.9782,,18076,6823
2015,Raigad,Poladpur,Marginal (Below 1 ha),0,3385,3385,0.0,0.9112,,11090,3715
2015,Raigad,Roha,Marginal (Below 1 ha),1041,5676,6717,15.4979901741849,0.9341,,19513,7191
2015,Raigad,Shrivardhan,Marginal (Below 1 ha),1437,2505,3943,36.44433172711133,0.9302,,14511,4239
2015,Raigad,Sudhagad,Marginal (Below 1 ha),9,2416,2425,0.3711340206185567,0.5958,,9864,4070
2015,Raigad,Tala,Marginal (Below 1 ha),1768,858,2626,67.32673267326733,1.0135,,7606,2591
2015,Raigad,Uran,Marginal (Below 1 ha),336,2600,2936,11.4441416893733,1.1464,,9178,2561
2000,Raigad,Alibag,Small (1 to 2 ha),45,5454,5499,0.8183306055646482,0.918,,4546,5990
2000,Raigad,Karjat,Small (1 to 2 ha),271,2613,2884,9.396671289875174,0.5265,,4286,5478
2000,Raigad,Khalapur,Small (1 to 2 ha),50,1708,1758,2.844141069397042,0.5686,,2219,3092
2000,Raigad,Mahad,Small (1 to 2 ha),4,4003,4007,0.09982530571499876,0.3967,,7146,10101
2000,Raigad,Mangaon,Small (1 to 2 ha),415,3607,4022,10.31824962705122,0.5474,,5244,7347
2000,Raigad,Mhasala,Small (1 to 2 ha),0,2419,2419,0.0,0.8393,,2073,2882
2000,Raigad,Murud,Small (1 to 2 ha),33,1253,1285,2.568093385214008,0.6781,,1653,1895
2000,Raigad,Paladpur,Small (1 to 2 ha),0,1100,1100,0.0,0.2576,,2985,4270
2000,Raigad,Panvel,Small (1 to 2 ha),0,3114,3114,0.0,0.698,,3256,4461
2000,Raigad,Pen,Small (1 to 2 ha),0,4085,4085,0.0,0.8604,,3525,4748
2000,Raigad,Roha,Small (1 to 2 ha),956,3540,4496,21.26334519572954,0.8515,,3789,5280
2000,Raigad,Shrivardan,Small (1 to 2 ha),185,1813,1998,9.25925925925926,0.6925,,2103,2885
2000,Raigad,Sudhagad,Small (1 to 2 ha),6,1488,1494,0.4016064257028112,0.3844,,2752,3887
2000,Raigad,Tala,Small (1 to 2 ha),0,604,604,0.0,0.2758,,1532,2190
2000,Raigad,Uran,Small (1 to 2 ha),0,1210,1210,0.0,0.8024,,1132,1508
2010,Raigad,Alibag,Small (1 to 2 ha),449,4800,5249,8.554010287673842,0.8959,,4283,5859
2010,Raigad,Karjat,Small (1 to 2 ha),634,5060,5694,11.13452757288374,0.8794,,4606,6475
2010,Raigad,Khalapur,Small (1 to 2 ha),896,1465,2361,37.95002117746718,0.7631,,2230,3094
2010,Raigad,Mahad,Small (1 to 2 ha),8498,4199,12697,66.92919587304088,1.2085,,7371,10506
2010,Raigad,Mangaon,Small (1 to 2 ha),1209,4349,5558,21.75242893127024,0.7138,,5546,7787
