Year,District,Crime,Cases
2014,Kolhapur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Latur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Mumbai City,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Nagpur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Nanded,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Nandurbar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Nasik,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Dharashiv,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Palghar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Parbhani,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Pune,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Raigad,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Ratnagiri,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Sangli,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Satara,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Sindhudurg,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Solapur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Thane,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Wardha,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Washim,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Yavatmal,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Ahilyanagar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Akola,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Amravati,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Chhatrapati Sambhaji Nagar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Beed,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Bhandara,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Buldhana,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Chandrapur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Dhule,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Gadchiroli,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Gondia,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Hingoli,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Jalgaon,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Jalna,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Kolhapur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Latur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Mumbai City,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Nagpur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Nanded,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Nandurbar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Nasik,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Dharashiv,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Palghar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Parbhani,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Pune,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Raigad,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Ratnagiri,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Sangli,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Satara,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Sindhudurg,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Solapur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Thane,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Wardha,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Washim,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2015,Yavatmal,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Ahilyanagar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Akola,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Amravati,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Chhatrapati Sambhaji Nagar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Beed,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Bhandara,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Buldhana,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Chandrapur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Dhule,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Gadchiroli,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Gondia,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Hingoli,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Jalgaon,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Jalna,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Kolhapur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Latur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Mumbai City,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Nagpur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Nanded,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Nandurbar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Nasik,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Dharashiv,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Palghar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Parbhani,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Pune,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Raigad,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Ratnagiri,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Sangli,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Satara,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Sindhudurg,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Solapur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Thane,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Wardha,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Washim,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2016,Yavatmal,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2017,Ahilyanagar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Akola,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Amravati,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Chhatrapati Sambhaji Nagar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Beed,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Bhandara,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Buldhana,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Chandrapur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Dhule,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Gadchiroli,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Gondia,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Hingoli,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Jalgaon,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Jalna,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Kolhapur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Latur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Mumbai City,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2017,Nagpur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2017,Nanded,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2017,Nandurbar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Nasik,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Dharashiv,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Palghar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Parbhani,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Pune,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2017,Raigad,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Ratnagiri,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Sangli,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Satara,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Sindhudurg,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Solapur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Thane,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Wardha,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Washim,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2017,Yavatmal,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2019,Ahilyanagar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),3.0
2019,Akola,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2019,Amravati,Cyber Crimes/Information Technology Act (Women Centric Crimes only),11.0
2019,Chhatrapati Sambhaji Nagar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2019,Beed,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2019,Bhandara,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2019,Buldhana,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2019,Chandrapur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),3.0
2019,Dhule,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2019,Gadchiroli,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2019,Gondia,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2019,Hingoli,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2019,Jalgaon,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2019,Jalna,Cyber Crimes/Information Technology Act (Women Centric Crimes only),5.0
2019,Kolhapur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2019,Latur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2019,Mumbai City,Cyber Crimes/Information Technology Act (Women Centric Crimes only),17.0
2019,Nagpur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),5.0
2019,Nanded,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2019,Nandurbar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2019,Nasik,Cyber Crimes/Information Technology Act (Women Centric Crimes only),2.0
2019,Dharashiv,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2019,Palghar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),10.0
2019,Parbhani,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2019,Pune,Cyber Crimes/Information Technology Act (Women Centric Crimes only),15.0
2019,Raigad,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2019,Ratnagiri,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2019,Sangli,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2019,Satara,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2019,Sindhudurg,Cyber Crimes/Information Technology Act (Women Centric Crimes only),2.0
2019,Solapur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2019,Thane,Cyber Crimes/Information Technology Act (Women Centric Crimes only),8.0
2019,Wardha,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2019,Washim,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2019,Yavatmal,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2018,Ahilyanagar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),5.0
2018,Akola,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2018,Amravati,Cyber Crimes/Information Technology Act (Women Centric Crimes only),3.0
2018,Chhatrapati Sambhaji Nagar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2018,Beed,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2018,Bhandara,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2018,Buldhana,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2018,Chandrapur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2018,Dhule,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2018,Gadchiroli,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2018,Gondia,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2018,Hingoli,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2018,Jalgaon,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2018,Jalna,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2018,Kolhapur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2018,Latur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2018,Mumbai City,Cyber Crimes/Information Technology Act (Women Centric Crimes only),6.0
2018,Nagpur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),7.0
2018,Nanded,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2018,Nandurbar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2018,Nasik,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2018,Dharashiv,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2018,Palghar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),3.0
2018,Parbhani,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2018,Pune,Cyber Crimes/Information Technology Act (Women Centric Crimes only),5.0
2018,Raigad,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2018,Ratnagiri,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2018,Sangli,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2018,Satara,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2018,Sindhudurg,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2018,Solapur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2018,Thane,Cyber Crimes/Information Technology Act (Women Centric Crimes only),7.0
2018,Wardha,Cyber Crimes/Information Technology Act (Women Centric Crimes only),3.0
2018,Washim,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2018,Yavatmal,Cyber Crimes/Information Technology Act (Women Centric Crimes only),2.0
2020,Ahilyanagar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),5.0
2020,Akola,Cyber Crimes/Information Technology Act (Women Centric Crimes only),4.0
2020,Amravati,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2020,Chhatrapati Sambhaji Nagar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),10.0
2020,Beed,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2020,Bhandara,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2020,Buldhana,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2020,Chandrapur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),2.0
2020,Dhule,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2020,Gadchiroli,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2020,Gondia,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2020,Hingoli,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2020,Jalgaon,Cyber Crimes/Information Technology Act (Women Centric Crimes only),3.0
2020,Jalna,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2020,Kolhapur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2020,Latur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2020,Mumbai City,Cyber Crimes/Information Technology Act (Women Centric Crimes only),17.0
2020,Nagpur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2020,Nanded,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2020,Nandurbar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),2.0
2020,Nasik,Cyber Crimes/Information Technology Act (Women Centric Crimes only),6.0
2020,Dharashiv,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2020,Palghar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2020,Parbhani,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2020,Pune,Cyber Crimes/Information Technology Act (Women Centric Crimes only),18.0
2020,Raigad,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2020,Ratnagiri,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2020,Sangli,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2020,Satara,Cyber Crimes/Information Technology Act (Women Centric Crimes only),5.0
2020,Sindhudurg,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2020,Solapur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2020,Thane,Cyber Crimes/Information Technology Act (Women Centric Crimes only),19.0
2020,Wardha,Cyber Crimes/Information Technology Act (Women Centric Crimes only),4.0
2020,Washim,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2020,Yavatmal,Cyber Crimes/Information Technology Act (Women Centric Crimes only),2.0
2021,Ahilyanagar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),6.0
2021,Akola,Cyber Crimes/Information Technology Act (Women Centric Crimes only),3.0
2021,Amravati,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2021,Chhatrapati Sambhaji Nagar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),4.0
2021,Beed,Cyber Crimes/Information Technology Act (Women Centric Crimes only),2.0
2021,Bhandara,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2021,Buldhana,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2021,Chandrapur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2021,Dhule,Cyber Crimes/Information Technology Act (Women Centric Crimes only),2.0
2021,Gadchiroli,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2021,Gondia,Cyber Crimes/Information Technology Act (Women Centric Crimes only),2.0
2021,Hingoli,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2021,Jalgaon,Cyber Crimes/Information Technology Act (Women Centric Crimes only),2.0
2021,Jalna,Cyber Crimes/Information Technology Act (Women Centric Crimes only),10.0
2021,Kolhapur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2021,Latur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2021,Mumbai City,Cyber Crimes/Information Technology Act (Women Centric Crimes only),16.0
2021,Nagpur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2021,Nanded,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2021,Nandurbar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2021,Nasik,Cyber Crimes/Information Technology Act (Women Centric Crimes only),5.0
2021,Dharashiv,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
2021,Palghar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),1.0
2021,Parbhani,Cyber Crimes/Information Technology Act (Women Centric Crimes only),0.0
