Year,District,Rural/Urban,Age Group,Population,Male,Female
2011,Dharashiv,Rural,50-54,53096.0,27882.0,25214.0
2011,Dharashiv,Rural,55-59,43808.0,21055.0,22753.0
2011,Dharashiv,Rural,60-64,54119.0,23100.0,31019.0
2011,Dharashiv,Rural,65-69,59811.0,28340.0,31471.0
2011,Dharashiv,Rural,70-74,42860.0,22833.0,20027.0
2011,Dharashiv,Rural,75-79,19044.0,9820.0,9224.0
2011,Dharashiv,Rural,80+,24323.0,11693.0,12630.0
2011,Dharashiv,Urban,0-4,24565.0,13134.0,11431.0
2011,Dharashiv,Urban,5-9,30343.0,16370.0,13973.0
2011,Dharashiv,Urban,10-14,27099.0,14453.0,12646.0
2011,Dharashiv,Urban,15-19,29341.0,15583.0,13758.0
2011,Dharashiv,Urban,20-24,28466.0,14530.0,13936.0
2011,Dharashiv,Urban,25-29,24638.0,12389.0,12249.0
2011,Dharashiv,Urban,30-34,20635.0,10336.0,10299.0
2011,Dharashiv,Urban,35-39,19496.0,9769.0,9727.0
2011,Dharashiv,Urban,40-44,16577.0,8799.0,7778.0
2011,Dharashiv,Urban,45-49,13372.0,6970.0,6402.0
2011,Dharashiv,Urban,50-54,10552.0,5698.0,4854.0
2011,Dharashiv,Urban,55-59,8355.0,4313.0,4042.0
2011,Dharashiv,Urban,60-64,8402.0,3784.0,4618.0
2011,Dharashiv,Urban,65-69,8021.0,3721.0,4300.0
2011,Dharashiv,Urban,70-74,5163.0,2638.0,2525.0
2011,Dharashiv,Urban,75-79,2331.0,1120.0,1211.0
2011,Dharashiv,Urban,80+,3136.0,1398.0,1738.0
2011,Dhule,Rural,0-4,143691.0,75402.0,68289.0
2011,Dhule,Rural,5-9,160465.0,85319.0,75146.0
2011,Dhule,Rural,10-14,158214.0,83081.0,75133.0
2011,Dhule,Rural,15-19,138904.0,75188.0,63716.0
2011,Dhule,Rural,20-24,129797.0,68249.0,61548.0
2011,Dhule,Rural,25-29,116740.0,59679.0,57061.0
2011,Dhule,Rural,30-34,104484.0,52307.0,52177.0
2011,Dhule,Rural,35-39,97763.0,49052.0,48711.0
2011,Dhule,Rural,40-44,85595.0,43692.0,41903.0
2011,Dhule,Rural,45-49,74304.0,37657.0,36647.0
2011,Dhule,Rural,50-54,60670.0,31118.0,29552.0
2011,Dhule,Rural,55-59,49975.0,25139.0,24836.0
2011,Dhule,Rural,60-64,46021.0,20504.0,25517.0
2011,Dhule,Rural,65-69,44156.0,19622.0,24534.0
2011,Dhule,Rural,70-74,29279.0,13423.0,15856.0
2011,Dhule,Rural,75-79,13907.0,6705.0,7202.0
2011,Dhule,Rural,80+,13589.0,6359.0,7230.0
2011,Dhule,Urban,0-4,46793.0,24882.0,21911.0
2011,Dhule,Urban,5-9,57563.0,31276.0,26287.0
2011,Dhule,Urban,10-14,51676.0,27818.0,23858.0
2011,Dhule,Urban,15-19,57904.0,30320.0,27584.0
2011,Dhule,Urban,20-24,56318.0,28639.0,27679.0
2011,Dhule,Urban,25-29,49504.0,24966.0,24538.0
2011,Dhule,Urban,30-34,43293.0,21875.0,21418.0
2011,Dhule,Urban,35-39,41000.0,20361.0,20639.0
2011,Dhule,Urban,40-44,36588.0,18930.0,17658.0
2011,Dhule,Urban,45-49,30881.0,16267.0,14614.0
2011,Dhule,Urban,50-54,24593.0,13105.0,11488.0
2011,Dhule,Urban,55-59,19768.0,10298.0,9470.0
2011,Dhule,Urban,60-64,15819.0,7716.0,8103.0
2011,Dhule,Urban,65-69,13770.0,6388.0,7382.0
2011,Dhule,Urban,70-74,9164.0,4303.0,4861.0
2011,Dhule,Urban,75-79,4625.0,2171.0,2454.0
2011,Dhule,Urban,80+,5411.0,2351.0,3060.0
2011,Gadchiroli,Rural,0-4,75254.0,38181.0,37073.0
2011,Gadchiroli,Rural,5-9,105517.0,54184.0,51333.0
2011,Gadchiroli,Rural,10-14,86175.0,44015.0,42160.0
2011,Gadchiroli,Rural,15-19,104184.0,52564.0,51620.0
2011,Gadchiroli,Rural,20-24,91066.0,46251.0,44815.0
2011,Gadchiroli,Rural,25-29,78747.0,40377.0,38370.0
2011,Gadchiroli,Rural,30-34,68036.0,34276.0,33760.0
2011,Gadchiroli,Rural,35-39,68919.0,34333.0,34586.0
2011,Gadchiroli,Rural,40-44,62091.0,31107.0,30984.0
2011,Gadchiroli,Rural,45-49,54139.0,27904.0,26235.0
2011,Gadchiroli,Rural,50-54,41076.0,21446.0,19630.0
2011,Gadchiroli,Rural,55-59,31923.0,15982.0,15941.0
2011,Gadchiroli,Rural,60-64,30075.0,13662.0,16413.0
2011,Gadchiroli,Rural,65-69,25170.0,11498.0,13672.0
2011,Gadchiroli,Rural,70-74,16087.0,7673.0,8414.0
2011,Gadchiroli,Rural,75-79,6903.0,3274.0,3629.0
2011,Gadchiroli,Rural,80+,6905.0,3220.0,3685.0
2011,Gadchiroli,Urban,0-4,8063.0,4168.0,3895.0
2011,Gadchiroli,Urban,5-9,12047.0,6172.0,5875.0
2011,Gadchiroli,Urban,10-14,9444.0,4998.0,4446.0
2011,Gadchiroli,Urban,15-19,12425.0,6362.0,6063.0
2011,Gadchiroli,Urban,20-24,11707.0,5884.0,5823.0
2011,Gadchiroli,Urban,25-29,10588.0,5194.0,5394.0
2011,Gadchiroli,Urban,30-34,10113.0,4905.0,5208.0
2011,Gadchiroli,Urban,35-39,10119.0,5050.0,5069.0
2011,Gadchiroli,Urban,40-44,9021.0,4739.0,4282.0
2011,Gadchiroli,Urban,45-49,7010.0,3807.0,3203.0
2011,Gadchiroli,Urban,50-54,5094.0,2903.0,2191.0
2011,Gadchiroli,Urban,55-59,3561.0,1909.0,1652.0
2011,Gadchiroli,Urban,60-64,2957.0,1334.0,1623.0
2011,Gadchiroli,Urban,65-69,2515.0,1115.0,1400.0
2011,Gadchiroli,Urban,70-74,1663.0,740.0,923.0
2011,Gadchiroli,Urban,75-79,769.0,336.0,433.0
2011,Gadchiroli,Urban,80+,820.0,351.0,469.0
2011,Gondia,Rural,0-4,82857.0,42378.0,40479.0
2011,Gondia,Rural,5-9,110592.0,56144.0,54448.0
2011,Gondia,Rural,10-14,91206.0,46283.0,44923.0
2011,Gondia,Rural,15-19,111323.0,56010.0,55313.0
2011,Gondia,Rural,20-24,102960.0,52345.0,50615.0
2011,Gondia,Rural,25-29,87407.0,45003.0,42404.0
2011,Gondia,Rural,30-34,81282.0,40787.0,40495.0
2011,Gondia,Rural,35-39,80636.0,40748.0,39888.0
2011,Gondia,Rural,40-44,75886.0,37888.0,37998.0
2011,Gondia,Rural,45-49,66225.0,33157.0,33068.0
2011,Gondia,Rural,50-54,54872.0,27474.0,27398.0
2011,Gondia,Rural,55-59,43853.0,21728.0,22125.0
2011,Gondia,Rural,60-64,39423.0,17707.0,21716.0
2011,Gondia,Rural,65-69,29846.0,13181.0,16665.0
2011,Gondia,Rural,70-74,20254.0,8946.0,11308.0
2011,Gondia,Rural,75-79,8513.0,3854.0,4659.0
2011,Gondia,Rural,80+,7482.0,3251.0,4231.0
2011,Gondia,Urban,0-4,15875.0,8258.0,7617.0
2011,Gondia,Urban,5-9,21071.0,11042.0,10029.0
2011,Gondia,Urban,10-14,17519.0,8987.0,8532.0
2011,Gondia,Urban,15-19,21301.0,10990.0,10311.0
2011,Gondia,Urban,20-24,22019.0,10977.0,11042.0
2011,Gondia,Urban,25-29,20084.0,9795.0,10289.0
2011,Gondia,Urban,30-34,18974.0,9488.0,9486.0
2011,Gondia,Urban,35-39,18316.0,9174.0,9142.0
2011,Gondia,Urban,40-44,16696.0,8574.0,8122.0
2011,Gondia,Urban,45-49,13893.0,7178.0,6715.0
2011,Gondia,Urban,50-54,11175.0,5638.0,5537.0
2011,Gondia,Urban,55-59,8621.0,4291.0,4330.0
2011,Gondia,Urban,60-64,7754.0,3568.0,4186.0
2011,Gondia,Urban,65-69,5199.0,2409.0,2790.0
2011,Gondia,Urban,70-74,3672.0,1620.0,2052.0
2011,Gondia,Urban,75-79,1752.0,791.0,961.0
2011,Gondia,Urban,80+,1695.0,683.0,1012.0
2011,Hingoli,Rural,0-4,98806.0,52610.0,46196.0
2011,Hingoli,Rural,5-9,110513.0,57773.0,52740.0
2011,Hingoli,Rural,10-14,104199.0,54456.0,49743.0
2011,Hingoli,Rural,15-19,100086.0,56802.0,43284.0
2011,Hingoli,Rural,20-24,90710.0,48613.0,42097.0
2011,Hingoli,Rural,25-29,79261.0,39956.0,39305.0
2011,Hingoli,Rural,30-34,71474.0,35610.0,35864.0
2011,Hingoli,Rural,35-39,67208.0,33643.0,33565.0
2011,Hingoli,Rural,40-44,55496.0,29349.0,26147.0
2011,Hingoli,Rural,45-49,44068.0,22196.0,21872.0
2011,Hingoli,Rural,50-54,35557.0,18216.0,17341.0
2011,Hingoli,Rural,55-59,30880.0,13825.0,17055.0
2011,Hingoli,Rural,60-64,36853.0,16640.0,20213.0
2011,Hingoli,Rural,65-69,30562.0,14576.0,15986.0
2011,Hingoli,Rural,70-74,20613.0,10138.0,10475.0
2011,Hingoli,Rural,75-79,9324.0,4163.0,5161.0
2011,Hingoli,Rural,80+,11833.0,5253.0,6580.0
2011,Hingoli,Urban,0-4,16427.0,8775.0,7652.0
2011,Hingoli,Urban,5-9,20991.0,11146.0,9845.0
2011,Hingoli,Urban,10-14,18832.0,9865.0,8967.0
2011,Hingoli,Urban,15-19,19862.0,10487.0,9375.0
2011,Hingoli,Urban,20-24,17602.0,9115.0,8487.0
2011,Hingoli,Urban,25-29,14828.0,7508.0,7320.0
2011,Hingoli,Urban,30-34,13107.0,6320.0,6787.0
2011,Hingoli,Urban,35-39,12479.0,6367.0,6112.0
2011,Hingoli,Urban,40-44,10422.0,5625.0,4797.0
2011,Hingoli,Urban,45-49,7651.0,4046.0,3605.0
2011,Hingoli,Urban,50-54,6145.0,3275.0,2870.0
2011,Hingoli,Urban,55-59,4812.0,2367.0,2445.0
2011,Hingoli,Urban,60-64,5056.0,2181.0,2875.0
2011,Hingoli,Urban,65-69,4428.0,2042.0,2386.0
2011,Hingoli,Urban,70-74,2861.0,1290.0,1571.0
2011,Hingoli,Urban,75-79,1254.0,587.0,667.0
2011,Hingoli,Urban,80+,1650.0,703.0,947.0
2011,Jalgaon,Rural,0-4,264338.0,143557.0,120781.0
2011,Jalgaon,Rural,5-9,296104.0,159411.0,136693.0
2011,Jalgaon,Rural,10-14,275058.0,148862.0,126196.0
2011,Jalgaon,Rural,15-19,279904.0,153891.0,126013.0
2011,Jalgaon,Rural,20-24,268951.0,145693.0,123258.0
2011,Jalgaon,Rural,25-29,235329.0,122679.0,112650.0
2011,Jalgaon,Rural,30-34,205305.0,104226.0,101079.0
2011,Jalgaon,Rural,35-39,193388.0,97194.0,96194.0
2011,Jalgaon,Rural,40-44,171348.0,87858.0,83490.0
2011,Jalgaon,Rural,45-49,147387.0,75204.0,72183.0
2011,Jalgaon,Rural,50-54,121175.0,63496.0,57679.0
2011,Jalgaon,Rural,55-59,96121.0,48853.0,47268.0
2011,Jalgaon,Rural,60-64,90505.0,39666.0,50839.0
2011,Jalgaon,Rural,65-69,96450.0,41404.0,55046.0
2011,Jalgaon,Rural,70-74,64853.0,29711.0,35142.0
2011,Jalgaon,Rural,75-79,30926.0,14656.0,16270.0
2011,Jalgaon,Rural,80+,29791.0,13376.0,16415.0
2011,Jalgaon,Urban,0-4,108722.0,58956.0,49766.0
2011,Jalgaon,Urban,5-9,126619.0,68126.0,58493.0
2011,Jalgaon,Urban,10-14,118390.0,64457.0,53933.0
2011,Jalgaon,Urban,15-19,128692.0,67706.0,60986.0
2011,Jalgaon,Urban,20-24,131582.0,67421.0,64161.0
2011,Jalgaon,Urban,25-29,118982.0,60044.0,58938.0
2011,Jalgaon,Urban,30-34,103365.0,52108.0,51257.0
2011,Jalgaon,Urban,35-39,98332.0,49560.0,48772.0
2011,Jalgaon,Urban,40-44,86771.0,45060.0,41711.0
2011,Jalgaon,Urban,45-49,74341.0,38916.0,35425.0
2011,Jalgaon,Urban,50-54,60277.0,32574.0,27703.0
2011,Jalgaon,Urban,55-59,48304.0,25624.0,22680.0
2011,Jalgaon,Urban,60-64,39611.0,19051.0,20560.0
2011,Jalgaon,Urban,65-69,35090.0,16130.0,18960.0
2011,Jalgaon,Urban,70-74,23403.0,11156.0,12247.0
2011,Jalgaon,Urban,75-79,12724.0,6163.0,6561.0
2011,Jalgaon,Urban,80+,14299.0,6466.0,7833.0
2011,Jalna,Rural,0-4,165809.0,89480.0,76329.0
2011,Jalna,Rural,5-9,167862.0,88936.0,78926.0
2011,Jalna,Rural,10-14,165243.0,86972.0,78271.0
2011,Jalna,Rural,15-19,152907.0,86551.0,66356.0
2011,Jalna,Rural,20-24,145973.0,77493.0,68480.0
2011,Jalna,Rural,25-29,125616.0,64268.0,61348.0
2011,Jalna,Rural,30-34,108550.0,55300.0,53250.0
2011,Jalna,Rural,35-39,98746.0,49235.0,49511.0
2011,Jalna,Rural,40-44,84783.0,43760.0,41023.0
2011,Jalna,Rural,45-49,68224.0,34710.0,33514.0
2011,Jalna,Rural,50-54,55045.0,28287.0,26758.0
2011,Jalna,Rural,55-59,47106.0,21966.0,25140.0
2011,Jalna,Rural,60-64,54568.0,23178.0,31390.0
2011,Jalna,Rural,65-69,56874.0,26702.0,30172.0
2011,Jalna,Rural,70-74,37288.0,18604.0,18684.0
2011,Jalna,Rural,75-79,16137.0,7462.0,8675.0
2011,Jalna,Rural,80+,21444.0,9264.0,12180.0
2011,Jalna,Urban,0-4,36714.0,19135.0,17579.0
2011,Jalna,Urban,5-9,39614.0,20811.0,18803.0
2011,Jalna,Urban,10-14,38359.0,20144.0,18215.0
2011,Jalna,Urban,15-19,38916.0,20496.0,18420.0
2011,Jalna,Urban,20-24,39218.0,20072.0,19146.0
2011,Jalna,Urban,25-29,33873.0,17282.0,16591.0
2011,Jalna,Urban,30-34,28618.0,14406.0,14212.0
2011,Jalna,Urban,35-39,26257.0,13424.0,12833.0
2011,Jalna,Urban,40-44,22119.0,11655.0,10464.0
2011,Jalna,Urban,45-49,17539.0,9280.0,8259.0
2011,Jalna,Urban,50-54,13641.0,7363.0,6278.0
2011,Jalna,Urban,55-59,10032.0,5034.0,4998.0
2011,Jalna,Urban,60-64,9919.0,4512.0,5407.0
2011,Jalna,Urban,65-69,8283.0,3809.0,4474.0
2011,Jalna,Urban,70-74,5438.0,2486.0,2952.0
2011,Jalna,Urban,75-79,2386.0,1077.0,1309.0
2011,Jalna,Urban,80+,3318.0,1353.0,1965.0
2011,Kolhapur,Rural,0-4,195798.0,105145.0,90653.0
2011,Kolhapur,Rural,5-9,236671.0,128811.0,107860.0
2011,Kolhapur,Rural,10-14,210240.0,113226.0,97014.0
2011,Kolhapur,Rural,15-19,242712.0,130905.0,111807.0
2011,Kolhapur,Rural,20-24,237377.0,121331.0,116046.0
2011,Kolhapur,Rural,25-29,213365.0,108088.0,105277.0
2011,Kolhapur,Rural,30-34,192206.0,94838.0,97368.0
2011,Kolhapur,Rural,35-39,194625.0,94893.0,99732.0
2011,Kolhapur,Rural,40-44,180407.0,90968.0,89439.0
2011,Kolhapur,Rural,45-49,154949.0,77874.0,77075.0
2011,Kolhapur,Rural,50-54,132138.0,66937.0,65201.0
2011,Kolhapur,Rural,55-59,108747.0,53406.0,55341.0
2011,Kolhapur,Rural,60-64,106473.0,49446.0,57027.0
2011,Kolhapur,Rural,65-69,94268.0,43283.0,50985.0
2011,Kolhapur,Rural,70-74,65429.0,31307.0,34122.0
2011,Kolhapur,Rural,75-79,32199.0,15747.0,16452.0
2011,Kolhapur,Rural,80+,35705.0,16236.0,19469.0
2011,Kolhapur,Urban,0-4,90437.0,48455.0,41982.0
2011,Kolhapur,Urban,5-9,104434.0,57140.0,47294.0
2011,Kolhapur,Urban,10-14,96110.0,51996.0,44114.0
2011,Kolhapur,Urban,15-19,109746.0,59598.0,50148.0
2011,Kolhapur,Urban,20-24,121747.0,61263.0,60484.0
2011,Kolhapur,Urban,25-29,113849.0,57488.0,56361.0
2011,Kolhapur,Urban,30-34,101694.0,50556.0,51138.0
2011,Kolhapur,Urban,35-39,98324.0,48516.0,49808.0
2011,Kolhapur,Urban,40-44,88008.0,44385.0,43623.0
2011,Kolhapur,Urban,45-49,74645.0,37657.0,36988.0
2011,Kolhapur,Urban,50-54,61570.0,31994.0,29576.0
2011,Kolhapur,Urban,55-59,48352.0,24785.0,23567.0
2011,Kolhapur,Urban,60-64,42201.0,20927.0,21274.0
2011,Kolhapur,Urban,65-69,31301.0,14594.0,16707.0
2011,Kolhapur,Urban,70-74,20922.0,9958.0,10964.0
2011,Kolhapur,Urban,75-79,10808.0,5287.0,5521.0
2011,Kolhapur,Urban,80+,11477.0,4919.0,6558.0
2011,Latur,Rural,0-4,165552.0,87737.0,77815.0
2011,Latur,Rural,5-9,193323.0,101490.0,91833.0
2011,Latur,Rural,10-14,178865.0,93824.0,85041.0
2011,Latur,Rural,15-19,184727.0,100897.0,83830.0
2011,Latur,Rural,20-24,170648.0,94778.0,75870.0
2011,Latur,Rural,25-29,140905.0,73234.0,67671.0
2011,Latur,Rural,30-34,124998.0,62765.0,62233.0
2011,Latur,Rural,35-39,120461.0,60686.0,59775.0
2011,Latur,Rural,40-44,101830.0,54020.0,47810.0
2011,Latur,Rural,45-49,80200.0,41248.0,38952.0
2011,Latur,Rural,50-54,65007.0,34757.0,30250.0
2011,Latur,Rural,55-59,54332.0,25003.0,29329.0
2011,Latur,Rural,60-64,71506.0,31310.0,40196.0
2011,Latur,Rural,65-69,70541.0,34363.0,36178.0
2011,Latur,Rural,70-74,48678.0,25840.0,22838.0
2011,Latur,Rural,75-79,21688.0,10644.0,11044.0
2011,Latur,Rural,80+,28796.0,13280.0,15516.0
2011,Latur,Urban,0-4,54035.0,28591.0,25444.0
2011,Latur,Urban,5-9,69832.0,37494.0,32338.0
2011,Latur,Urban,10-14,62996.0,33503.0,29493.0
2011,Latur,Urban,15-19,67793.0,35172.0,32621.0
2011,Latur,Urban,20-24,63781.0,32445.0,31336.0
2011,Latur,Urban,25-29,53907.0,27095.0,26812.0
2011,Latur,Urban,30-34,46709.0,23343.0,23366.0
2011,Latur,Urban,35-39,44844.0,22645.0,22199.0
2011,Latur,Urban,40-44,37236.0,19995.0,17241.0
2011,Latur,Urban,45-49,27965.0,14937.0,13028.0
2011,Latur,Urban,50-54,22283.0,12260.0,10023.0
2011,Latur,Urban,55-59,16855.0,8747.0,8108.0
2011,Latur,Urban,60-64,17684.0,8398.0,9286.0
2011,Latur,Urban,65-69,14784.0,7045.0,7739.0
2011,Latur,Urban,70-74,10084.0,4982.0,5102.0
2011,Latur,Urban,75-79,4429.0,2136.0,2293.0
2011,Latur,Urban,80+,6562.0,2949.0,3613.0
2011,Mumbai,Rural,0-4,0.0,0.0,0.0
2011,Mumbai,Rural,5-9,0.0,0.0,0.0
2011,Mumbai,Rural,10-14,0.0,0.0,0.0
2011,Mumbai,Rural,15-19,0.0,0.0,0.0
2011,Mumbai,Rural,20-24,0.0,0.0,0.0
2011,Mumbai,Rural,25-29,0.0,0.0,0.0
2011,Mumbai,Rural,30-34,0.0,0.0,0.0
2011,Mumbai,Rural,35-39,0.0,0.0,0.0
2011,Mumbai,Rural,40-44,0.0,0.0,0.0
2011,Mumbai,Rural,45-49,0.0,0.0,0.0
2011,Mumbai,Rural,50-54,0.0,0.0,0.0
2011,Mumbai,Rural,55-59,0.0,0.0,0.0
2011,Mumbai,Rural,60-64,0.0,0.0,0.0
2011,Mumbai,Rural,65-69,0.0,0.0,0.0
2011,Mumbai,Rural,70-74,0.0,0.0,0.0
2011,Mumbai,Rural,75-79,0.0,0.0,0.0
2011,Mumbai,Rural,80+,0.0,0.0,0.0
2011,Mumbai,Urban,0-4,189193.0,98595.0,90598.0
2011,Mumbai,Urban,5-9,230713.0,122365.0,108348.0
2011,Mumbai,Urban,10-14,208264.0,108793.0,99471.0
2011,Mumbai,Urban,15-19,265548.0,150557.0,114991.0
2011,Mumbai,Urban,20-24,334119.0,198073.0,136046.0
2011,Mumbai,Urban,25-29,325168.0,186723.0,138445.0
2011,Mumbai,Urban,30-34,272932.0,153652.0,119280.0
2011,Mumbai,Urban,35-39,250947.0,138227.0,112720.0
2011,Mumbai,Urban,40-44,217175.0,118164.0,99011.0
2011,Mumbai,Urban,45-49,192532.0,102940.0,89592.0
2011,Mumbai,Urban,50-54,158581.0,86026.0,72555.0
2011,Mumbai,Urban,55-59,125961.0,67561.0,58400.0
2011,Mumbai,Urban,60-64,103157.0,52219.0,50938.0
2011,Mumbai,Urban,65-69,70896.0,34703.0,36193.0
2011,Mumbai,Urban,70-74,52043.0,24438.0,27605.0
2011,Mumbai,Urban,75-79,33506.0,15277.0,18229.0
2011,Mumbai,Urban,80+,39099.0,17246.0,21853.0
2011,Mumbai Suburban,Rural,0-4,0.0,0.0,0.0
2011,Mumbai Suburban,Rural,5-9,0.0,0.0,0.0
2011,Mumbai Suburban,Rural,10-14,0.0,0.0,0.0
2011,Mumbai Suburban,Rural,15-19,0.0,0.0,0.0
2011,Mumbai Suburban,Rural,20-24,0.0,0.0,0.0
2011,Mumbai Suburban,Rural,25-29,0.0,0.0,0.0
2011,Mumbai Suburban,Rural,30-34,0.0,0.0,0.0
2011,Mumbai Suburban,Rural,35-39,0.0,0.0,0.0
2011,Mumbai Suburban,Rural,40-44,0.0,0.0,0.0
2011,Mumbai Suburban,Rural,45-49,0.0,0.0,0.0
2011,Mumbai Suburban,Rural,50-54,0.0,0.0,0.0
2011,Mumbai Suburban,Rural,55-59,0.0,0.0,0.0
2011,Mumbai Suburban,Rural,60-64,0.0,0.0,0.0
2011,Mumbai Suburban,Rural,65-69,0.0,0.0,0.0
2011,Mumbai Suburban,Rural,70-74,0.0,0.0,0.0
2011,Mumbai Suburban,Rural,75-79,0.0,0.0,0.0
2011,Mumbai Suburban,Rural,80+,0.0,0.0,0.0
2011,Mumbai Suburban,Urban,0-4,648076.0,338108.0,309968.0
2011,Mumbai Suburban,Urban,5-9,767735.0,406821.0,360914.0
2011,Mumbai Suburban,Urban,10-14,701121.0,368863.0,332258.0
2011,Mumbai Suburban,Urban,15-19,834831.0,462660.0,372171.0
2011,Mumbai Suburban,Urban,20-24,999427.0,563925.0,435502.0
2011,Mumbai Suburban,Urban,25-29,985170.0,541602.0,443568.0
2011,Mumbai Suburban,Urban,30-34,837047.0,455539.0,381508.0
2011,Mumbai Suburban,Urban,35-39,764467.0,408670.0,355797.0
2011,Mumbai Suburban,Urban,40-44,649785.0,348253.0,301532.0
2011,Mumbai Suburban,Urban,45-49,560702.0,297650.0,263052.0
2011,Mumbai Suburban,Urban,50-54,452439.0,245402.0,207037.0
2011,Mumbai Suburban,Urban,55-59,355509.0,189254.0,166255.0
2011,Mumbai Suburban,Urban,60-64,287613.0,148221.0,139392.0
2011,Mumbai Suburban,Urban,65-69,189642.0,96532.0,93110.0
2011,Mumbai Suburban,Urban,70-74,131091.0,65674.0,65417.0
2011,Mumbai Suburban,Urban,75-79,77042.0,37798.0,39244.0
2011,Mumbai Suburban,Urban,80+,82230.0,37913.0,44317.0
2011,Nagpur,Rural,0-4,117655.0,60468.0,57187.0
2011,Nagpur,Rural,5-9,136067.0,69339.0,66728.0
2011,Nagpur,Rural,10-14,117201.0,60362.0,56839.0
2011,Nagpur,Rural,15-19,142104.0,73329.0,68775.0
2011,Nagpur,Rural,20-24,147420.0,77086.0,70334.0
2011,Nagpur,Rural,25-29,130802.0,68194.0,62608.0
2011,Nagpur,Rural,30-34,115949.0,61132.0,54817.0
2011,Nagpur,Rural,35-39,109140.0,56969.0,52171.0
2011,Nagpur,Rural,40-44,97555.0,51205.0,46350.0
2011,Nagpur,Rural,45-49,80692.0,42308.0,38384.0
2011,Nagpur,Rural,50-54,65558.0,35123.0,30435.0
2011,Nagpur,Rural,55-59,49132.0,25100.0,24032.0
2011,Nagpur,Rural,60-64,50629.0,22815.0,27814.0
2011,Nagpur,Rural,65-69,46333.0,20738.0,25595.0
2011,Nagpur,Rural,70-74,34594.0,16863.0,17731.0
2011,Nagpur,Rural,75-79,15565.0,7983.0,7582.0
2011,Nagpur,Rural,80+,15943.0,8027.0,7916.0
2011,Nagpur,Urban,0-4,233400.0,121152.0,112248.0
2011,Nagpur,Urban,5-9,274209.0,142118.0,132091.0
2011,Nagpur,Urban,10-14,245482.0,128228.0,117254.0
2011,Nagpur,Urban,15-19,286852.0,149512.0,137340.0
2011,Nagpur,Urban,20-24,322843.0,163093.0,159750.0
2011,Nagpur,Urban,25-29,306785.0,153675.0,153110.0
2011,Nagpur,Urban,30-34,275191.0,140066.0,135125.0
2011,Nagpur,Urban,35-39,258568.0,130065.0,128503.0
2011,Nagpur,Urban,40-44,231689.0,119519.0,112170.0
2011,Nagpur,Urban,45-49,193037.0,100384.0,92653.0
2011,Nagpur,Urban,50-54,153321.0,82068.0,71253.0
2011,Nagpur,Urban,55-59,111720.0,59129.0,52591.0
2011,Nagpur,Urban,60-64,97459.0,48330.0,49129.0
2011,Nagpur,Urban,65-69,70299.0,33554.0,36745.0
2011,Nagpur,Urban,70-74,50512.0,23780.0,26732.0
2011,Nagpur,Urban,75-79,27613.0,13313.0,14300.0
2011,Nagpur,Urban,80+,29789.0,13360.0,16429.0
2011,Nanded,Rural,0-4,237626.0,124000.0,113626.0
2011,Nanded,Rural,5-9,275026.0,143665.0,131361.0
2011,Nanded,Rural,10-14,254011.0,131821.0,122190.0
2011,Nanded,Rural,15-19,258696.0,143316.0,115380.0
2011,Nanded,Rural,20-24,232966.0,124982.0,107984.0
2011,Nanded,Rural,25-29,199572.0,101757.0,97815.0
2011,Nanded,Rural,30-34,175955.0,88808.0,87147.0
2011,Nanded,Rural,35-39,162044.0,81532.0,80512.0
2011,Nanded,Rural,40-44,135823.0,71165.0,64658.0
2011,Nanded,Rural,45-49,105212.0,53118.0,52094.0
2011,Nanded,Rural,50-54,85451.0,44765.0,40686.0
2011,Nanded,Rural,55-59,70140.0,31387.0,38753.0
2011,Nanded,Rural,60-64,86793.0,39146.0,47647.0
2011,Nanded,Rural,65-69,68878.0,32831.0,36047.0
2011,Nanded,Rural,70-74,46596.0,22341.0,24255.0
2011,Nanded,Rural,75-79,19585.0,8833.0,10752.0
2011,Nanded,Rural,80+,26810.0,11397.0,15413.0
2011,Nanded,Urban,0-4,81775.0,42989.0,38786.0
2011,Nanded,Urban,5-9,99750.0,52422.0,47328.0
2011,Nanded,Urban,10-14,92194.0,48645.0,43549.0
2011,Nanded,Urban,15-19,98348.0,51344.0,47004.0
2011,Nanded,Urban,20-24,95806.0,49495.0,46311.0
2011,Nanded,Urban,25-29,82544.0,41890.0,40654.0
2011,Nanded,Urban,30-34,70273.0,35741.0,34532.0
2011,Nanded,Urban,35-39,64892.0,33449.0,31443.0
2011,Nanded,Urban,40-44,53148.0,28484.0,24664.0
2011,Nanded,Urban,45-49,41788.0,21869.0,19919.0
2011,Nanded,Urban,50-54,33654.0,17990.0,15664.0
2011,Nanded,Urban,55-59,25356.0,13091.0,12265.0
2011,Nanded,Urban,60-64,26065.0,12172.0,13893.0
2011,Nanded,Urban,65-69,19546.0,9141.0,10405.0
2011,Nanded,Urban,70-74,13400.0,6407.0,6993.0
2011,Nanded,Urban,75-79,5673.0,2560.0,3113.0
2011,Nanded,Urban,80+,7880.0,3233.0,4647.0
2011,Nandurbar,Rural,0-4,143556.0,73370.0,70186.0
2011,Nandurbar,Rural,5-9,169724.0,87280.0,82444.0
2011,Nandurbar,Rural,10-14,163846.0,84016.0,79830.0
2011,Nandurbar,Rural,15-19,143816.0,73032.0,70784.0
2011,Nandurbar,Rural,20-24,122491.0,59942.0,62549.0
2011,Nandurbar,Rural,25-29,102623.0,51639.0,50984.0
